,Col001Vs,Col001Id,Col001Vi,Col002Vs,Col002Id,Col002Vi,Col003Vs,Col003Id,Col003Vi,Col004Vs,Col004Id,Col004Vi,Col005Vs,Col005Id,Col005Vi,Col006Vs,Col006Id,Col006Vi,Col007Vs,Col007Id,Col007Vi,Col008Vs,Col008Id,Col008Vi,Col009Vs,Col009Id,Col009Vi,Col010Vs,Col010Id,Col010Vi,Col011Vs,Col011Id,Col011Vi,Col012Vs,Col012Id,Col012Vi,Col013Vs,Col013Id,Col013Vi,Col014Vs,Col014Id,Col014Vi,Col015Vs,Col015Id,Col015Vi,Col016Vs,Col016Id,Col016Vi,Col017Vs,Col017Id,Col017Vi,Col018Vs,Col018Id,Col018Vi,Col019Vs,Col019Id,Col019Vi,Col020Vs,Col020Id,Col020Vi,Col021Vs,Col021Id,Col021Vi,Col022Vs,Col022Id,Col022Vi,Col023Vs,Col023Id,Col023Vi,Col024Vs,Col024Id,Col024Vi,Col025Vs,Col025Id,Col025Vi,Col026Vs,Col026Id,Col026Vi,Col027Vs,Col027Id,Col027Vi,Col028Vs,Col028Id,Col028Vi,Col029Vs,Col029Id,Col029Vi,Col030Vs,Col030Id,Col030Vi,Col031Vs,Col031Id,Col031Vi,Col032Vs,Col032Id,Col032Vi
0,1.15627,1e-12,0.391829,1.09034,1e-12,1.01898,1.09092,1e-12,1.02751,1.15347,1e-12,0.989806,1.15389,1e-12,1.05126,1.14083,1e-12,1.06151,1.13197,1e-12,1.00446,1.11661,1e-12,1.0211,1.1143,1e-12,1.03306,1.07909,1e-12,1.06757,1.07805,1e-12,1.06705,1.15579,1e-12,1.04738,1.1558,1e-12,0.992901,1.08416,1e-12,1.00746,1.08472,1e-12,1.06505,1.15431,1e-12,1.00925,1.1511,1e-12,1.0108,0.859631,1e-12,1.04295,0.862638,1e-12,1.08596,1.02683,1e-12,1.06941,1.07116,1e-12,1.06447,0.925295,1e-12,1.00504,0.92413,1e-12,1.03642,0.871735,1e-12,1.02019,0.891212,1e-12,1.02858,0.837487,1e-12,1.01375,0.845484,1e-12,1.01994,0.988846,1e-12,1.04271,0.982365,1e-12,1.03945,0.821711,1e-12,1.02361,0.834363,1e-12,1.08034,0.250405,1e-12,1.05498
1,1.15624,2e-12,0.392038,1.09316,2e-12,0.997456,1.0923,2e-12,1.04433,1.1536,2e-12,0.989047,1.15416,2e-12,1.05737,1.14151,2e-12,1.0481,1.13306,2e-12,0.984186,1.11799,2e-12,1.03167,1.11567,2e-12,1.01442,1.0809,2e-12,1.04695,1.07984,2e-12,1.05757,1.15588,2e-12,1.02509,1.15593,2e-12,1.00544,1.08603,2e-12,0.984033,1.08755,2e-12,1.05224,1.15466,2e-12,1.0193,1.15156,2e-12,0.979153,0.861766,2e-12,1.0539,0.864607,2e-12,1.07367,1.029,2e-12,1.01311,1.07424,2e-12,1.05415,0.927327,2e-12,1.00662,0.926247,2e-12,0.999463,0.87525,2e-12,0.997749,0.894634,2e-12,1.03844,0.840951,2e-12,1.01327,0.847351,2e-12,1.03154,0.99124,2e-12,1.04395,0.98466,2e-12,1.05206,0.824067,2e-12,1.03118,0.836746,2e-12,1.00414,0.250424,2e-12,1.116
2,1.15625,3e-12,0.413001,1.09458,3e-12,1.04716,1.09367,3e-12,1.04969,1.15389,3e-12,1.00158,1.15434,3e-12,1.02171,1.14255,3e-12,1.01513,1.13374,3e-12,0.980279,1.11994,3e-12,1.04662,1.11695,3e-12,0.988548,1.08352,3e-12,0.976831,1.08235,3e-12,1.02994,1.15601,3e-12,1.00072,1.15579,3e-12,1.05055,1.08749,3e-12,0.980618,1.08881,3e-12,1.03762,1.15464,3e-12,1.03264,1.15181,3e-12,0.974234,0.864662,3e-12,1.06884,0.867388,3e-12,1.05266,1.03057,3e-12,0.98473,1.07581,3e-12,1.0327,0.930368,3e-12,1.06192,0.929255,3e-12,1.00894,0.8769,3e-12,1.00728,0.896208,3e-12,1.05264,0.842412,3e-12,1.02092,0.849086,3e-12,1.07242,0.994048,3e-12,0.979092,0.986266,3e-12,1.05982,0.825508,3e-12,1.04172,0.83858,3e-12,1.07379,0.250435,3e-12,1.07538
3,1.15628,4e-12,0.440408,1.09557,4e-12,0.986994,1.09469,4e-12,1.04313,1.15386,4e-12,1.01572,1.15426,4e-12,0.995187,1.14301,4e-12,0.990744,1.13501,4e-12,1.00847,1.1208,4e-12,1.04667,1.11848,4e-12,0.973896,1.08465,4e-12,1.01948,1.08342,4e-12,1.00536,1.15591,4e-12,0.970502,1.15583,4e-12,1.04645,1.08926,4e-12,0.993645,1.08982,4e-12,1.00433,1.15475,4e-12,1.04507,1.15202,4e-12,0.975576,0.866131,4e-12,1.04498,0.86855,4e-12,1.03106,1.03184,4e-12,1.04782,1.0771,4e-12,0.973633,0.931685,4e-12,1.01585,0.930672,4e-12,1.05696,0.878296,4e-12,1.06051,0.897476,4e-12,1.05933,0.843716,4e-12,1.03172,0.851508,4e-12,1.02808,0.995527,4e-12,1.03512,0.988955,4e-12,1.046,0.827828,4e-12,1.055,0.840044,4e-12,1.02396,0.250331,4e-12,1.06888
4,1.15624,5e-12,0.45746,1.09651,5e-12,0.986896,1.09527,5e-12,1.03057,1.1541,5e-12,1.0295,1.1544,5e-12,0.964213,1.1434,5e-12,0.967402,1.13565,5e-12,1.03774,1.12153,5e-12,1.03988,1.11915,5e-12,1.00174,1.08564,5e-12,1.02031,1.08415,5e-12,0.980884,1.15585,5e-12,0.974888,1.15582,5e-12,1.03592,1.08994,5e-12,1.00835,1.09069,5e-12,0.969508,1.15478,5e-12,1.04143,1.15213,5e-12,0.998418,0.867277,5e-12,0.987322,0.8695,5e-12,1.01202,1.03285,5e-12,1.03701,1.07789,5e-12,1.00543,0.932778,5e-12,0.988786,0.931853,5e-12,0.993173,0.879302,5e-12,1.0397,0.898479,5e-12,1.02256,0.844623,5e-12,1.04443,0.85258,5e-12,0.994563,0.996621,5e-12,0.997933,0.98999,5e-12,1.00694,0.828996,5e-12,1.06497,0.84203,5e-12,1.00131,0.250259,5e-12,1.09648
5,1.1563,6e-12,0.459412,1.09708,6e-12,1.03593,1.09598,6e-12,1.00849,1.15411,6e-12,1.03911,1.15443,6e-12,1.00664,1.1435,6e-12,0.979779,1.13601,6e-12,0.966936,1.12196,6e-12,1.02277,1.11972,6e-12,1.04102,1.08621,6e-12,0.986754,1.08498,6e-12,0.96845,1.15591,6e-12,1.01653,1.15595,6e-12,1.00682,1.09069,6e-12,1.03359,1.09135,6e-12,0.977328,1.15477,6e-12,1.03401,1.15225,6e-12,1.03957,0.86803,6e-12,1.04267,0.870315,6e-12,0.990548,1.03341,6e-12,1.02007,1.07855,6e-12,1.03444,0.933707,6e-12,1.02432,0.932597,6e-12,0.994076,0.880229,6e-12,0.983392,0.899324,6e-12,0.981039,0.845288,6e-12,1.05912,0.853474,6e-12,1.05304,0.9974,6e-12,0.971572,0.990937,6e-12,0.971805,0.829703,6e-12,1.04243,0.842886,6e-12,1.06057,0.250246,6e-12,1.02471
6,1.15626,7e-12,0.449336,1.09807,7e-12,0.962495,1.09642,7e-12,0.994134,1.15418,7e-12,1.0358,1.15445,7e-12,1.02524,1.14378,7e-12,1.01632,1.13617,7e-12,1.00132,1.12228,7e-12,1.00466,1.12007,7e-12,1.00861,1.08673,7e-12,0.96969,1.08536,7e-12,0.971073,1.15579,7e-12,1.03667,1.15594,7e-12,0.986143,1.091,7e-12,1.0404,1.09168,7e-12,1.0197,1.15481,7e-12,1.01375,1.15233,7e-12,0.98538,0.868728,7e-12,1.05661,0.870796,7e-12,0.98175,1.03391,7e-12,1.00731,1.07915,7e-12,0.966777,0.934259,7e-12,1.03516,0.933194,7e-12,1.0099,0.880792,7e-12,1.00325,0.899946,7e-12,1.00212,0.845805,7e-12,1.06014,0.854074,7e-12,1.05234,0.997888,7e-12,0.985584,0.991575,7e-12,0.977437,0.830412,7e-12,1.00939,0.84358,7e-12,1.00371,0.250241,7e-12,1.06586
7,1.15616,8e-12,0.441307,1.09831,8e-12,1.02801,1.09679,8e-12,0.975101,1.15413,8e-12,1.02112,1.15452,8e-12,0.959921,1.14396,8e-12,1.03762,1.13637,8e-12,1.02975,1.12252,8e-12,0.96493,1.12034,8e-12,0.979189,1.08703,8e-12,0.96474,1.08557,8e-12,0.990003,1.15587,8e-12,0.998402,1.1559,8e-12,0.968229,1.09139,8e-12,1.0351,1.09191,8e-12,1.03768,1.15481,8e-12,0.997137,1.15226,8e-12,0.991661,0.869089,8e-12,1.05089,0.871285,8e-12,0.983103,1.03434,8e-12,0.99192,1.07949,8e-12,0.965718,0.934659,8e-12,1.04791,0.933529,8e-12,1.02436,0.881075,8e-12,1.02426,0.900274,8e-12,1.04021,0.846398,8e-12,1.0541,0.854424,8e-12,1.04234,0.998307,8e-12,0.994946,0.991969,8e-12,0.998233,0.830924,8e-12,0.989342,0.843978,8e-12,0.984335,0.250312,8e-12,1.08354
8,1.1561,9e-12,0.433808,1.09854,9e-12,1.02783,1.09677,9e-12,0.962953,1.15421,9e-12,1.00648,1.15453,9e-12,0.962984,1.14401,9e-12,1.03646,1.1364,9e-12,1.03869,1.12254,9e-12,1.01546,1.12038,9e-12,0.963962,1.08716,9e-12,0.967248,1.0859,9e-12,1.00497,1.15587,9e-12,0.972983,1.15587,9e-12,0.962612,1.09134,9e-12,1.01992,1.09216,9e-12,1.02997,1.15483,9e-12,0.978208,1.15249,9e-12,1.03355,0.869392,9e-12,1.03781,0.871607,9e-12,0.988745,1.03454,9e-12,0.977009,1.07969,9e-12,0.971492,0.934805,9e-12,1.04847,0.933796,9e-12,1.03979,0.881371,9e-12,1.04184,0.900583,9e-12,1.05295,0.846504,9e-12,1.04012,0.854519,9e-12,1.02694,0.99837,9e-12,1.04127,0.992235,9e-12,1.01227,0.831195,9e-12,1.05913,0.844279,9e-12,1.01416,0.250273,9e-12,1.01833
9,1.15626,1e-11,0.420894,1.09847,1e-11,0.997223,1.09685,1e-11,0.964111,1.15415,1e-11,0.9875,1.15448,1e-11,0.97446,1.14408,1e-11,1.03001,1.13649,1e-11,1.03642,1.12252,1e-11,1.03476,1.12052,1e-11,0.964232,1.08719,1e-11,0.975138,1.08581,1e-11,1.02508,1.15583,1e-11,0.962378,1.15596,1e-11,0.966425,1.09157,1e-11,0.999178,1.09222,1e-11,1.01363,1.15498,1e-11,0.962716,1.15233,1e-11,1.03678,0.869386,1e-11,1.01991,0.87152,1e-11,1.02092,1.03451,1e-11,0.964388,1.0797,1e-11,0.986293,0.934897,1e-11,1.04311,0.933872,1e-11,1.04906,0.881441,1e-11,1.05435,0.900382,1e-11,1.05023,0.846705,1e-11,1.02211,0.854559,1e-11,1.01198,0.998338,1e-11,0.990673,0.992366,1e-11,1.0294,0.831258,1e-11,1.05319,0.844151,1e-11,1.03089,0.250219,1e-11,1.06601
10,1.15623,2e-11,0.436292,1.09653,2e-11,0.96978,1.09484,2e-11,0.983171,1.15387,2e-11,0.970387,1.15441,2e-11,0.99596,1.14298,2e-11,1.0276,1.13519,2e-11,1.04033,1.12091,2e-11,1.01866,1.11872,2e-11,0.976608,1.08503,2e-11,1.00129,1.08356,2e-11,1.04637,1.15589,2e-11,0.972781,1.15586,2e-11,0.992192,1.08955,2e-11,0.991727,1.08997,2e-11,1.00893,1.15513,2e-11,0.977216,1.15198,2e-11,1.04235,0.866998,2e-11,1.01324,0.869064,2e-11,1.0648,1.03207,2e-11,0.974388,1.07733,2e-11,1.00532,0.932433,2e-11,1.04199,0.931536,2e-11,1.0557,0.878965,2e-11,1.06111,0.89818,2e-11,1.05148,0.844228,2e-11,1.01776,0.852175,2e-11,1.0026,0.995692,2e-11,0.993307,0.989807,2e-11,1.05137,0.828927,2e-11,1.0498,0.841782,2e-11,1.06164,0.250001,2e-11,1.08883
11,1.15625,3e-11,0.46503,1.09293,3e-11,0.983286,1.09117,3e-11,1.01672,1.15347,3e-11,1.01778,1.15398,3e-11,1.02348,1.14123,3e-11,1.02411,1.13295,3e-11,1.03812,1.11783,3e-11,1.01541,1.11573,3e-11,0.997228,1.08129,3e-11,1.02913,1.07958,3e-11,0.994618,1.1558,3e-11,0.991072,1.15568,3e-11,1.0216,1.08584,3e-11,0.985306,1.0864,3e-11,1.00685,1.1548,3e-11,1.03949,1.15129,3e-11,1.04858,0.862726,3e-11,1.00461,0.864724,3e-11,1.05639,1.02761,3e-11,0.992515,1.07331,3e-11,1.03687,0.928125,3e-11,1.04204,0.927096,3e-11,1.05987,0.874729,3e-11,1.06528,0.893963,3e-11,1.04662,0.840126,3e-11,1.01024,0.848095,3e-11,1.00261,0.991038,3e-11,1.06411,0.985156,3e-11,1.06496,0.824895,3e-11,1.0532,0.837295,3e-11,1.00874,0.249759,3e-11,1.04186
12,1.15638,4e-11,0.510181,1.08804,4e-11,1.02746,1.0864,4e-11,1.04972,1.15286,4e-11,1.07357,1.15354,4e-11,1.05455,1.13895,4e-11,1.02066,1.12979,4e-11,1.0408,1.11386,4e-11,1.01604,1.1115,4e-11,1.0279,1.07638,4e-11,1.06727,1.0744,4e-11,1.0402,1.1557,4e-11,1.01884,1.15556,4e-11,1.06051,1.08114,4e-11,1.00356,1.08138,4e-11,1.00831,1.15428,4e-11,1.06127,1.15026,4e-11,1.04923,0.857147,4e-11,1.01897,0.858862,4e-11,1.02017,1.02167,4e-11,1.03931,1.06802,4e-11,1.0638,0.922474,4e-11,1.04653,0.921386,4e-11,1.06538,0.869207,4e-11,1.06431,0.888377,4e-11,1.04742,0.834574,4e-11,1.02145,0.842391,4e-11,1.02164,0.985113,4e-11,1.06634,0.979114,4e-11,1.07582,0.819214,4e-11,1.05464,0.831455,4e-11,1.05848,0.249586,4e-11,1.11465
13,1.15635,5e-11,0.567805,1.08213,5e-11,1.08306,1.08061,5e-11,1.09469,1.15213,5e-11,1.02933,1.15288,5e-11,1.09252,1.13576,5e-11,1.02197,1.12602,5e-11,1.04086,1.10977,5e-11,1.02128,1.10661,5e-11,1.06187,1.07033,5e-11,1.09527,1.06855,5e-11,1.09857,1.15539,5e-11,1.05702,1.15531,5e-11,1.09587,1.07535,5e-11,1.02948,1.0758,5e-11,1.02082,1.15363,5e-11,1.02319,1.14887,5e-11,1.05302,0.850545,5e-11,1.04164,0.852215,5e-11,1.09403,1.01444,5e-11,1.09848,1.0618,5e-11,1.09609,0.915987,5e-11,1.0527,0.914803,5e-11,1.03506,0.862745,5e-11,1.06454,0.8821,5e-11,1.04317,0.828199,5e-11,1.04349,0.835989,5e-11,1.04594,0.978042,5e-11,1.03126,0.972211,5e-11,1.08217,0.813021,5e-11,1.05791,0.824919,5e-11,1.11127,0.249304,5e-11,1.13925
14,1.15637,6e-11,0.629607,1.07597,6e-11,1.10896,1.07475,6e-11,1.11241,1.15119,6e-11,1.04374,1.15196,6e-11,1.11302,1.13226,6e-11,1.0461,1.12168,6e-11,1.04132,1.10476,6e-11,1.04057,1.10098,6e-11,1.11602,1.06392,6e-11,1.05077,1.06272,6e-11,1.11562,1.155,6e-11,1.08892,1.15497,6e-11,1.11311,1.06943,6e-11,1.06346,1.0697,6e-11,1.04322,1.15308,6e-11,1.10147,1.14727,6e-11,1.05151,0.843779,6e-11,1.07462,0.845736,6e-11,1.13497,1.00708,6e-11,1.09923,1.05509,6e-11,1.10343,0.909406,6e-11,1.05575,0.907797,6e-11,1.07324,0.85597,6e-11,1.05666,0.87515,6e-11,1.05848,0.821606,6e-11,1.07157,0.828995,6e-11,1.13022,0.970972,6e-11,1.07897,0.964956,6e-11,1.08186,0.806485,6e-11,1.06268,0.818022,6e-11,1.06288,0.249164,6e-11,1.10409
15,1.15628,7e-11,0.694781,1.07001,7e-11,1.10103,1.06899,7e-11,1.11597,1.15009,7e-11,1.06985,1.1511,7e-11,1.12442,1.12842,7e-11,1.11828,1.11754,7e-11,1.06428,1.0998,7e-11,1.0635,1.09575,7e-11,1.10948,1.05783,7e-11,1.09414,1.0569,7e-11,1.1291,1.15471,7e-11,1.13048,1.15453,7e-11,1.12747,1.0636,7e-11,1.09698,1.06378,7e-11,1.09298,1.1523,7e-11,1.13114,1.14553,7e-11,1.05981,0.837085,7e-11,1.12754,0.839387,7e-11,1.15252,1.00018,7e-11,1.07523,1.04854,7e-11,1.06608,0.902559,7e-11,1.09047,0.901182,7e-11,1.14735,0.849419,7e-11,1.12395,0.868608,7e-11,1.13645,0.815264,7e-11,1.10769,0.822393,7e-11,1.12065,0.963933,7e-11,1.13507,0.957968,7e-11,1.06767,0.800105,7e-11,1.08261,0.811718,7e-11,1.08707,0.248995,7e-11,1.18212
16,1.15623,8e-11,0.743928,1.06441,8e-11,1.07633,1.06364,8e-11,1.11288,1.14892,8e-11,1.10076,1.15009,8e-11,1.12605,1.12498,8e-11,1.12509,1.11355,8e-11,1.12128,1.0951,8e-11,1.09476,1.09095,8e-11,1.07653,1.05238,8e-11,1.14771,1.05139,8e-11,1.13575,1.15447,8e-11,1.14833,1.15412,8e-11,1.12757,1.05826,8e-11,1.12914,1.05831,8e-11,1.14817,1.15139,8e-11,1.13475,1.14344,8e-11,1.08949,0.830955,8e-11,1.1698,0.833604,8e-11,1.16536,0.994108,8e-11,1.08504,1.04295,8e-11,1.11076,0.89656,8e-11,1.16257,0.895205,8e-11,1.13607,0.843497,8e-11,1.15621,0.862803,8e-11,1.16153,0.809391,8e-11,1.14255,0.81653,8e-11,1.10384,0.957971,8e-11,1.0872,0.95161,8e-11,1.10361,0.79425,8e-11,1.12136,0.806151,8e-11,1.11477,0.248957,8e-11,1.19476
17,1.15628,9e-11,0.787291,1.05965,9e-11,1.1508,1.05908,9e-11,1.09919,1.14785,9e-11,1.13176,1.14903,9e-11,1.12379,1.12194,9e-11,1.09413,1.10965,9e-11,1.15515,1.09108,9e-11,1.12463,1.08697,9e-11,1.12054,1.04784,9e-11,1.09547,1.04689,9e-11,1.13379,1.1541,9e-11,1.13729,1.15385,9e-11,1.12995,1.05344,9e-11,1.16304,1.05364,9e-11,1.10095,1.15056,9e-11,1.13132,1.14177,9e-11,1.16431,0.825679,9e-11,1.15409,0.828539,9e-11,1.1673,0.988841,9e-11,1.13903,1.03797,9e-11,1.15973,0.891312,9e-11,1.10716,0.890435,9e-11,1.10562,0.838552,9e-11,1.11214,0.857909,9e-11,1.14366,0.804494,9e-11,1.17905,0.81162,9e-11,1.18822,0.953098,9e-11,1.10644,0.946012,9e-11,1.17128,0.789041,9e-11,1.18846,0.801088,9e-11,1.14814,0.248894,9e-11,1.15997
18,1.156,1e-10,0.836414,1.05563,1e-10,1.14798,1.05514,1e-10,1.10436,1.14678,1e-10,1.1602,1.14807,1e-10,1.10697,1.11926,1e-10,1.16354,1.10645,1e-10,1.10436,1.08773,1e-10,1.14571,1.08329,1e-10,1.17669,1.04388,1e-10,1.14196,1.04315,1e-10,1.12985,1.15369,1e-10,1.10584,1.15347,1e-10,1.12842,1.04953,1e-10,1.17139,1.04987,1e-10,1.1077,1.14987,1e-10,1.12881,1.13993,1e-10,1.12902,0.821572,1e-10,1.1286,0.824324,1e-10,1.16494,0.984321,1e-10,1.18192,1.03378,1e-10,1.10818,0.887173,1e-10,1.15947,0.886244,1e-10,1.1508,0.834394,1e-10,1.17618,0.853708,1e-10,1.12591,0.800269,1e-10,1.20268,0.807417,1e-10,1.1865,0.948792,1e-10,1.1379,0.941534,1e-10,1.12564,0.784929,1e-10,1.17195,0.796943,1e-10,1.176,0.248973,1e-10,1.23206
19,1.15446,2e-10,0.971338,1.03458,2e-10,1.17442,1.03428,2e-10,1.17538,1.13914,2e-10,1.23851,1.14123,2e-10,1.23466,1.10321,2e-10,1.21286,1.08881,2e-10,1.21359,1.06847,2e-10,1.23549,1.06371,2e-10,1.18936,1.02274,2e-10,1.23471,1.02184,2e-10,1.17622,1.15102,2e-10,1.19232,1.15065,2e-10,1.17503,1.02846,2e-10,1.17795,1.02925,2e-10,1.21107,1.14393,2e-10,1.1755,1.12904,2e-10,1.18219,0.799829,2e-10,1.20569,0.802783,2e-10,1.20877,0.961272,2e-10,1.20357,1.01174,2e-10,1.20668,0.865784,2e-10,1.25024,0.86482,2e-10,1.25745,0.813524,2e-10,1.24325,0.832398,2e-10,1.25955,0.778791,2e-10,1.263,0.786354,2e-10,1.19647,0.926379,2e-10,1.24575,0.918745,2e-10,1.20529,0.764187,2e-10,1.19818,0.775179,2e-10,1.25961,0.248204,2e-10,1.28221
20,1.14012,3e-10,1.13938,1.02076,3e-10,1.23927,1.02025,3e-10,1.23024,1.13266,3e-10,1.27733,1.13537,3e-10,1.24305,1.0926,3e-10,1.21098,1.07699,3e-10,1.26398,1.05585,3e-10,1.28105,1.05103,3e-10,1.22991,1.00902,3e-10,1.21371,1.00758,3e-10,1.21271,1.14846,3e-10,1.27818,1.14764,3e-10,1.21098,1.01529,3e-10,1.24383,1.01576,3e-10,1.27185,1.13866,3e-10,1.20683,1.12047,3e-10,1.27602,0.785655,3e-10,1.2901,0.788585,3e-10,1.23763,0.946832,3e-10,1.2303,0.997447,3e-10,1.27679,0.852351,3e-10,1.22886,0.851353,3e-10,1.26073,0.800373,3e-10,1.23675,0.818774,3e-10,1.26552,0.765002,3e-10,1.29805,0.772916,3e-10,1.27918,0.91216,3e-10,1.25845,0.904138,3e-10,1.29059,0.75086,3e-10,1.2607,0.761181,3e-10,1.3123,0.247964,3e-10,1.28185
21,1.12689,4e-10,1.22526,1.012,4e-10,1.28965,1.01159,4e-10,1.28484,1.12784,4e-10,1.29192,1.1308,4e-10,1.23818,1.08532,4e-10,1.29352,1.0693,4e-10,1.23267,1.04793,4e-10,1.29755,1.04274,4e-10,1.30281,1.0006,4e-10,1.28095,0.998895,4e-10,1.24165,1.14643,4e-10,1.26772,1.14527,4e-10,1.2803,1.00676,4e-10,1.29929,1.00734,4e-10,1.23566,1.13453,4e-10,1.23287,1.11432,4e-10,1.24725,0.776975,4e-10,1.32135,0.779782,4e-10,1.26874,0.93776,4e-10,1.31212,0.988738,4e-10,1.24039,0.844174,4e-10,1.29514,0.84314,4e-10,1.25907,0.792268,4e-10,1.31262,0.81047,4e-10,1.26646,0.756837,4e-10,1.30651,0.764365,4e-10,1.32271,0.903535,4e-10,1.25291,0.895151,4e-10,1.25903,0.742907,4e-10,1.33773,0.752626,4e-10,1.3333,0.248075,4e-10,1.3702
22,1.12203,5e-10,1.25358,1.00522,5e-10,1.32543,1.00483,5e-10,1.31484,1.12393,5e-10,1.26072,1.127,5e-10,1.31728,1.07949,5e-10,1.2864,1.06328,5e-10,1.30378,1.04189,5e-10,1.30209,1.03621,5e-10,1.28793,0.993745,5e-10,1.31266,0.992302,5e-10,1.28481,1.14444,5e-10,1.24855,1.14341,5e-10,1.29675,1.00022,5e-10,1.25769,1.00097,5e-10,1.29853,1.131,5e-10,1.26166,1.10942,5e-10,1.26729,0.770374,5e-10,1.28147,0.773038,5e-10,1.29531,0.930901,5e-10,1.27938,0.982015,5e-10,1.29539,0.837681,5e-10,1.32739,0.836803,5e-10,1.32148,0.785935,5e-10,1.32497,0.804082,5e-10,1.34694,0.750392,5e-10,1.31237,0.758038,5e-10,1.28268,0.896949,5e-10,1.33286,0.888302,5e-10,1.29399,0.73668,5e-10,1.31387,0.746157,5e-10,1.34564,0.248085,5e-10,1.3835
23,1.11827,6e-10,1.28593,0.999566,6e-10,1.32657,0.99918,6e-10,1.27012,1.1204,6e-10,1.29266,1.12365,6e-10,1.29111,1.07461,6e-10,1.27138,1.05814,6e-10,1.31061,1.03669,6e-10,1.2987,1.03078,6e-10,1.27127,0.988102,6e-10,1.27066,0.986667,6e-10,1.33915,1.14254,6e-10,1.30262,1.14135,6e-10,1.26379,0.994805,6e-10,1.30977,0.99554,6e-10,1.32245,1.1279,6e-10,1.32612,1.10494,6e-10,1.33008,0.764779,6e-10,1.34759,0.767673,6e-10,1.35297,0.925164,6e-10,1.28107,0.976439,6e-10,1.33038,0.832445,6e-10,1.28766,0.831474,6e-10,1.34947,0.78068,6e-10,1.30348,0.798702,6e-10,1.31709,0.745222,6e-10,1.31031,0.752733,6e-10,1.34696,0.891286,6e-10,1.30788,0.882559,6e-10,1.34454,0.731646,6e-10,1.30387,0.740885,6e-10,1.34532,0.24826,6e-10,1.34998
24,1.11474,7e-10,1.31085,0.994705,7e-10,1.31394,0.994231,7e-10,1.33319,1.11736,7e-10,1.33817,1.12055,7e-10,1.28634,1.07049,7e-10,1.34301,1.0537,7e-10,1.28117,1.032,7e-10,1.29491,1.02608,7e-10,1.29066,0.983261,7e-10,1.33259,0.981769,7e-10,1.31521,1.1408,7e-10,1.33985,1.13937,7e-10,1.32806,0.990123,7e-10,1.3358,0.990788,7e-10,1.28333,1.12497,7e-10,1.30899,1.10111,7e-10,1.29103,0.760082,7e-10,1.3589,0.76284,7e-10,1.35593,0.920274,7e-10,1.33634,0.971442,7e-10,1.28499,0.827845,7e-10,1.34785,0.827047,7e-10,1.31567,0.776349,7e-10,1.32258,0.794203,7e-10,1.32191,0.740737,7e-10,1.31341,0.748166,7e-10,1.36343,0.886552,7e-10,1.30699,0.877809,7e-10,1.30121,0.727337,7e-10,1.34045,0.736294,7e-10,1.34277,0.248433,7e-10,1.37418
25,1.11161,8e-10,1.33877,0.990429,8e-10,1.29946,0.989824,8e-10,1.35836,1.11446,8e-10,1.29179,1.11769,8e-10,1.35498,1.06661,8e-10,1.31812,1.04968,8e-10,1.34509,1.02809,8e-10,1.29312,1.02196,8e-10,1.34989,0.978932,8e-10,1.34146,0.977518,8e-10,1.3114,1.13919,8e-10,1.30736,1.13762,8e-10,1.32738,0.98606,8e-10,1.29395,0.986804,8e-10,1.34543,1.12221,8e-10,1.29645,1.09776,8e-10,1.31031,0.755782,8e-10,1.32492,0.758596,8e-10,1.3261,0.91609,8e-10,1.35023,0.967372,8e-10,1.34262,0.823869,8e-10,1.38161,0.823118,8e-10,1.32373,0.772505,8e-10,1.3883,0.79021,8e-10,1.38453,0.736832,8e-10,1.33227,0.744118,8e-10,1.32428,0.882509,8e-10,1.37346,0.873522,8e-10,1.33716,0.723595,8e-10,1.3948,0.732341,8e-10,1.34226,0.248598,8e-10,1.42145
26,1.10879,9e-10,1.34638,0.986574,9e-10,1.34539,0.985935,9e-10,1.35732,1.11177,9e-10,1.33604,1.11502,9e-10,1.32185,1.06328,9e-10,1.30783,1.04619,9e-10,1.33875,1.02443,9e-10,1.3057,1.01823,9e-10,1.33519,0.975087,9e-10,1.30886,0.973871,9e-10,1.32536,1.13749,9e-10,1.30208,1.13592,9e-10,1.30031,0.982487,9e-10,1.35219,0.983045,9e-10,1.34842,1.11981,9e-10,1.36249,1.09444,9e-10,1.36061,0.752046,9e-10,1.38879,0.754776,9e-10,1.39253,0.91225,9e-10,1.31314,0.963518,9e-10,1.35619,0.820355,9e-10,1.37442,0.819706,9e-10,1.38021,0.768926,9e-10,1.35058,0.786673,9e-10,1.34148,0.733315,9e-10,1.35167,0.740542,9e-10,1.38439,0.878783,9e-10,1.3365,0.869781,9e-10,1.37593,0.7201,9e-10,1.35712,0.728764,9e-10,1.34105,0.248567,9e-10,1.3989
