,Col001Vs,Col001Id,Col001Vi,Col002Vs,Col002Id,Col002Vi,Col003Vs,Col003Id,Col003Vi,Col004Vs,Col004Id,Col004Vi,Col005Vs,Col005Id,Col005Vi,Col006Vs,Col006Id,Col006Vi,Col007Vs,Col007Id,Col007Vi,Col008Vs,Col008Id,Col008Vi,Col009Vs,Col009Id,Col009Vi,Col010Vs,Col010Id,Col010Vi,Col011Vs,Col011Id,Col011Vi,Col012Vs,Col012Id,Col012Vi,Col013Vs,Col013Id,Col013Vi,Col014Vs,Col014Id,Col014Vi,Col015Vs,Col015Id,Col015Vi,Col016Vs,Col016Id,Col016Vi,Col017Vs,Col017Id,Col017Vi,Col018Vs,Col018Id,Col018Vi,Col019Vs,Col019Id,Col019Vi,Col020Vs,Col020Id,Col020Vi,Col021Vs,Col021Id,Col021Vi,Col022Vs,Col022Id,Col022Vi,Col023Vs,Col023Id,Col023Vi,Col024Vs,Col024Id,Col024Vi,Col025Vs,Col025Id,Col025Vi,Col026Vs,Col026Id,Col026Vi,Col027Vs,Col027Id,Col027Vi,Col028Vs,Col028Id,Col028Vi,Col029Vs,Col029Id,Col029Vi,Col030Vs,Col030Id,Col030Vi,Col031Vs,Col031Id,Col031Vi,Col032Vs,Col032Id,Col032Vi
53,0.8738,9e-07,2.10776,0.605598,9e-07,2.11894,0.603086,9e-07,2.11874,0.888328,9e-07,2.10785,0.886075,9e-07,2.10819,0.806798,9e-07,2.11199,0.787494,9e-07,2.11289,0.745387,9e-07,2.11481,0.74402,9e-07,2.11481,0.672814,9e-07,2.11761,0.674489,9e-07,2.11771,0.939709,9e-07,2.10592,0.936782,9e-07,2.10605,0.750851,9e-07,2.11482,0.750304,9e-07,2.11493,0.864501,9e-07,2.10971,0.856612,9e-07,2.11,0.403311,9e-07,2.12319,0.402649,9e-07,2.12352,0.676841,9e-07,2.1176,0.722328,9e-07,2.11611,0.598161,9e-07,2.1193,0.597271,9e-07,2.11954,0.5367,9e-07,2.12088,0.536835,9e-07,2.12079,0.478634,9e-07,2.1225,0.482955,9e-07,2.12218,0.663583,9e-07,2.11839,0.662167,9e-07,2.11836,0.536615,9e-07,2.1211,0.537732,9e-07,2.12071,0.242606,9e-07,2.12575
54,0.86896,1e-06,2.12653,0.597203,1e-06,2.1366,0.59461,1e-06,2.13643,0.884042,1e-06,2.12614,0.881677,1e-06,2.1264,0.800707,1e-06,2.12998,0.782125,1e-06,2.13112,0.739642,1e-06,2.13309,0.738365,1e-06,2.13322,0.667,1e-06,2.13539,0.668608,1e-06,2.13557,0.935929,1e-06,2.12444,0.933006,1e-06,2.12443,0.745977,1e-06,2.13258,0.745701,1e-06,2.13255,0.858941,1e-06,2.12776,0.852113,1e-06,2.12793,0.388231,1e-06,2.14071,0.387678,1e-06,2.14097,0.672731,1e-06,2.13555,0.717147,1e-06,2.13414,0.593628,1e-06,2.13701,0.592509,1e-06,2.13704,0.532235,1e-06,2.13819,0.532084,1e-06,2.13861,0.472263,1e-06,2.1399,0.476623,1e-06,2.1398,0.660751,1e-06,2.13579,0.659213,1e-06,2.13575,0.53337,1e-06,2.13833,0.534817,1e-06,2.13846,0.242646,1e-06,2.14319
55,0.833997,2e-06,2.25598,0.530681,2e-06,2.26315,0.527402,2e-06,2.26306,0.854881,2e-06,2.25575,0.852024,2e-06,2.25609,0.75938,2e-06,2.25899,0.745985,2e-06,2.2596,0.701952,2e-06,2.26103,0.701382,2e-06,2.26093,0.627699,2e-06,2.26181,0.628903,2e-06,2.26218,0.911048,2e-06,2.25449,0.908083,2e-06,2.25441,0.713398,2e-06,2.26039,0.712918,2e-06,2.26055,0.819977,2e-06,2.25744,0.82053,2e-06,2.25735,0.275535,2e-06,2.26612,0.274812,2e-06,2.26637,0.645924,2e-06,2.26195,0.683552,2e-06,2.26138,0.561335,2e-06,2.26321,0.558182,2e-06,2.26314,0.501053,2e-06,2.26398,0.499741,2e-06,2.26426,0.418964,2e-06,2.26522,0.424535,2e-06,2.26509,0.641912,2e-06,2.26215,0.640567,2e-06,2.26197,0.510339,2e-06,2.26383,0.511917,2e-06,2.26406,0.238497,2e-06,2.2668
56,0.81121,3e-06,2.34138,0.473436,3e-06,2.34752,0.469362,3e-06,2.34751,0.837152,3e-06,2.34133,0.834043,3e-06,2.34146,0.735589,3e-06,2.3444,0.725231,3e-06,2.34448,0.680362,3e-06,2.3452,0.679652,3e-06,2.34535,0.602802,3e-06,2.34621,0.604061,3e-06,2.34601,0.896355,3e-06,2.34025,0.893267,3e-06,2.34038,0.6933,3e-06,2.34524,0.692683,3e-06,2.34527,0.79534,3e-06,2.34281,0.800515,3e-06,2.3428,0.222879,3e-06,2.34953,0.222767,3e-06,2.34972,0.629357,3e-06,2.3461,0.663141,3e-06,2.34574,0.539526,3e-06,2.34707,0.536118,3e-06,2.34706,0.480058,3e-06,2.34782,0.478306,3e-06,2.34785,0.377206,3e-06,2.34892,0.383229,3e-06,2.34885,0.631577,3e-06,2.34612,0.629943,3e-06,2.34614,0.493843,3e-06,2.34777,0.49568,3e-06,2.34769,0.236881,3e-06,2.34985
57,0.793808,4e-06,2.4074,0.415517,4e-06,2.41275,0.410436,4e-06,2.41261,0.824104,4e-06,2.40739,0.820961,4e-06,2.40743,0.719051,4e-06,2.40985,0.711022,4e-06,2.4099,0.664969,4e-06,2.41064,0.664684,4e-06,2.41076,0.58324,4e-06,2.4112,0.58437,4e-06,2.41139,0.885743,4e-06,2.40619,0.882484,4e-06,2.4064,0.678855,4e-06,2.41068,0.678159,4e-06,2.41077,0.776857,4e-06,2.40875,0.785433,4e-06,2.40848,0.206239,4e-06,2.41406,0.206157,4e-06,2.41421,0.617106,4e-06,2.41123,0.647954,4e-06,2.41102,0.522885,4e-06,2.41223,0.519812,4e-06,2.41215,0.46286,4e-06,2.41283,0.461111,4e-06,2.41284,0.342823,4e-06,2.4137,0.348732,4e-06,2.41367,0.624458,4e-06,2.41143,0.622263,4e-06,2.41127,0.480407,4e-06,2.41263,0.482242,4e-06,2.41279,0.235197,4e-06,2.41428
58,0.779458,4.9999999999999996e-06,2.46204,0.358407,4.9999999999999996e-06,2.46667,0.352747,4.9999999999999996e-06,2.46668,0.81381,4.9999999999999996e-06,2.46198,0.810442,4.9999999999999996e-06,2.462,0.706868,4.9999999999999996e-06,2.46412,0.700119,4.9999999999999996e-06,2.46414,0.653337,4.9999999999999996e-06,2.46489,0.652812,4.9999999999999996e-06,2.46486,0.566377,4.9999999999999996e-06,2.46537,0.567636,4.9999999999999996e-06,2.46544,0.87744,4.9999999999999996e-06,2.46102,0.874066,4.9999999999999996e-06,2.46096,0.667453,4.9999999999999996e-06,2.46469,0.666673,4.9999999999999996e-06,2.46492,0.762156,4.9999999999999996e-06,2.46332,0.773025,4.9999999999999996e-06,2.46302,0.198544,4.9999999999999996e-06,2.46763,0.198546,4.9999999999999996e-06,2.46782,0.607172,4.9999999999999996e-06,2.46532,0.635967,4.9999999999999996e-06,2.46506,0.509753,4.9999999999999996e-06,2.46628,0.507211,4.9999999999999996e-06,2.46619,0.448115,4.9999999999999996e-06,2.46655,0.445848,4.9999999999999996e-06,2.46688,0.314694,4.9999999999999996e-06,2.46761,0.320497,4.9999999999999996e-06,2.46752,0.619067,4.9999999999999996e-06,2.46525,0.616597,4.9999999999999996e-06,2.46534,0.468591,4.9999999999999996e-06,2.46665,0.470528,4.9999999999999996e-06,2.46657,0.233145,4.9999999999999996e-06,2.46803
59,0.767005,6e-06,2.50913,0.310431,6e-06,2.51331,0.305456,6e-06,2.51341,0.805237,6e-06,2.50894,0.801837,6e-06,2.50909,0.697097,6e-06,2.51101,0.691489,6e-06,2.51118,0.643494,6e-06,2.5115,0.643016,6e-06,2.51144,0.551267,6e-06,2.512,0.552603,6e-06,2.51222,0.870539,6e-06,2.50832,0.867036,6e-06,2.50817,0.657725,6e-06,2.51144,0.657431,6e-06,2.51157,0.749682,6e-06,2.5104,0.762499,6e-06,2.51008,0.193943,6e-06,2.514,0.194062,6e-06,2.51427,0.598937,6e-06,2.51186,0.62585,6e-06,2.51168,0.498843,6e-06,2.51278,0.496649,6e-06,2.51274,0.43462,6e-06,2.51325,0.432261,6e-06,2.51336,0.292615,6e-06,2.51404,0.29739,6e-06,2.51397,0.614489,6e-06,2.51189,0.612029,6e-06,2.51206,0.457918,6e-06,2.51306,0.45994,6e-06,2.51312,0.229952,6e-06,2.51432
60,0.756162,7e-06,2.55065,0.276418,7e-06,2.55478,0.272502,7e-06,2.55464,0.797823,7e-06,2.55057,0.794408,7e-06,2.55087,0.689161,7e-06,2.55236,0.684319,7e-06,2.55259,0.635083,7e-06,2.55298,0.634689,7e-06,2.55296,0.537139,7e-06,2.55337,0.53818,7e-06,2.55364,0.864643,7e-06,2.54992,0.861004,7e-06,2.54995,0.649752,7e-06,2.55283,0.649168,7e-06,2.55311,0.738897,7e-06,2.55197,0.753241,7e-06,2.55177,0.190754,7e-06,2.55515,0.190993,7e-06,2.55534,0.591542,7e-06,2.55325,0.61691,7e-06,2.55317,0.489525,7e-06,2.55402,0.48766,7e-06,2.55406,0.422229,7e-06,2.55432,0.420116,7e-06,2.55459,0.275315,7e-06,2.5551,0.27934,7e-06,2.55535,0.610757,7e-06,2.55338,0.608038,7e-06,2.5532,0.447981,7e-06,2.55441,0.450289,7e-06,2.55441,0.226663,7e-06,2.55537
61,0.746434,8e-06,2.58872,0.253741,8e-06,2.59227,0.251097,8e-06,2.59218,0.791312,8e-06,2.5886,0.78779,8e-06,2.58863,0.682244,8e-06,2.59043,0.678268,8e-06,2.5902,0.627697,8e-06,2.5905,0.627282,8e-06,2.59076,0.523565,8e-06,2.59122,0.524843,8e-06,2.59124,0.85942,8e-06,2.58801,0.855762,8e-06,2.58802,0.642812,8e-06,2.59054,0.642105,8e-06,2.59072,0.72958,8e-06,2.58987,0.745092,8e-06,2.58955,0.188591,8e-06,2.5926,0.188806,8e-06,2.59285,0.585541,8e-06,2.59088,0.609086,8e-06,2.5908,0.481252,8e-06,2.59179,0.479738,8e-06,2.59164,0.410817,8e-06,2.59195,0.408327,8e-06,2.59207,0.261635,8e-06,2.59271,0.265323,8e-06,2.59278,0.607585,8e-06,2.59083,0.604764,8e-06,2.59108,0.438662,8e-06,2.59201,0.441085,8e-06,2.59218,0.223456,8e-06,2.59292
62,0.737783,9e-06,2.623,0.238547,9e-06,2.62628,0.236237,9e-06,2.62625,0.785571,9e-06,2.62302,0.782003,9e-06,2.62295,0.676495,9e-06,2.62438,0.672894,9e-06,2.62466,0.620973,9e-06,2.62487,0.620573,9e-06,2.6248,0.510355,9e-06,2.62527,0.511851,9e-06,2.62543,0.854831,9e-06,2.62239,0.851017,9e-06,2.62233,0.63653,9e-06,2.6247,0.636019,9e-06,2.62491,0.721148,9e-06,2.62417,0.737639,9e-06,2.6238,0.187025,9e-06,2.62664,0.187251,9e-06,2.62679,0.579865,9e-06,2.62512,0.601841,9e-06,2.62506,0.473853,9e-06,2.62584,0.472597,9e-06,2.62582,0.400168,9e-06,2.62601,0.397954,9e-06,2.62626,0.250703,9e-06,2.62676,0.254026,9e-06,2.62682,0.604784,9e-06,2.62515,0.601824,9e-06,2.62514,0.429845,9e-06,2.62603,0.43234,9e-06,2.62627,0.220542,9e-06,2.62701
63,0.729964,9.999999999999999e-06,2.65468,0.227547,9.999999999999999e-06,2.65779,0.225897,9.999999999999999e-06,2.65777,0.780392,9.999999999999999e-06,2.65462,0.776592,9.999999999999999e-06,2.65491,0.671171,9.999999999999999e-06,2.65603,0.66811,9.999999999999999e-06,2.65611,0.615079,9.999999999999999e-06,2.65637,0.614451,9.999999999999999e-06,2.65637,0.497486,9.999999999999999e-06,2.65687,0.499084,9.999999999999999e-06,2.65706,0.850764,9.999999999999999e-06,2.65419,0.846684,9.999999999999999e-06,2.65409,0.630569,9.999999999999999e-06,2.65631,0.63013,9.999999999999999e-06,2.65646,0.713642,9.999999999999999e-06,2.65588,0.731009,9.999999999999999e-06,2.65575,0.185595,9.999999999999999e-06,2.65812,0.185971,9.999999999999999e-06,2.65819,0.574995,9.999999999999999e-06,2.6568,0.595508,9.999999999999999e-06,2.65669,0.467159,9.999999999999999e-06,2.65742,0.46623,9.999999999999999e-06,2.65756,0.390199,9.999999999999999e-06,2.65757,0.388221,9.999999999999999e-06,2.65772,0.242203,9.999999999999999e-06,2.65826,0.245144,9.999999999999999e-06,2.6584,0.60226,9.999999999999999e-06,2.65664,0.5991,9.999999999999999e-06,2.65669,0.421518,9.999999999999999e-06,2.65751,0.424212,9.999999999999999e-06,2.65772,0.218097,9.999999999999999e-06,2.65841
64,0.677114,1.9999999999999998e-05,2.88999,0.197205,1.9999999999999998e-05,2.89219,0.196731,1.9999999999999998e-05,2.89218,0.743759,1.9999999999999998e-05,2.89011,0.740028,1.9999999999999998e-05,2.89035,0.637732,1.9999999999999998e-05,2.89102,0.636579,1.9999999999999998e-05,2.8909,0.569762,1.9999999999999998e-05,2.89111,0.568984,1.9999999999999998e-05,2.89104,0.379508,1.9999999999999998e-05,2.89181,0.381701,1.9999999999999998e-05,2.89174,0.822256,1.9999999999999998e-05,2.88988,0.817614,1.9999999999999998e-05,2.88982,0.588911,1.9999999999999998e-05,2.89132,0.588474,1.9999999999999998e-05,2.89148,0.665427,1.9999999999999998e-05,2.89118,0.684202,1.9999999999999998e-05,2.89118,0.179527,1.9999999999999998e-05,2.89217,0.179997,1.9999999999999998e-05,2.89267,0.543035,1.9999999999999998e-05,2.89148,0.552455,1.9999999999999998e-05,2.89151,0.419539,1.9999999999999998e-05,2.89217,0.419753,1.9999999999999998e-05,2.89188,0.321981,1.9999999999999998e-05,2.89225,0.320115,1.9999999999999998e-05,2.89214,0.207674,1.9999999999999998e-05,2.89241,0.208608,1.9999999999999998e-05,2.89236,0.585125,1.9999999999999998e-05,2.89146,0.581672,1.9999999999999998e-05,2.89177,0.358618,1.9999999999999998e-05,2.8919,0.361599,1.9999999999999998e-05,2.8919,0.209551,1.9999999999999998e-05,2.89235
65,0.646447,3e-05,3.05377,0.189799,3e-05,3.05513,0.189487,3e-05,3.05522,0.721051,3e-05,3.05373,0.717186,3e-05,3.05392,0.61756,3e-05,3.05426,0.617198,3e-05,3.0543,0.535949,3e-05,3.05456,0.535087,3e-05,3.05465,0.311188,3e-05,3.0548,0.313042,3e-05,3.05508,0.804416,3e-05,3.05343,0.799326,3e-05,3.05368,0.559186,3e-05,3.0545,0.558678,3e-05,3.05476,0.637628,3e-05,3.05454,0.656127,3e-05,3.05427,0.177634,3e-05,3.0552,0.178072,3e-05,3.05543,0.524405,3e-05,3.05467,0.528128,3e-05,3.05494,0.389749,3e-05,3.05525,0.390583,3e-05,3.05502,0.287787,3e-05,3.05508,0.286233,3e-05,3.05549,0.198365,3e-05,3.05539,0.199098,3e-05,3.05554,0.574541,3e-05,3.05455,0.570942,3e-05,3.05459,0.32198,3e-05,3.05531,0.324535,3e-05,3.05555,0.203421,3e-05,3.05554
66,0.62424,3.9999999999999996e-05,3.18419,0.186191,3.9999999999999996e-05,3.18541,0.186,3.9999999999999996e-05,3.18521,0.704482,3.9999999999999996e-05,3.1844,0.700645,3.9999999999999996e-05,3.18452,0.60232,3.9999999999999996e-05,3.18497,0.602307,3.9999999999999996e-05,3.18501,0.507176,3.9999999999999996e-05,3.18516,0.506086,3.9999999999999996e-05,3.18509,0.276242,3.9999999999999996e-05,3.18544,0.277871,3.9999999999999996e-05,3.18553,0.791078,3.9999999999999996e-05,3.18421,0.785529,3.9999999999999996e-05,3.18423,0.534231,3.9999999999999996e-05,3.18527,0.533738,3.9999999999999996e-05,3.18512,0.61744,3.9999999999999996e-05,3.18487,0.635682,3.9999999999999996e-05,3.18485,0.176506,3.9999999999999996e-05,3.18564,0.176899,3.9999999999999996e-05,3.18564,0.510839,3.9999999999999996e-05,3.18537,0.511268,3.9999999999999996e-05,3.18536,0.368969,3.9999999999999996e-05,3.18546,0.370114,3.9999999999999996e-05,3.18536,0.267281,3.9999999999999996e-05,3.18569,0.266222,3.9999999999999996e-05,3.18558,0.193616,3.9999999999999996e-05,3.18584,0.194273,3.9999999999999996e-05,3.18597,0.566775,3.9999999999999996e-05,3.18544,0.562916,3.9999999999999996e-05,3.18519,0.299105,3.9999999999999996e-05,3.18549,0.301292,3.9999999999999996e-05,3.18578,0.200464,3.9999999999999996e-05,3.18588
67,0.606277,4.9999999999999996e-05,3.29519,0.183976,4.9999999999999996e-05,3.29628,0.183905,4.9999999999999996e-05,3.29631,0.691422,4.9999999999999996e-05,3.29545,0.687583,4.9999999999999996e-05,3.29551,0.589581,4.9999999999999996e-05,3.29576,0.589668,4.9999999999999996e-05,3.29579,0.48224,4.9999999999999996e-05,3.29608,0.480959,4.9999999999999996e-05,3.29602,0.255931,4.9999999999999996e-05,3.29624,0.257255,4.9999999999999996e-05,3.29633,0.780274,4.9999999999999996e-05,3.29554,0.77448,4.9999999999999996e-05,3.2954,0.512585,4.9999999999999996e-05,3.29608,0.512125,4.9999999999999996e-05,3.29629,0.600904,4.9999999999999996e-05,3.29621,0.618592,4.9999999999999996e-05,3.29583,0.175758,4.9999999999999996e-05,3.29646,0.176236,4.9999999999999996e-05,3.29672,0.500211,4.9999999999999996e-05,3.29625,0.498551,4.9999999999999996e-05,3.29634,0.353501,4.9999999999999996e-05,3.29647,0.354746,4.9999999999999996e-05,3.29657,0.254139,4.9999999999999996e-05,3.29643,0.253092,4.9999999999999996e-05,3.29665,0.190741,4.9999999999999996e-05,3.29675,0.191218,4.9999999999999996e-05,3.2967,0.560568,4.9999999999999996e-05,3.29615,0.556505,4.9999999999999996e-05,3.29622,0.283359,4.9999999999999996e-05,3.29679,0.285114,4.9999999999999996e-05,3.29641,0.198566,4.9999999999999996e-05,3.29673
