,V1,currIn,v2
1397,3.31249,2.24177e-10,1.80375
1398,3.31019,2.51464e-10,1.7957
1399,3.31336,2.70649e-10,1.79153
1400,3.30904,2.84463e-10,1.7888
1401,3.31522,3.06293e-10,1.7819
1402,3.31149,3.10044e-10,1.7763
1403,3.31422,3.19424e-10,1.76782
1404,3.30933,3.29571e-10,1.76193
1405,3.31005,3.4023e-10,1.75819
1406,3.31091,3.48245e-10,1.75244
1407,3.31077,3.66664e-10,1.74611
1408,3.31479,3.64873e-10,1.74094
1409,3.31292,3.74935e-10,1.73576
1410,3.31134,3.81244e-10,1.72901
1411,3.3112,4.00602e-10,1.71952
1412,3.3122,4.10663e-10,1.71463
1413,3.31163,4.19276e-10,1.70572
1414,3.31206,4.22516e-10,1.70371
1415,3.31005,4.46988e-10,1.69077
1416,3.31077,4.59267e-10,1.68129
1417,3.3112,4.90305e-10,1.67166
1418,3.31336,5.13585e-10,1.6626
1419,3.3122,5.20406e-10,1.65642
1420,3.31091,5.41553e-10,1.64478
1421,3.30861,5.41979e-10,1.64464
1422,3.31177,5.50847e-10,1.63084
1423,3.31149,5.54429e-10,1.62782
1424,3.31091,5.65088e-10,1.61603
1425,3.31264,5.74894e-10,1.61402
1426,3.31177,5.77452e-10,1.60266
1427,3.31235,5.63638e-10,1.59878
1428,3.31163,5.61335e-10,1.59504
1429,3.31048,5.39507e-10,1.5903
1430,3.31192,5.22879e-10,1.59246
1431,3.31479,4.94995e-10,1.58556
1432,3.31163,4.74274e-10,1.58585
1433,3.31134,4.51678e-10,1.58225
1434,3.31177,4.12453e-10,1.58743
1435,3.31163,3.79369e-10,1.58714
1436,3.3135,3.4637e-10,1.58987
1437,3.30919,3.26501e-10,1.58858
1438,3.3158,2.92052e-10,1.58944
1439,3.31005,2.71673e-10,1.59217
1440,3.31364,2.49332e-10,1.58915
1441,3.30818,2.1565e-10,1.59275
1442,3.31278,2.03286e-10,1.58915
1443,3.31235,1.88193e-10,1.5949
1444,3.31105,1.65596e-10,1.59231
1445,3.31479,1.50334e-10,1.59591
1446,3.31005,1.35155e-10,1.59734
1447,3.31781,1.15372e-10,1.60007
1448,3.31091,8.91948e-11,1.60151
1449,3.31364,7.5295e-11,1.60166
1450,3.30789,5.67067e-11,1.60884
1451,3.3112,3.56448e-11,1.60726
1452,3.31062,1.06609e-11,1.61229
1453,3.31364,-3.31676e-11,1.61876
1454,3.31235,-6.92368e-11,1.6304
1455,3.31393,-9.08101e-11,1.63285
1456,3.31307,-1.16817e-10,1.63802
1457,3.31422,-1.39328e-10,1.64277
1458,3.31177,-1.69429e-10,1.65082
1459,3.31005,-2.01405e-10,1.65973
1460,3.3112,-2.30908e-10,1.66821
1461,3.3122,-2.45234e-10,1.67252
1462,3.31249,-2.6945e-10,1.67899
1463,3.31177,-2.86078e-10,1.68416
1464,3.31033,-2.96737e-10,1.69178
1465,3.31105,-3.13364e-10,1.69552
1466,3.31379,-3.14302e-10,1.69925
1467,3.3112,-3.33829e-10,1.70774
1468,3.31364,-3.4014e-10,1.71363
1469,3.3089,-3.44403e-10,1.72412
1470,3.31264,-3.69643e-10,1.72613
1471,3.31077,-3.68705e-10,1.7316
1472,3.3145,-3.77146e-10,1.73361
1473,3.31134,-3.80983e-10,1.74669
1474,3.31134,-3.96758e-10,1.75359
1475,3.31235,-4.22169e-10,1.75689
1476,3.31149,-4.22084e-10,1.76351
1477,3.3112,-4.25324e-10,1.76868
1478,3.31163,-4.4127e-10,1.77975
1479,3.3122,-4.64548e-10,1.78923
1480,3.31321,-4.80835e-10,1.80102
1481,3.31134,-5.13835e-10,1.80878
1482,3.3076,-5.29439e-10,1.81496
1483,3.30962,-5.42059e-10,1.82517
1484,3.31062,-5.39587e-10,1.82934
1485,3.31033,-5.54253e-10,1.83897
1486,3.31192,-5.56896e-10,1.84601
1487,3.31206,-5.69601e-10,1.85334
1488,3.30933,-5.76764e-10,1.86053
1489,3.31019,-5.80686e-10,1.86513
1490,3.30933,-5.74888e-10,1.87217
1491,3.31278,-5.67895e-10,1.87763
1492,3.31062,-5.52633e-10,1.8831
1493,3.3099,-5.204e-10,1.88223
1494,3.31249,-5.01726e-10,1.88511
1495,3.31307,-4.86121e-10,1.88755
1496,3.31422,-4.53037e-10,1.88755
1497,3.31033,-4.2575e-10,1.88942
1498,3.31192,-3.89085e-10,1.88568
1499,3.30904,-3.65635e-10,1.88899
1500,3.31206,-3.40736e-10,1.88166
1501,3.31105,-3.08248e-10,1.88496
1502,3.31163,-2.81132e-10,1.88108
1503,3.31407,-2.55978e-10,1.88482
1504,3.31235,-2.29629e-10,1.88008
1505,3.31364,-2.2025e-10,1.87893
1506,3.31019,-1.94072e-10,1.88123
1507,3.31321,-1.73352e-10,1.87821
1508,3.31134,-1.51181e-10,1.88123
1509,3.31379,-1.33189e-10,1.87318
1510,3.31077,-1.11104e-10,1.87447
1511,3.31019,-9.05538e-11,1.87045
1512,3.31163,-7.86161e-11,1.86858
1513,3.31235,-5.05626e-11,1.86657
1514,3.31192,-4.85158e-11,1.86642
1515,3.3099,-1.90139e-11,1.86168
1516,3.31594,1.61183e-11,1.85521
1517,3.30847,4.24659e-11,1.84817
1518,3.31292,8.03268e-11,1.84184
1519,3.30847,9.88305e-11,1.83667
1520,3.31307,1.29356e-10,1.82991
1521,3.31062,1.54085e-10,1.82028
1522,3.3122,1.96209e-10,1.8164
1523,3.31422,2.27246e-10,1.80663
1524,3.31134,2.45922e-10,1.79973
1525,3.31609,2.66216e-10,1.79412
1526,3.31091,2.75595e-10,1.78794
1527,3.31177,2.86424e-10,1.78435
1528,3.31005,3.03308e-10,1.77673
1529,3.31134,3.12176e-10,1.77443
1530,3.31091,3.20703e-10,1.76149
1531,3.31364,3.294e-10,1.76106
1532,3.31278,3.43214e-10,1.75316
1533,3.31465,3.57455e-10,1.74899
1534,3.31206,3.63679e-10,1.74295
1535,3.31465,3.66493e-10,1.73692
1536,3.31048,3.75959e-10,1.73016
1537,3.31264,3.93438e-10,1.72125
1538,3.31134,4.11687e-10,1.71765
1539,3.31321,4.12966e-10,1.70817
1540,3.31177,4.21748e-10,1.70457
1541,3.31149,4.30531e-10,1.69624
1542,3.31292,4.57221e-10,1.6879
1543,3.31105,4.83739e-10,1.67353
1544,3.31379,5.06592e-10,1.66217
1545,3.31091,5.10088e-10,1.65628
1546,3.31336,5.3098e-10,1.65024
1547,3.30875,5.3115e-10,1.64708
1548,3.31336,5.43855e-10,1.63745
1549,3.31105,5.56902e-10,1.62767
1550,3.31422,5.61677e-10,1.62063
1551,3.31379,5.69437e-10,1.61517
1552,3.31264,5.78134e-10,1.60913
1553,3.31192,5.65002e-10,1.60007
1554,3.31019,5.52808e-10,1.59389
1555,3.3135,5.58095e-10,1.59116
1556,3.3099,5.27654e-10,1.58915
1557,3.31336,5.05569e-10,1.588
1558,3.3112,4.81949e-10,1.58656
1559,3.31393,4.54748e-10,1.58455
1560,3.31062,4.20896e-10,1.58484
1561,3.30904,3.94291e-10,1.587
1562,3.31019,3.6257e-10,1.58714
1563,3.31005,3.2437e-10,1.59088
1564,3.31465,3.01176e-10,1.59016
1565,3.3122,2.77556e-10,1.58958
1566,3.31005,2.57176e-10,1.59073
1567,3.31033,2.35007e-10,1.59102
1568,3.31407,2.1403e-10,1.59389
1569,3.31163,1.89643e-10,1.59116
1570,3.31048,1.7455e-10,1.59548
1571,3.3112,1.58434e-10,1.5949
1572,3.31422,1.38651e-10,1.59662
1573,3.31091,1.15969e-10,1.59778
1574,3.31321,1.01303e-10,1.60022
1575,3.30962,7.87914e-11,1.60439
1576,3.31177,6.0544e-11,1.60511
1577,3.3089,4.64737e-11,1.60956
1578,3.31149,2.10631e-11,1.60798
1579,3.31149,-5.11408e-12,1.61776
1580,3.31206,-6.14774e-11,1.62394
1581,3.31479,-7.43532e-11,1.63342
1582,3.31235,-1.12468e-10,1.63414
1583,3.31336,-1.27391e-10,1.64047
1584,3.31019,-1.70623e-10,1.65153
1585,3.31336,-1.93133e-10,1.65628
1586,3.30947,-2.26133e-10,1.66706
1587,3.31292,-2.50862e-10,1.67079
1588,3.31048,-2.62117e-10,1.67712
1589,3.31062,-2.79939e-10,1.67942
1590,3.31134,-2.93581e-10,1.68804
1591,3.31033,-3.03217e-10,1.69264
1592,3.31249,-3.13023e-10,1.70127
1593,3.30976,-3.33744e-10,1.7073
1594,3.3145,-3.40481e-10,1.71147
1595,3.30746,-3.51651e-10,1.71923
1596,3.31249,-3.56085e-10,1.72556
1597,3.3099,-3.64783e-10,1.7303
1598,3.31307,-3.61713e-10,1.73275
1599,3.31048,-3.64015e-10,1.73936
1600,3.31048,-3.91046e-10,1.74769
1601,3.31522,-4.15092e-10,1.7556
1602,3.31105,-4.1279e-10,1.76351
1603,3.31551,-4.17736e-10,1.76581
1604,3.30875,-4.37262e-10,1.77184
1605,3.31407,-4.55254e-10,1.7855
1606,3.30919,-4.79897e-10,1.79484
1607,3.31149,-4.97804e-10,1.80648
1608,3.30947,-5.16392e-10,1.8095
1609,3.31278,-5.31741e-10,1.82158
1610,3.31465,-5.41973e-10,1.82733
1611,3.3135,-5.51609e-10,1.83681
1612,3.31235,-5.5357e-10,1.84328
1613,3.31249,-5.63889e-10,1.84716
1614,3.3135,-5.65166e-10,1.85895
1615,3.31091,-5.86996e-10,1.86139
1616,3.31134,-5.72671e-10,1.87131
1617,3.31062,-5.80175e-10,1.8726
1618,3.31321,-5.53229e-10,1.88209
1619,3.31379,-5.41291e-10,1.88295
1620,3.31134,-5.09657e-10,1.88626
1621,3.3099,-4.93199e-10,1.88482
1622,3.31206,-4.66083e-10,1.88683
1623,3.31235,-4.3965e-10,1.88626
1624,3.31364,-4.04944e-10,1.88755
1625,3.30947,-3.73394e-10,1.88827
1626,3.31077,-3.48581e-10,1.88496
1627,3.31033,-3.21466e-10,1.88468
1628,3.31537,-2.9776e-10,1.88324
1629,3.31321,-2.59303e-10,1.8841
1630,3.31019,-2.47195e-10,1.88353
1631,3.31177,-2.23063e-10,1.88065
1632,3.31091,-1.96886e-10,1.8785
1633,3.31235,-1.82816e-10,1.87706
1634,3.30875,-1.53483e-10,1.87706
1635,3.31264,-1.41289e-10,1.87691
1636,3.31264,-1.22956e-10,1.87519
1637,3.31292,-1.11957e-10,1.87102
1638,3.31105,-7.91276e-11,1.86728
1639,3.30861,-6.39498e-11,1.86843
1640,3.31105,-5.46551e-11,1.86427
1641,3.31033,-2.51532e-11,1.86484
1642,3.31465,4.86255e-12,1.85507
1643,3.3099,3.83735e-11,1.85018
1644,3.3135,6.76215e-11,1.84342
1645,3.3099,9.73809e-11,1.83868
1646,3.31436,1.19295e-10,1.83264
1647,3.31292,1.57923e-10,1.82445
1648,3.31321,1.85379e-10,1.82143
1649,3.31105,2.16247e-10,1.80907
1650,3.31292,2.46092e-10,1.80318
1651,3.31091,2.54277e-10,1.79585
1652,3.31307,2.71673e-10,1.79225
1653,3.31278,2.82332e-10,1.78837
1654,3.31062,2.98789e-10,1.7786
1655,3.31062,3.12346e-10,1.7763
1656,3.30976,3.23347e-10,1.76609
1657,3.31264,3.36137e-10,1.76279
1658,3.31206,3.43044e-10,1.75459
1659,3.31177,3.58137e-10,1.75071
1660,3.31091,3.57455e-10,1.74137
1661,3.31077,3.65385e-10,1.73835
1662,3.31149,3.66493e-10,1.73663
1663,3.31005,3.85252e-10,1.72398
1664,3.31192,4.13733e-10,1.72125
1665,3.31321,4.10151e-10,1.71133
1666,3.3112,4.22345e-10,1.70702
1667,3.3099,4.29764e-10,1.69796
1668,3.3099,4.52019e-10,1.68804
1669,3.31206,4.776e-10,1.67913
1670,3.31163,4.89283e-10,1.6718
1671,3.31077,5.1239e-10,1.66145
1672,3.31292,5.27654e-10,1.65211
1673,3.31033,5.31064e-10,1.64722
1674,3.31206,5.44111e-10,1.64133
1675,3.31091,5.48631e-10,1.63184
1676,3.31336,5.57499e-10,1.62466
1677,3.31235,5.68584e-10,1.61431
1678,3.3112,5.75064e-10,1.61273
1679,3.31206,5.66026e-10,1.60583
1680,3.31249,5.60653e-10,1.59907
1681,3.31537,5.64747e-10,1.59159
1682,3.31134,5.39591e-10,1.58786
1683,3.31177,5.16057e-10,1.58944
1684,3.30904,4.93716e-10,1.58786
1685,3.31192,4.69925e-10,1.587
1686,3.3112,4.34453e-10,1.58196
1687,3.31177,4.07423e-10,1.58656
1688,3.31321,3.70927e-10,1.58757
1689,3.31292,3.42191e-10,1.58944
1690,3.31278,3.13114e-10,1.58901
1691,3.31105,2.92393e-10,1.58814
1692,3.31235,2.61952e-10,1.5893
1693,3.31192,2.49417e-10,1.58886
1694,3.31336,2.22216e-10,1.59116
1695,3.31005,2.05588e-10,1.58944
1696,3.3099,1.83077e-10,1.59533
1697,3.31249,1.65682e-10,1.59533
1698,3.31149,1.47349e-10,1.59792
1699,3.31177,1.20829e-10,1.59778
1700,3.30875,1.06078e-10,1.59706
1701,3.31522,8.08382e-11,1.6018
1702,3.30803,6.84738e-11,1.60295
1703,3.31264,5.32103e-11,1.61028
1704,3.30933,4.38309e-11,1.60856
1705,3.31364,3.15666e-12,1.61488
1706,3.31149,-3.66628e-11,1.61919
1707,3.31163,-7.87866e-11,1.6317
1708,3.31479,-9.37092e-11,1.63529
1709,3.31091,-1.15623e-10,1.63888
1710,3.3158,-1.51352e-10,1.64348
1711,3.30861,-1.83413e-10,1.65153
1712,3.31235,-2.10358e-10,1.66131
1713,3.30775,-2.39947e-10,1.67008
1714,3.31163,-2.59815e-10,1.67769
1715,3.31149,-2.72776e-10,1.67813
1716,3.31278,-2.82923e-10,1.68761
1717,3.31321,-2.99636e-10,1.69063
1718,3.3145,-3.07907e-10,1.69724
1719,3.31307,-3.19504e-10,1.70371
1720,3.3145,-3.35876e-10,1.70673
1721,3.31105,-3.48837e-10,1.71564
1722,3.31177,-3.51139e-10,1.71852
1723,3.31019,-3.63504e-10,1.72858
1724,3.31422,-3.73224e-10,1.73174
1725,3.31307,-3.70495e-10,1.73706
1726,3.31033,-3.88658e-10,1.74582
1727,3.31149,-4.04006e-10,1.75316
1728,3.31105,-4.29673e-10,1.75819
1729,3.31206,-4.24471e-10,1.76264
1730,3.31134,-4.32487e-10,1.76983
1731,3.31321,-4.43145e-10,1.78047
1732,3.3089,-4.72563e-10,1.7924
1733,3.31307,-4.93284e-10,1.80088
1734,3.31149,-5.07013e-10,1.80979
1735,3.31393,-5.19633e-10,1.81683
1736,3.31206,-5.3771e-10,1.82618
1737,3.3112,-5.40098e-10,1.83322
1738,3.31177,-5.49989e-10,1.8371
1739,3.31105,-5.57748e-10,1.84429
1740,3.31264,-5.67981e-10,1.85421
1741,3.3112,-5.79492e-10,1.85924
1742,3.31149,-5.835e-10,1.87001
1743,3.31091,-5.79066e-10,1.8716
1744,3.31177,-5.54423e-10,1.87907
1745,3.31048,-5.52803e-10,1.87965
1746,3.30818,-5.23896e-10,1.88453
1747,3.3099,-5.05819e-10,1.88496
1748,3.31091,-4.81347e-10,1.88813
1749,3.31522,-4.50393e-10,1.88985
1750,3.31235,-4.25836e-10,1.8864
1751,3.31062,-3.8303e-10,1.88784
1752,3.30933,-3.5472e-10,1.88381
1753,3.31264,-3.32038e-10,1.8877
1754,3.31278,-3.05094e-10,1.88209
1755,3.3112,-2.79342e-10,1.88468
1756,3.3089,-2.52055e-10,1.87922
1757,3.31249,-2.40203e-10,1.88166
1758,3.31177,-2.08738e-10,1.88123
1759,3.31393,-1.89638e-10,1.87821
1760,3.30962,-1.75824e-10,1.88022
1761,3.31206,-1.49646e-10,1.87447
1762,3.31077,-1.34127e-10,1.87749
1763,3.31077,-1.15026e-10,1.87045
1764,3.31134,-9.6097e-11,1.87102
1765,3.31192,-6.92368e-11,1.86887
1766,3.31508,-5.03922e-11,1.86614
1767,3.3112,-4.63843e-11,1.86628
1768,3.31364,-1.24478e-11,1.85995
1769,3.3099,2.53272e-11,1.85076
1770,3.31422,5.42331e-11,1.84443
1771,3.31048,8.52716e-11,1.83897
1772,3.31422,1.12984e-10,1.83696
1773,3.3099,1.34559e-10,1.82704
1774,3.31019,1.61844e-10,1.82215
1775,3.31163,2.0286e-10,1.81367
1776,3.31149,2.22557e-10,1.80706
1777,3.31235,2.5479e-10,1.79915
1778,3.3099,2.68091e-10,1.79139
1779,3.31566,2.74913e-10,1.78708
1780,3.30847,2.9606e-10,1.78205
1781,3.31264,3.08509e-10,1.7809
1782,3.30962,3.1661e-10,1.76969
1783,3.31407,3.29316e-10,1.76437
1784,3.31149,3.37586e-10,1.75632
1785,3.31062,3.40315e-10,1.75445
1786,3.31336,3.64532e-10,1.74769
1787,3.31264,3.65555e-10,1.73893
1788,3.31436,3.67857e-10,1.73505
1789,3.31134,3.76725e-10,1.72685
1790,3.31163,4.03585e-10,1.72139
1791,3.31033,4.18508e-10,1.71406
1792,3.31033,4.1774e-10,1.71061
1793,3.31149,4.16718e-10,1.70012
1794,3.31206,4.38546e-10,1.69394
1795,3.31479,4.68305e-10,1.68431
1796,3.31566,4.73933e-10,1.67324
1797,3.31062,4.97469e-10,1.66447
1798,3.31609,5.28251e-10,1.65484
1799,3.31149,5.28848e-10,1.64809
1800,3.31235,5.35755e-10,1.64147
1801,3.30933,5.54514e-10,1.63644
1802,3.31494,5.50762e-10,1.62667
1803,3.31249,5.62785e-10,1.62049
1804,3.31278,5.78731e-10,1.61344
1805,3.31364,5.69862e-10,1.60741
1806,3.31134,5.6901e-10,1.60094
1807,3.3135,5.62956e-10,1.59131
1808,3.3112,5.52212e-10,1.59088
1809,3.3145,5.24243e-10,1.58944
1810,3.30904,5.00368e-10,1.59001
1811,3.3135,4.7453e-10,1.58556
1812,3.31048,4.50314e-10,1.58283
1813,3.31422,4.18508e-10,1.58455
1814,3.31321,3.83718e-10,1.58714
1815,3.31077,3.50803e-10,1.58757
1816,3.31077,3.24626e-10,1.58628
1817,3.31149,3.06122e-10,1.58714
1818,3.31163,2.68091e-10,1.59001
1819,3.31062,2.4575e-10,1.59001
1820,3.31292,2.41317e-10,1.59203
1821,3.31019,2.07635e-10,1.59073
1822,3.31407,1.9817e-10,1.59346
1823,3.31077,1.73868e-10,1.59203
1824,3.30962,1.50675e-10,1.5962
1825,3.31077,1.38395e-10,1.59734
1826,3.31048,1.11279e-10,1.60108
1827,3.31134,9.66978e-11,1.59964
1828,3.31292,7.20549e-11,1.60309
1829,3.30847,5.40626e-11,1.60525
1830,3.3112,4.3745e-11,1.60769
1831,3.31292,1.0916e-11,1.61114
1832,3.31422,-1.25325e-11,1.61689
1833,3.31091,-5.55074e-11,1.62839
1834,3.31033,-8.61204e-11,1.63213
1835,3.31422,-1.13747e-10,1.63716
1836,3.31005,-1.35577e-10,1.64219
1837,3.3158,-1.59708e-10,1.64981
1838,3.30875,-1.94669e-10,1.65987
1839,3.31379,-2.26645e-10,1.66318
1840,3.30818,-2.57598e-10,1.67238
1841,3.31192,-2.60071e-10,1.67539
1842,3.3099,-2.819e-10,1.68387
1843,3.31177,-2.93411e-10,1.68574
1844,3.31422,-3.01086e-10,1.69595
1845,3.3122,-3.22489e-10,1.69882
1846,3.31364,-3.21039e-10,1.70659
1847,3.31062,-3.43294e-10,1.71349
1848,3.31422,-3.46705e-10,1.71765
1849,3.3099,-3.55915e-10,1.72771
1850,3.31364,-3.65635e-10,1.72872
1851,3.30904,-3.66062e-10,1.73562
1852,3.31163,-3.75441e-10,1.73663
1853,3.31091,-3.91728e-10,1.75043
1854,3.31235,-4.18502e-10,1.75632
1855,3.31077,-4.14153e-10,1.76437
1856,3.31048,-4.26263e-10,1.76767
1857,3.31379,-4.41014e-10,1.77673
1858,3.31019,-4.60199e-10,1.78794
1859,3.31048,-4.7299e-10,1.79613
1860,3.30976,-5.10082e-10,1.80634
1861,3.31321,-5.24408e-10,1.81252
1862,3.31264,-5.38222e-10,1.82301
1863,3.31134,-5.40012e-10,1.82847
1864,3.31134,-5.50671e-10,1.83624
1865,3.31292,-5.56811e-10,1.84299
1866,3.31321,-5.6909e-10,1.84989
1867,3.31235,-5.86996e-10,1.85909
1868,3.3089,-5.75399e-10,1.86369
1869,3.31264,-5.70369e-10,1.87174
1870,3.31048,-5.60818e-10,1.87418
1871,3.31336,-5.58516e-10,1.87936
1872,3.31033,-5.23726e-10,1.88267
1873,3.30904,-5.11361e-10,1.88468
1874,3.31249,-4.8561e-10,1.88612
1875,3.30919,-4.66168e-10,1.88755
1876,3.31522,-4.36751e-10,1.88396
1877,3.30933,-4.01961e-10,1.88626
1878,3.31379,-3.66828e-10,1.88252
1879,3.31019,-3.38604e-10,1.88568
1880,3.31508,-3.13961e-10,1.88223
1881,3.31278,-2.86419e-10,1.88453
1882,3.31249,-2.58621e-10,1.88238
1883,3.3122,-2.38242e-10,1.88338
1884,3.31192,-2.16839e-10,1.8808
1885,3.3112,-2.02428e-10,1.87735
1886,3.31278,-1.72755e-10,1.87878
1887,3.31292,-1.57918e-10,1.87634
1888,3.30976,-1.40607e-10,1.87922
1889,3.31163,-1.14088e-10,1.87275
1890,3.30919,-9.91666e-11,1.87203
1891,3.31249,-8.13448e-11,1.86685
1892,3.31264,-6.09648e-11,1.86887
1893,3.3122,-4.97091e-11,1.86728
1894,3.31005,-2.6176e-11,1.8601
1895,3.31177,6.90818e-12,1.85291
1896,3.31177,4.24659e-11,1.8463
1897,3.31177,7.32493e-11,1.84141
1898,3.31149,1.00706e-10,1.83825
1899,3.3122,1.24155e-10,1.83192
1900,3.31321,1.57837e-10,1.82158
1901,3.31005,1.88107e-10,1.8154
1902,3.30818,2.19487e-10,1.8085
1903,3.31105,2.35859e-10,1.80217
1904,3.31192,2.62038e-10,1.797
1905,3.31264,2.67068e-10,1.78981
1906,3.31134,2.84463e-10,1.78564
1907,3.31105,3.0399e-10,1.78032
1908,3.31033,3.09788e-10,1.77199
1909,3.31278,3.31618e-10,1.76724
1910,3.31235,3.33323e-10,1.76034
1911,3.31249,3.4961e-10,1.75531
1912,3.31062,3.54726e-10,1.74784
1913,3.31364,3.65896e-10,1.74022
1914,3.3112,3.6564e-10,1.73749
1915,3.31393,3.72803e-10,1.73347
1916,3.31206,3.83377e-10,1.72613
1917,3.3135,4.15012e-10,1.7142
1918,3.30933,4.17058e-10,1.71507
1919,3.31005,4.12966e-10,1.70084
1920,3.31278,4.33686e-10,1.69811
1921,3.3122,4.45198e-10,1.68431
1922,3.31494,4.70352e-10,1.67913
1923,3.31033,4.94057e-10,1.66505
1924,3.3145,5.18529e-10,1.658
1925,3.31134,5.19553e-10,1.65211
1926,3.31422,5.35158e-10,1.64363
1927,3.31062,5.41979e-10,1.64205
1928,3.31336,5.49142e-10,1.62882
1929,3.31091,5.58863e-10,1.6248
1930,3.31062,5.66537e-10,1.61157
1931,3.31091,5.78389e-10,1.61014
1932,3.31077,5.71057e-10,1.60252
1933,3.31379,5.67049e-10,1.60007
1934,3.3099,5.58436e-10,1.5926
1935,3.31479,5.33793e-10,1.59102
1936,3.30746,5.00709e-10,1.58944
1937,3.31307,4.82119e-10,1.587
1938,3.3099,4.62677e-10,1.58556
1939,3.31336,4.34794e-10,1.58283
1940,3.31077,4.0171e-10,1.58656
1941,3.31278,3.74423e-10,1.58872
1942,3.31321,3.39633e-10,1.58772
1943,3.31278,3.18657e-10,1.58642
1944,3.31264,2.8506e-10,1.58772
1945,3.31077,2.63231e-10,1.5857
1946,3.31177,2.36712e-10,1.59159
1947,3.31005,2.18805e-10,1.59116
1948,3.31033,2.04139e-10,1.59303
1949,3.31062,1.78046e-10,1.59001
1950,3.31393,1.61077e-10,1.59605
1951,3.31249,1.40187e-10,1.59548
1952,3.31149,1.24582e-10,1.59821
1953,3.31019,1.04373e-10,1.60166
1954,3.3135,8.56984e-11,1.59821
1955,3.31033,6.92415e-11,1.60511
1956,3.31192,4.3149e-11,1.60525
1957,3.30803,3.29161e-11,1.60928
1958,3.31249,-8.01325e-12,1.61344
1959,3.31249,-4.73225e-11,1.62523
1960,3.31321,-7.0771e-11,1.63112
1961,3.31091,-1.02066e-10,1.63601
1962,3.30947,-1.25089e-10,1.63946
1963,3.31364,-1.61413e-10,1.64449
1964,3.3112,-1.80087e-10,1.65355
1965,3.31235,-2.23917e-10,1.66188
1966,3.30789,-2.35343e-10,1.67209
1967,3.31393,-2.6459e-10,1.67583
1968,3.31019,-2.85481e-10,1.67971
1969,3.31609,-2.79512e-10,1.68344
1970,3.31278,-3.00233e-10,1.69365
1971,3.31134,-3.13109e-10,1.69739
1972,3.31149,-3.22659e-10,1.70256
1973,3.3112,-3.33233e-10,1.70673
1974,3.31206,-3.37923e-10,1.71492
1975,3.30976,-3.52162e-10,1.72168
1976,3.31292,-3.67852e-10,1.72915
1977,3.31177,-3.70922e-10,1.7316
1978,3.31249,-3.7169e-10,1.73677
1979,3.30875,-3.80472e-10,1.74496
1980,3.3099,-4.1296e-10,1.75503
1981,3.3099,-4.23363e-10,1.76006
1982,3.31019,-4.24643e-10,1.76609
1983,3.31422,-4.26859e-10,1.77256
1984,3.31292,-4.51758e-10,1.78305
1985,3.3099,-4.84076e-10,1.79211
1986,3.30962,-4.95843e-10,1.80188
1987,3.31321,-5.08633e-10,1.81295
1988,3.31278,-5.24237e-10,1.81798
1989,3.31062,-5.2816e-10,1.82833
1990,3.30919,-5.51695e-10,1.82948
1991,3.31177,-5.39415e-10,1.84026
1992,3.31192,-5.67129e-10,1.8463
1993,3.3135,-5.78469e-10,1.85464
1994,3.31206,-5.74802e-10,1.86297
1995,3.31177,-5.74717e-10,1.86642
1996,3.30861,-5.68919e-10,1.87519
1997,3.31235,-5.59198e-10,1.87648
1998,3.30933,-5.51609e-10,1.88166
1999,3.31163,-5.19291e-10,1.88195
2000,3.31336,-4.93455e-10,1.88626
2001,3.31278,-4.77083e-10,1.88482
2002,3.31307,-4.50906e-10,1.88482
2003,3.31105,-4.10658e-10,1.88913
2004,3.31364,-3.71093e-10,1.88324
2005,3.31033,-3.51737e-10,1.88827
2006,3.31436,-3.15155e-10,1.8808
2007,3.31091,-2.95117e-10,1.88439
2008,3.3099,-2.67148e-10,1.87965
2009,3.31163,-2.49498e-10,1.88267
2010,3.31307,-2.25878e-10,1.87907
2011,3.31249,-2.02428e-10,1.88137
2012,3.30919,-1.86739e-10,1.88022
2013,3.31336,-1.71816e-10,1.87691
2014,3.30861,-1.49391e-10,1.87677
2015,3.3122,-1.2253e-10,1.87318
2016,3.30904,-1.09739e-10,1.87318
2017,3.31163,-9.33683e-11,1.86944
2018,3.31307,-6.81281e-11,1.868
2019,3.31134,-5.04768e-11,1.86398
2020,3.31479,-3.2059e-11,1.86383
2021,3.31048,-7.07626e-12,1.85837
2022,3.3145,2.85673e-11,1.84831
2023,3.31005,6.00314e-11,1.84414
2024,3.31177,7.93886e-11,1.8371
2025,3.3099,1.09744e-10,1.83523
2026,3.31149,1.43341e-10,1.82876
2027,3.31307,1.7148e-10,1.81726
2028,3.31465,2.14286e-10,1.81036
2029,3.31192,2.29975e-10,1.80318
2030,3.31177,2.48394e-10,1.79973
2031,3.31235,2.71758e-10,1.79268
2032,3.31566,2.86254e-10,1.78521
2033,3.31149,2.87703e-10,1.78018
2034,3.31206,3.05269e-10,1.7727
2035,3.3099,3.23261e-10,1.76983
2036,3.31494,3.28377e-10,1.76077
2037,3.31321,3.42617e-10,1.75704
2038,3.31235,3.4961e-10,1.75172
2039,3.31048,3.61291e-10,1.74611
2040,3.31105,3.71013e-10,1.7395
2041,3.31249,3.72633e-10,1.73246
2042,3.3112,3.72803e-10,1.7257
2043,3.3135,4.04439e-10,1.71909
2044,3.30919,4.13818e-10,1.71564
2045,3.31336,4.17911e-10,1.70673
2046,3.31134,4.27717e-10,1.69954
2047,3.31292,4.46306e-10,1.68919
