,V1,currIn,v2
683,3.31134,3.61462e-10,1.63414
684,3.31307,1.87937e-10,1.6419
685,3.31134,4.06754e-11,1.65426
686,3.31033,-1.81623e-10,1.69897
687,3.31192,-3.1831e-10,1.74309
688,3.31307,-3.8627e-10,1.79039
689,3.31019,-5.11873e-10,1.85219
690,3.31091,-5.82988e-10,1.90696
691,3.31551,-4.47409e-10,1.93297
692,3.30904,-2.40203e-10,1.93024
693,3.31149,-8.73136e-11,1.91846
694,3.31033,9.42254e-11,1.88554
695,3.31163,2.84634e-10,1.83796
696,3.3099,3.68539e-10,1.78995
697,3.31105,4.49631e-10,1.73763
698,3.31465,5.53321e-10,1.67712
699,3.31249,5.03693e-10,1.63558
700,3.31105,2.93928e-10,1.63227
701,3.31307,1.39163e-10,1.64205
702,3.31393,-3.19731e-11,1.66734
703,3.31048,-2.43528e-10,1.71593
704,3.31005,-3.43635e-10,1.75905
705,3.30919,-4.24898e-10,1.80864
706,3.30933,-5.39927e-10,1.87059
707,3.31033,-5.65252e-10,1.91917
708,3.31091,-3.76635e-10,1.93427
709,3.31206,-1.93816e-10,1.92665
710,3.31192,-4.47643e-11,1.91156
711,3.31479,1.74636e-10,1.86843
712,3.31264,3.16013e-10,1.82071
713,3.30847,3.82012e-10,1.77544
714,3.31048,4.99771e-10,1.70932
715,3.31393,5.77452e-10,1.65886
716,3.30861,4.50996e-10,1.63385
717,3.31321,2.35603e-10,1.63601
718,3.31163,9.22644e-11,1.64564
719,3.31436,-1.01212e-10,1.68244
720,3.31407,-2.819e-10,1.72886
721,3.31206,-3.65976e-10,1.77429
722,3.31407,-4.53207e-10,1.82517
723,3.31019,-5.65166e-10,1.88784
724,3.31005,-5.18695e-10,1.92967
725,3.31033,-3.05434e-10,1.9301
726,3.30976,-1.40948e-10,1.92521
727,3.30832,2.02107e-11,1.89919
728,3.31321,2.45922e-10,1.84845
729,3.31393,3.36989e-10,1.80548
730,3.31249,4.09043e-10,1.7579
731,3.31336,5.38142e-10,1.6925
732,3.31249,5.63211e-10,1.6419
733,3.31005,3.70756e-10,1.63443
734,3.3076,1.89984e-10,1.64162
735,3.31192,4.15277e-11,1.65211
736,3.30904,-1.81196e-10,1.69839
737,3.31062,-3.16093e-10,1.74582
738,3.3122,-3.89426e-10,1.78909
739,3.3135,-5.0292e-10,1.84961
740,3.3145,-5.76679e-10,1.90581
741,3.31019,-4.58324e-10,1.93197
742,3.31249,-2.41396e-10,1.92708
743,3.31522,-9.56702e-11,1.91961
744,3.31105,9.97674e-11,1.88554
745,3.31177,2.79347e-10,1.83537
746,3.31163,3.61462e-10,1.79082
747,3.31077,4.43662e-10,1.73878
748,3.31264,5.56902e-10,1.67353
749,3.31163,5.09747e-10,1.63558
750,3.31206,2.95719e-10,1.63659
751,3.30919,1.33535e-10,1.64003
752,3.31177,-2.74551e-11,1.66634
753,3.31407,-2.379e-10,1.7165
754,3.30847,-3.36728e-10,1.76236
755,3.31235,-4.17053e-10,1.8108
756,3.31278,-5.30547e-10,1.87232
757,3.31192,-5.60989e-10,1.92492
758,3.31062,-3.80558e-10,1.93096
759,3.31192,-1.94157e-10,1.9232
760,3.31364,-4.45938e-11,1.91012
761,3.31033,1.74209e-10,1.86614
762,3.30919,3.08936e-10,1.81741
763,3.31264,3.87299e-10,1.77558
764,3.31091,5.0105e-10,1.71535
765,3.31077,5.67987e-10,1.65872
766,3.31077,4.51422e-10,1.63242
767,3.30933,2.34324e-10,1.63745
768,3.31033,8.49307e-11,1.64622
769,3.31364,-1.09228e-10,1.67884
770,3.3135,-2.80451e-10,1.73016
771,3.31149,-3.76635e-10,1.77429
772,3.3122,-4.47409e-10,1.82402
773,3.31364,-5.57493e-10,1.88827
774,3.30962,-5.19633e-10,1.92996
775,3.30746,-3.11574e-10,1.93038
776,3.31177,-1.40693e-10,1.9209
777,3.31393,2.55823e-11,1.90063
778,3.31077,2.45665e-10,1.85392
779,3.31407,3.36819e-10,1.80404
780,3.31307,4.13477e-10,1.75646
781,3.31422,5.4053e-10,1.69509
782,3.31249,5.64576e-10,1.64363
783,3.31336,3.6419e-10,1.63328
784,3.31278,1.84867e-10,1.63989
785,3.31005,3.87144e-11,1.65196
786,3.3099,-1.79235e-10,1.69667
787,3.31019,-3.12939e-10,1.74338
788,3.30832,-3.90278e-10,1.79039
789,3.31105,-4.94307e-10,1.84702
790,3.31249,-5.80857e-10,1.90638
791,3.31249,-4.55936e-10,1.93542
792,3.31192,-2.50947e-10,1.92924
793,3.31278,-9.13215e-11,1.91687
794,3.31134,9.26054e-11,1.88669
795,3.3122,2.84549e-10,1.83724
796,3.30847,3.6078e-10,1.79039
797,3.31307,4.38035e-10,1.73921
798,3.30976,5.42661e-10,1.67856
799,3.31163,5.08724e-10,1.63414
800,3.31436,2.98959e-10,1.63256
801,3.31249,1.45472e-10,1.63989
802,3.31307,-2.80523e-11,1.66145
803,3.30947,-2.42846e-10,1.7132
804,3.31019,-3.42869e-10,1.75991
805,3.31149,-4.24216e-10,1.8072
806,3.31005,-5.38307e-10,1.87016
807,3.31163,-5.60136e-10,1.92406
808,3.31048,-3.74589e-10,1.93297
809,3.31192,-1.9987e-10,1.92449
810,3.31566,-4.50194e-11,1.90897
811,3.3135,1.71565e-10,1.86944
812,3.31307,3.10556e-10,1.82172
813,3.3099,3.80307e-10,1.77371
814,3.31091,4.97127e-10,1.71593
815,3.31278,5.84017e-10,1.65901
816,3.30789,4.5253e-10,1.63127
817,3.31105,2.30829e-10,1.63716
818,3.3135,9.24349e-11,1.64679
819,3.3122,-9.79722e-11,1.68057
820,3.31206,-2.82071e-10,1.72757
821,3.31379,-3.59155e-10,1.77285
822,3.31206,-4.49626e-10,1.82344
823,3.3112,-5.56982e-10,1.88396
824,3.3099,-5.26711e-10,1.92722
825,3.31177,-3.03217e-10,1.93154
826,3.31062,-1.33275e-10,1.9219
827,3.31091,2.14899e-11,1.90092
828,3.31192,2.45495e-10,1.84889
829,3.30947,3.37075e-10,1.80404
830,3.31077,4.13989e-10,1.75689
831,3.31235,5.27483e-10,1.6925
832,3.3122,5.59971e-10,1.6455
833,3.31062,3.69136e-10,1.63127
834,3.31249,1.80178e-10,1.63788
835,3.31264,4.3745e-11,1.65613
836,3.31091,-1.6201e-10,1.69638
837,3.31077,-3.20187e-10,1.74338
838,3.31407,-3.83712e-10,1.78751
839,3.31364,-5.01555e-10,1.84917
840,3.31062,-5.81539e-10,1.90494
841,3.31379,-4.66765e-10,1.93053
842,3.31192,-2.52397e-10,1.92665
843,3.31091,-9.59265e-11,1.91817
844,3.31048,9.13262e-11,1.88597
845,3.31177,2.83952e-10,1.83825
846,3.31149,3.75532e-10,1.78981
847,3.31149,4.48865e-10,1.73806
848,3.31192,5.54258e-10,1.67726
849,3.31105,5.10856e-10,1.63357
850,3.30962,2.9606e-10,1.63242
851,3.31321,1.45899e-10,1.63932
852,3.31364,-2.59209e-11,1.66533
853,3.31278,-2.41994e-10,1.71722
854,3.31364,-3.35876e-10,1.75733
855,3.3112,-4.21743e-10,1.80605
856,3.31033,-5.41036e-10,1.86973
857,3.3089,-5.70794e-10,1.92032
858,3.30919,-3.80983e-10,1.92924
859,3.31249,-1.99529e-10,1.92306
860,3.3099,-4.18651e-11,1.91127
861,3.31149,1.61504e-10,1.86743
862,3.31508,3.10215e-10,1.81827
863,3.31235,3.8295e-10,1.77515
864,3.31177,4.94995e-10,1.71564
865,3.31264,5.80181e-10,1.65872
866,3.31163,4.51251e-10,1.63155
867,3.31278,2.55131e-10,1.63558
868,3.31033,9.54187e-11,1.64478
869,3.31163,-1.036e-10,1.68028
870,3.31005,-2.85054e-10,1.72714
871,3.31206,-3.74674e-10,1.77299
872,3.31508,-4.42293e-10,1.82114
873,3.31105,-5.62439e-10,1.88956
874,3.31105,-5.21338e-10,1.93024
875,3.30962,-3.09954e-10,1.9288
876,3.31062,-1.38561e-10,1.92579
877,3.31048,2.05517e-11,1.90063
878,3.31033,2.39611e-10,1.84817
879,3.31407,3.37843e-10,1.80577
880,3.31321,4.06741e-10,1.75819
881,3.31206,5.33111e-10,1.69279
882,3.31393,5.60398e-10,1.64291
883,3.31307,3.7468e-10,1.63141
884,3.31033,1.88961e-10,1.63702
885,3.30919,4.42564e-11,1.65038
886,3.30818,-1.68747e-10,1.69609
887,3.31091,-3.17117e-10,1.74439
888,3.30962,-3.83968e-10,1.78765
889,3.31134,-5.01726e-10,1.8509
890,3.31292,-5.70283e-10,1.90552
891,3.31393,-4.56874e-10,1.93211
892,3.3145,-2.50605e-10,1.92852
893,3.31336,-1.01383e-10,1.91803
894,3.31393,9.27758e-11,1.88669
895,3.31048,2.7099e-10,1.83293
896,3.31264,3.69989e-10,1.78895
897,3.3099,4.37864e-10,1.74281
898,3.31048,5.57499e-10,1.67697
899,3.31077,5.22964e-10,1.63429
900,3.31508,3.04587e-10,1.63587
901,3.31422,1.41636e-10,1.64248
902,3.31278,-1.22774e-11,1.66332
903,3.31609,-2.42335e-10,1.71248
904,3.31192,-3.43294e-10,1.75919
905,3.31019,-4.19526e-10,1.80619
906,3.3112,-5.39587e-10,1.86959
907,3.31091,-5.74717e-10,1.92349
908,3.30947,-3.84991e-10,1.93168
909,3.3112,-1.95948e-10,1.92492
910,3.3112,-5.37169e-11,1.91012
911,3.3099,1.61247e-10,1.86815
912,3.30947,3.14649e-10,1.81942
913,3.31278,3.8764e-10,1.775
914,3.31163,4.91244e-10,1.71866
915,3.31033,5.81545e-10,1.66346
916,3.3135,4.53043e-10,1.63055
917,3.31206,2.46092e-10,1.63817
918,3.31105,9.90009e-11,1.64607
919,3.31163,-9.72903e-11,1.67841
920,3.3122,-2.79086e-10,1.72714
921,3.31336,-3.68875e-10,1.77285
922,3.30919,-4.48688e-10,1.82244
923,3.3112,-5.60136e-10,1.88439
924,3.31422,-5.19633e-10,1.92866
925,3.31005,-3.10721e-10,1.92981
926,3.30976,-1.4905e-10,1.9209
927,3.31436,1.63734e-11,1.90423
928,3.31192,2.37735e-10,1.85104
929,3.31235,3.36223e-10,1.80461
930,3.31077,4.08788e-10,1.75718
931,3.31264,5.34306e-10,1.69537
932,3.30919,5.56986e-10,1.6419
933,3.31278,3.80648e-10,1.63357
934,3.31508,1.96635e-10,1.63817
935,3.31077,4.22108e-11,1.65484
936,3.3122,-1.69258e-10,1.69609
937,3.30904,-3.17799e-10,1.74309
938,3.3099,-3.82946e-10,1.78895
939,3.30832,-4.98912e-10,1.84687
940,3.31105,-5.75997e-10,1.9025
941,3.31479,-4.64122e-10,1.93182
942,3.31321,-2.47877e-10,1.92593
943,3.3122,-9.72903e-11,1.91616
944,3.31336,9.269e-11,1.88396
945,3.31177,2.72781e-10,1.83652
946,3.31019,3.58905e-10,1.78981
947,3.31134,4.4929e-10,1.74209
948,3.31005,5.52467e-10,1.67899
949,3.31134,5.13158e-10,1.63515
950,3.31105,3.08338e-10,1.63127
951,3.31264,1.47263e-10,1.64176
952,3.31077,-2.36177e-11,1.66044
953,3.30976,-2.42078e-10,1.71262
954,3.31321,-3.36643e-10,1.75704
955,3.31163,-4.24386e-10,1.8072
956,3.31077,-5.33446e-10,1.8703
957,3.31048,-5.68408e-10,1.91788
958,3.31149,-3.86697e-10,1.93154
959,3.30875,-1.98079e-10,1.92679
960,3.31235,-4.72367e-11,1.90882
961,3.31364,1.64914e-10,1.86872
962,3.31508,3.07572e-10,1.82158
963,3.3145,3.75021e-10,1.77702
964,3.31321,4.95166e-10,1.71521
965,3.31465,5.73359e-10,1.6593
966,3.30947,4.56027e-10,1.63012
967,3.30847,2.37565e-10,1.63443
968,3.30861,9.15813e-11,1.64521
969,3.31019,-9.31978e-11,1.68186
970,3.3099,-2.79256e-10,1.72599
971,3.31177,-3.67682e-10,1.77227
972,3.3135,-4.3965e-10,1.82273
973,3.31062,-5.60818e-10,1.88525
974,3.31307,-5.21594e-10,1.92909
975,3.31292,-3.1328e-10,1.93024
976,3.3112,-1.44359e-10,1.92363
977,3.30875,1.5862e-11,1.90351
978,3.3112,2.31937e-10,1.84774
979,3.30947,3.35966e-10,1.80577
980,3.30947,4.11174e-10,1.75718
981,3.31163,5.34902e-10,1.69365
982,3.31465,5.5801e-10,1.64277
983,3.31494,3.80307e-10,1.63141
984,3.30962,1.93565e-10,1.63845
985,3.31062,4.29773e-11,1.65067
986,3.31235,-1.70708e-10,1.69408
987,3.31062,-3.1652e-10,1.74123
988,3.31235,-3.83542e-10,1.7865
989,3.31192,-4.97377e-10,1.84932
990,3.31177,-5.78214e-10,1.90423
991,3.31307,-4.58835e-10,1.93024
992,3.31134,-2.48474e-10,1.92708
993,3.31163,-1.04538e-10,1.91803
994,3.30904,9.11558e-11,1.88381
995,3.3112,2.77472e-10,1.83696
996,3.3135,3.56176e-10,1.79225
997,3.30962,4.39143e-10,1.74424
998,3.3122,5.54003e-10,1.67697
999,3.31192,5.16143e-10,1.63558
1000,3.31177,3.07997e-10,1.63371
1001,3.31033,1.43682e-10,1.63932
1002,3.31278,-1.97804e-11,1.66001
1003,3.31465,-2.39094e-10,1.71248
1004,3.31077,-3.39884e-10,1.75474
1005,3.30976,-4.15348e-10,1.8016
1006,3.3122,-5.34214e-10,1.86815
1007,3.30933,-5.6747e-10,1.91932
1008,3.30976,-3.89255e-10,1.93125
1009,3.31077,-1.99444e-10,1.92636
1010,3.31077,-5.24378e-11,1.91184
1011,3.31149,1.66364e-10,1.86959
1012,3.31235,3.1175e-10,1.8177
1013,3.31307,3.71013e-10,1.77702
1014,3.3112,4.93034e-10,1.71305
1015,3.31422,5.75917e-10,1.65886
1016,3.3135,4.54834e-10,1.63314
1017,3.31163,2.51805e-10,1.63716
1018,3.30847,9.44817e-11,1.64478
1019,3.31149,-9.63521e-11,1.67683
1020,3.31235,-2.78149e-10,1.72585
1021,3.31062,-3.63845e-10,1.77199
1022,3.31336,-4.34107e-10,1.81956
1023,3.31379,-5.60051e-10,1.88453
1024,3.3145,-5.1878e-10,1.92895
1025,3.31149,-3.17202e-10,1.93168
1026,3.31393,-1.42484e-10,1.92291
1027,3.31206,1.00636e-11,1.90207
1028,3.31077,2.32533e-10,1.85032
1029,3.31077,3.30254e-10,1.80548
1030,3.31091,4.16291e-10,1.75804
1031,3.3099,5.28933e-10,1.69566
1032,3.31005,5.64064e-10,1.64075
1033,3.31249,3.76129e-10,1.63242
1034,3.3122,1.96891e-10,1.64018
1035,3.31192,4.74977e-11,1.65125
1036,3.31235,-1.64909e-10,1.69279
1037,3.31149,-3.11574e-10,1.74381
1038,3.31105,-3.75355e-10,1.78751
1039,3.30832,-4.90642e-10,1.845
1040,3.31192,-5.76081e-10,1.90178
1041,3.30976,-4.74695e-10,1.9324
1042,3.3112,-2.59389e-10,1.92622
1043,3.31494,-1.04197e-10,1.91544
1044,3.31336,8.70621e-11,1.88482
1045,3.31307,2.74913e-10,1.83451
1046,3.30976,3.58392e-10,1.78938
1047,3.31091,4.42554e-10,1.74195
1048,3.31307,5.5639e-10,1.67856
1049,3.30933,5.16995e-10,1.63457
1050,3.31149,3.07657e-10,1.63572
1051,3.31192,1.51271e-10,1.64363
1052,3.31336,-1.15097e-11,1.66044
1053,3.31479,-2.34916e-10,1.7109
1054,3.3135,-3.36132e-10,1.75862
1055,3.31134,-4.26774e-10,1.8049
1056,3.30962,-5.40012e-10,1.86498
1057,3.3112,-5.70369e-10,1.9219
1058,3.31192,-3.88061e-10,1.9324
1059,3.30746,-2.03025e-10,1.92464
1060,3.31321,-4.68957e-11,1.91041
1061,3.31249,1.54597e-10,1.86987
1062,3.31163,3.06463e-10,1.81985
1063,3.31177,3.64276e-10,1.77731
1064,3.31336,4.79476e-10,1.71578
1065,3.31407,5.84614e-10,1.65901
1066,3.31019,4.66003e-10,1.62897
1067,3.31091,2.47456e-10,1.63429
1068,3.31494,1.13156e-10,1.64665
1069,3.31163,-8.99565e-11,1.67827
1070,3.31062,-2.81303e-10,1.72786
1071,3.31163,-3.67341e-10,1.77328
1072,3.31005,-4.36324e-10,1.81971
1073,3.31005,-5.61074e-10,1.8818
1074,3.31336,-5.12129e-10,1.92679
1075,3.31134,-3.1976e-10,1.92967
1076,3.31033,-1.43933e-10,1.91903
1077,3.31364,1.33896e-11,1.90308
1078,3.31336,2.281e-10,1.85449
1079,3.31105,3.33835e-10,1.80763
1080,3.3099,4.16718e-10,1.75704
1081,3.31393,5.25181e-10,1.69566
1082,3.31508,5.65599e-10,1.64435
1083,3.31192,3.87981e-10,1.63198
1084,3.31522,1.98681e-10,1.63543
1085,3.31364,5.44894e-11,1.65067
1086,3.3122,-1.58173e-10,1.69264
1087,3.31077,-3.05605e-10,1.74137
1088,3.31062,-3.75185e-10,1.78708
1089,3.30962,-4.89703e-10,1.84544
1090,3.31005,-5.73864e-10,1.90221
1091,3.31077,-4.69494e-10,1.93197
1092,3.31005,-2.62715e-10,1.9278
1093,3.30947,-1.0505e-10,1.91501
1094,3.3122,8.19469e-11,1.88396
1095,3.31379,2.7423e-10,1.83997
1096,3.31192,3.56517e-10,1.79369
1097,3.31436,4.41104e-10,1.74238
1098,3.31264,5.4377e-10,1.68071
1099,3.31134,5.22879e-10,1.63687
1100,3.30947,3.03478e-10,1.6317
1101,3.30919,1.48031e-10,1.63687
1102,3.31321,-9.71913e-12,1.65829
1103,3.30861,-2.33381e-10,1.71061
1104,3.3112,-3.44232e-10,1.75546
1105,3.31522,-4.20038e-10,1.80289
1106,3.31163,-5.36942e-10,1.86671
1107,3.31062,-5.66616e-10,1.9173
1108,3.31249,-3.89085e-10,1.93211
1109,3.3112,-1.99444e-10,1.92593
1110,3.31235,-4.70662e-11,1.91055
1111,3.31091,1.56814e-10,1.86944
1112,3.31292,3.06975e-10,1.82316
1113,3.31134,3.76043e-10,1.77587
1114,3.31336,4.90221e-10,1.71564
1115,3.31508,5.74979e-10,1.65901
1116,3.31091,4.63531e-10,1.63242
1117,3.31134,2.52743e-10,1.63817
1118,3.31062,1.07442e-10,1.64636
1119,3.31048,-9.07242e-11,1.68172
1120,3.30933,-2.80621e-10,1.72743
1121,3.30832,-3.58814e-10,1.76825
1122,3.31479,-4.39309e-10,1.8187
1123,3.31407,-5.51865e-10,1.88267
1124,3.31206,-5.24578e-10,1.92622
1125,3.31321,-3.20698e-10,1.9278
1126,3.3122,-1.5408e-10,1.92205
1127,3.31105,7.93219e-12,1.9015
1128,3.30861,2.26394e-10,1.84917
1129,3.3076,3.31703e-10,1.80634
1130,3.31149,4.17485e-10,1.75948
1131,3.31091,5.25266e-10,1.69494
1132,3.31149,5.62273e-10,1.64708
1133,3.3122,3.80989e-10,1.63213
1134,3.31134,1.96209e-10,1.63558
1135,3.31192,4.79233e-11,1.64995
1136,3.31379,-1.57405e-10,1.69293
1137,3.31206,-3.02876e-10,1.7418
1138,3.31091,-3.75441e-10,1.7809
1139,3.31249,-4.9661e-10,1.84486
1140,3.30933,-5.71136e-10,1.90408
1141,3.30976,-4.69153e-10,1.92952
1142,3.30847,-2.57769e-10,1.92478
1143,3.31321,-1.03686e-10,1.91644
1144,3.31379,8.20315e-11,1.8854
1145,3.31249,2.73293e-10,1.83782
1146,3.31637,3.65044e-10,1.79211
1147,3.31206,4.37523e-10,1.74223
1148,3.30904,5.46243e-10,1.67913
1149,3.31192,5.24755e-10,1.63486
1150,3.31163,3.10385e-10,1.63615
1151,3.31077,1.47605e-10,1.6396
1152,3.31134,-1.75643e-11,1.65944
1153,3.31192,-2.3321e-10,1.71118
1154,3.30962,-3.36728e-10,1.75416
1155,3.30962,-4.14153e-10,1.80059
1156,3.3112,-5.35152e-10,1.86628
1157,3.31105,-5.67213e-10,1.91932
1158,3.30933,-3.89169e-10,1.9334
1159,3.3145,-2.00552e-10,1.9242
1160,3.31249,-5.72133e-11,1.91371
1161,3.31005,1.52295e-10,1.87117
1162,3.3122,3.07316e-10,1.81885
1163,3.31278,3.75276e-10,1.7763
1164,3.31393,4.81352e-10,1.71722
1165,3.30976,5.77707e-10,1.6603
1166,3.3122,4.66089e-10,1.62911
1167,3.31479,2.49928e-10,1.63572
1168,3.30962,1.02837e-10,1.64406
1169,3.31062,-9.63521e-11,1.67669
1170,3.3122,-2.75505e-10,1.72743
1171,3.31077,-3.64867e-10,1.77299
1172,3.31307,-4.3641e-10,1.81683
1173,3.31105,-5.48369e-10,1.88295
1174,3.31177,-5.33702e-10,1.92924
1175,3.30933,-3.24023e-10,1.92579
1176,3.31134,-1.5229e-10,1.92205
1177,3.3158,1.48392e-11,1.90451
1178,3.31149,2.3313e-10,1.85421
1179,3.31249,3.28121e-10,1.8072
1180,3.31005,4.11601e-10,1.75977
1181,3.31091,5.28592e-10,1.69825
1182,3.30847,5.6108e-10,1.64162
1183,3.30976,3.90028e-10,1.62811
1184,3.31393,2.02007e-10,1.63558
1185,3.31235,5.14197e-11,1.64794
1186,3.31077,-1.59879e-10,1.68977
1187,3.31364,-3.10465e-10,1.74137
1188,3.31379,-3.73821e-10,1.78334
1189,3.30947,-4.90385e-10,1.84285
1190,3.3112,-5.77446e-10,1.90264
1191,3.30947,-4.82626e-10,1.93139
1192,3.3112,-2.56063e-10,1.92679
1193,3.3112,-1.04197e-10,1.91429
1194,3.31192,7.64894e-11,1.88712
1195,3.31105,2.66727e-10,1.83351
1196,3.30947,3.54043e-10,1.78895
1197,3.31336,4.32577e-10,1.74496
1198,3.31177,5.54343e-10,1.68071
1199,3.31062,5.29103e-10,1.63615
1200,3.31033,3.15416e-10,1.63328
1201,3.31249,1.53062e-10,1.64032
1202,3.30832,-1.21915e-11,1.6603
1203,3.31206,-2.35513e-10,1.70774
1204,3.31336,-3.31272e-10,1.75373
1205,3.31479,-4.27626e-10,1.80318
1206,3.31407,-5.31485e-10,1.86642
1207,3.31278,-5.73353e-10,1.91831
1208,3.31465,-3.90449e-10,1.93038
1209,3.30947,-2.02343e-10,1.92277
1210,3.30803,-5.89192e-11,1.91026
1211,3.30832,1.47178e-10,1.8703
1212,3.3099,3.07401e-10,1.82416
1213,3.31019,3.62315e-10,1.77745
1214,3.31292,4.88685e-10,1.71952
1215,3.31292,5.72847e-10,1.66318
1216,3.31264,4.70693e-10,1.62839
1217,3.31321,2.50866e-10,1.63371
1218,3.31192,1.00194e-10,1.64679
1219,3.31134,-9.16624e-11,1.67899
1220,3.30861,-2.74311e-10,1.72441
1221,3.31278,-3.60945e-10,1.76796
1222,3.30875,-4.37689e-10,1.81798
1223,3.30933,-5.53912e-10,1.87965
1224,3.31163,-5.27393e-10,1.92377
1225,3.31264,-3.21721e-10,1.9278
1226,3.31436,-1.557e-10,1.92004
1227,3.31091,1.62125e-12,1.90308
1228,3.3122,2.28184e-10,1.85334
1229,3.31379,3.37331e-10,1.80677
1230,3.31005,4.13733e-10,1.75776
1231,3.31192,5.24499e-10,1.69796
1232,3.31321,5.66196e-10,1.64564
1233,3.31264,3.87214e-10,1.63141
1234,3.31292,2.04566e-10,1.63342
1235,3.31249,5.25284e-11,1.6501
1236,3.31163,-1.52119e-10,1.69049
1237,3.30832,-3.08931e-10,1.73663
1238,3.31048,-3.75953e-10,1.78593
1239,3.31235,-4.96525e-10,1.84457
1240,3.30818,-5.78128e-10,1.90264
1241,3.3122,-4.77594e-10,1.93182
1242,3.31235,-2.52908e-10,1.92751
1243,3.30976,-1.14856e-10,1.91644
1244,3.3122,8.65507e-11,1.88453
1245,3.31307,2.76363e-10,1.83595
1246,3.31407,3.50292e-10,1.7911
1247,3.31177,4.31128e-10,1.74137
1248,3.31077,5.48545e-10,1.67942
1249,3.31307,5.29956e-10,1.63543
1250,3.30947,3.17633e-10,1.63112
1251,3.30904,1.48287e-10,1.64047
1252,3.31091,-1.53303e-12,1.65944
1253,3.30976,-2.29886e-10,1.71018
1254,3.31292,-3.26837e-10,1.75416
1255,3.31163,-4.22169e-10,1.80001
1256,3.31307,-5.26966e-10,1.86657
1257,3.31105,-5.6457e-10,1.91501
1258,3.31292,-3.94797e-10,1.92866
1259,3.31436,-2.0618e-10,1.92852
1260,3.31105,-6.20735e-11,1.91184
1261,3.30962,1.55535e-10,1.87016
1262,3.3122,3.04757e-10,1.821
1263,3.31264,3.66834e-10,1.77759
1264,3.30919,4.96104e-10,1.71694
1265,3.31235,5.74723e-10,1.65872
1266,3.31249,4.66174e-10,1.63012
1267,3.31494,2.62549e-10,1.63659
1268,3.31163,1.04373e-10,1.64564
1269,3.31278,-8.85928e-11,1.67942
1270,3.31149,-2.83775e-10,1.7234
1271,3.31033,-3.61543e-10,1.76782
1272,3.31134,-4.3496e-10,1.81827
1273,3.31149,-5.5212e-10,1.88065
1274,3.30962,-5.31315e-10,1.92507
1275,3.30962,-3.27775e-10,1.92521
1276,3.3135,-1.43677e-10,1.92219
1277,3.31163,-1.9598e-12,1.90552
1278,3.31235,2.28697e-10,1.85047
1279,3.31192,3.36819e-10,1.80677
1280,3.31091,4.11174e-10,1.76178
1281,3.31077,5.22282e-10,1.6971
1282,3.30919,5.69778e-10,1.64435
1283,3.31249,3.86531e-10,1.62925
1284,3.30919,2.00813e-10,1.63486
1285,3.31177,4.91178e-11,1.64809
1286,3.31479,-1.62266e-10,1.68905
1287,3.31336,-3.12598e-10,1.73907
1288,3.3158,-3.72201e-10,1.78219
1289,3.31091,-4.81943e-10,1.84328
1290,3.3112,-5.73779e-10,1.90006
1291,3.31019,-4.74867e-10,1.9311
1292,3.30904,-2.62374e-10,1.92435
1293,3.31091,-1.03259e-10,1.91759
1294,3.31149,7.62331e-11,1.88554
1295,3.31336,2.69967e-10,1.83696
1296,3.31379,3.55663e-10,1.7901
1297,3.31364,4.36841e-10,1.74654
1298,3.31177,5.46925e-10,1.68129
1299,3.3112,5.26119e-10,1.63342
1300,3.31177,3.1985e-10,1.6363
1301,3.31292,1.57239e-10,1.6396
1302,3.30861,-4.26173e-12,1.65585
1303,3.31264,-2.28009e-10,1.70774
1304,3.31163,-3.38604e-10,1.75215
1305,3.31033,-4.20038e-10,1.79973
1306,3.31134,-5.27734e-10,1.86225
1307,3.3135,-5.69687e-10,1.91687
1308,3.31336,-3.98891e-10,1.93024
1309,3.31005,-2.03537e-10,1.92377
1310,3.31033,-5.68724e-11,1.9117
1311,3.31134,1.45899e-10,1.87131
1312,3.3089,3.00494e-10,1.82071
1313,3.31177,3.71951e-10,1.78061
1314,3.31149,4.82546e-10,1.71909
1315,3.3112,5.76684e-10,1.66001
1316,3.31163,4.68476e-10,1.62853
1317,3.31206,2.55301e-10,1.63328
1318,3.31163,1.0497e-10,1.64435
1319,3.30904,-8.67164e-11,1.67065
1320,3.31364,-2.69195e-10,1.72426
1321,3.31278,-3.6086e-10,1.77155
1322,3.31134,-4.29332e-10,1.81654
1323,3.31048,-5.47346e-10,1.87965
1324,3.31192,-5.41632e-10,1.92708
1325,3.31264,-3.22489e-10,1.92809
1326,3.31105,-1.55785e-10,1.92248
1327,3.31422,-6.05226e-12,1.90279
1328,3.31364,2.23154e-10,1.85133
1329,3.31379,3.36393e-10,1.80648
1330,3.31091,4.12369e-10,1.75862
1331,3.31077,5.25095e-10,1.69868
1332,3.30962,5.68072e-10,1.64363
1333,3.3089,3.87896e-10,1.62969
1334,3.31177,1.99193e-10,1.63673
1335,3.31019,4.38309e-11,1.64967
1336,3.31077,-1.45383e-10,1.68804
1337,3.31105,-3.05946e-10,1.73648
1338,3.31249,-3.79108e-10,1.78334
1339,3.31005,-4.9192e-10,1.84314
1340,3.31407,-5.80516e-10,1.89761
1341,3.31192,-4.81176e-10,1.9324
1342,3.31235,-2.55808e-10,1.92679
1343,3.31077,-1.05561e-10,1.91486
1344,3.31077,8.37374e-11,1.88252
1345,3.3122,2.73889e-10,1.83351
1346,3.30904,3.55408e-10,1.79096
1347,3.31235,4.3164e-10,1.74266
