,Time,V1,currIn
383,0.395097,1.19608,1.00078e-09
384,0.396128,1.20245,1.00144e-09
385,0.39716,1.20017,1.00203e-09
386,0.398191,1.18411,1.00209e-09
387,0.399223,1.16105,1.00255e-09
388,0.400254,1.13293,1.00289e-09
389,0.401286,1.09721,1.0031e-09
390,0.402317,1.07197,1.00228e-09
391,0.403349,1.05843,1.00223e-09
392,0.40438,1.05001,1.00203e-09
393,0.405411,1.0491,1.00188e-09
394,0.406443,1.06236,1.00109e-09
395,0.407475,1.08259,1.00107e-09
396,0.408507,1.10824,1.00045e-09
397,0.409538,1.14258,1.00019e-09
398,0.41057,1.17749,1.00065e-09
399,0.411601,1.19699,1.00088e-09
400,0.412633,1.20449,1.00145e-09
401,0.413665,1.20408,1.00179e-09
402,0.414697,1.18939,1.00198e-09
403,0.415728,1.16744,1.00232e-09
404,0.41676,1.14069,1.00266e-09
405,0.417792,1.10527,1.00333e-09
406,0.418823,1.07724,1.00232e-09
407,0.419855,1.06286,1.00242e-09
408,0.420887,1.05356,1.00214e-09
409,0.421918,1.05107,1.00186e-09
410,0.422949,1.06234,1.00119e-09
411,0.423981,1.08137,1.0009e-09
412,0.425012,1.10612,1.00052e-09
413,0.426043,1.13955,1.0001e-09
414,0.427075,1.17514,1.00033e-09
415,0.428107,1.19719,1.00086e-09
416,0.429139,1.206,1.00123e-09
417,0.43017,1.20732,1.00167e-09
418,0.431202,1.1945,1.00219e-09
419,0.432234,1.17394,1.00228e-09
420,0.433265,1.14738,1.00249e-09
421,0.434297,1.11319,1.00319e-09
422,0.435328,1.08272,1.00231e-09
423,0.43636,1.06695,1.00246e-09
424,0.437392,1.05671,1.00215e-09
425,0.438423,1.05311,1.00198e-09
426,0.439455,1.06213,1.00154e-09
427,0.440486,1.08021,1.00129e-09
428,0.441517,1.10405,1.00064e-09
429,0.442549,1.13605,1.00024e-09
430,0.443581,1.17213,1.00013e-09
431,0.444612,1.19722,1.00089e-09
432,0.445644,1.20712,1.00129e-09
433,0.446675,1.20971,1.00115e-09
434,0.447707,1.1992,1.00184e-09
435,0.448738,1.1793,1.00207e-09
436,0.44977,1.15411,1.00253e-09
437,0.450801,1.12095,1.00314e-09
438,0.451833,1.08834,1.00254e-09
439,0.452865,1.07141,1.00231e-09
440,0.453896,1.06036,1.00219e-09
441,0.454927,1.055,1.00171e-09
442,0.45596,1.062,1.00148e-09
443,0.456991,1.07947,1.00103e-09
444,0.458022,1.10204,1.00078e-09
445,0.459054,1.13283,1.00038e-09
446,0.460086,1.16856,1.00036e-09
447,0.461117,1.19663,1.0008e-09
448,0.462148,1.20817,1.00116e-09
449,0.46318,1.21189,1.00146e-09
450,0.464212,1.20366,1.00234e-09
451,0.465243,1.18463,1.00223e-09
452,0.466275,1.16029,1.00261e-09
453,0.467306,1.12844,1.00302e-09
454,0.468339,1.09429,1.00248e-09
455,0.46937,1.0751,1.00227e-09
456,0.470401,1.06395,1.00239e-09
457,0.471433,1.05721,1.00215e-09
458,0.472464,1.06129,1.00164e-09
459,0.473495,1.07839,1.00111e-09
460,0.474527,1.09989,1.00068e-09
461,0.475559,1.12946,1.00041e-09
462,0.476591,1.16482,1.00031e-09
463,0.477622,1.19522,1.00081e-09
464,0.478654,1.20875,1.0012e-09
465,0.479686,1.21355,1.00168e-09
466,0.480717,1.20824,1.00176e-09
467,0.481749,1.18922,1.00213e-09
468,0.48278,1.16626,1.00251e-09
469,0.483812,1.13598,1.0031e-09
470,0.484844,1.10033,1.00288e-09
471,0.485876,1.07893,1.00255e-09
472,0.486907,1.0672,1.00225e-09
473,0.487938,1.05951,1.00209e-09
474,0.48897,1.06128,1.00189e-09
475,0.490001,1.07714,1.00146e-09
476,0.491033,1.09811,1.0009e-09
477,0.492064,1.1255,1.00037e-09
478,0.493096,1.16129,1.00053e-09
479,0.494128,1.1934,1.00043e-09
480,0.495159,1.20876,1.00131e-09
481,0.496191,1.21485,1.00133e-09
482,0.497223,1.21161,1.00199e-09
483,0.498255,1.1942,1.00221e-09
484,0.499287,1.17149,1.00226e-09
485,0.500319,1.14298,1.003e-09
486,0.50135,1.10668,1.00302e-09
487,0.502382,1.08295,1.00254e-09
488,0.503413,1.0701,1.00232e-09
489,0.504444,1.06161,1.00224e-09
490,0.505476,1.06158,1.00169e-09
