,V1,currIn
2047,0.320082,1.009780E-09
2048,0.276647,1.013200E-09
2049,0.234361,1.009870E-09
2050,0.212929,1.014470E-09
2051,0.210485,1.008330E-09
2052,0.21106,1.011920E-09
2053,0.223861,1.007570E-09
2054,0.260105,1.010040E-09
2055,0.295632,1.008670E-09
2056,0.33159,1.008330E-09
2057,0.376751,1.007480E-09
2058,0.416017,1.010210E-09
2059,0.43299,1.010300E-09
2060,0.42666,1.010380E-09
2061,0.419326,1.010300E-09
2062,0.387537,1.013370E-09
2063,0.347123,1.010810E-09
2064,0.305557,1.011660E-09
2065,0.262551,1.012600E-09
2066,0.223429,1.010210E-09
2067,0.211635,1.007740E-09
2068,0.20617,1.011750E-09
2069,0.214655,1.009360E-09
2070,0.235655,1.008250E-09
2071,0.268161,1.010120E-09
2072,0.307858,1.008850E-09
2073,0.344391,1.006370E-09
2074,0.388978,1.008590E-09
2075,0.421913,1.008500E-09
2076,0.430832,1.011570E-09
2077,0.427666,1.012430E-09
2078,0.408394,1.010210E-09
2079,0.375314,1.011150E-09
2080,0.335903,1.010300E-09
2081,0.29218,1.012850E-09
2082,0.249176,1.009610E-09
2083,0.218682,1.009780E-09
2084,0.207608,1.009870E-09
2085,0.208759,1.009360E-09
2086,0.214801,1.010720E-09
2087,0.248456,1.006630E-09
2088,0.27981,1.009020E-09
2089,0.318789,1.009360E-09
2090,0.363951,1.009100E-09
2091,0.403359,1.008420E-09
2092,0.431695,1.010640E-09
2093,0.433276,1.009610E-09
2094,0.42177,1.010810E-09
2095,0.399189,1.010810E-09
2096,0.362945,1.012340E-09
2097,0.320513,1.015240E-09
2098,0.279667,1.012000E-09
2099,0.235798,1.012430E-09
2100,0.217822,1.011400E-09
2101,0.209911,1.008590E-09
2102,0.212643,1.008850E-09
2103,0.228465,1.007390E-09
2104,0.259387,1.009020E-09
2105,0.292037,1.009950E-09
2106,0.329864,1.008500E-09
2107,0.375457,1.007480E-09
2108,0.414579,1.007740E-09
2109,0.432127,1.008330E-09
2110,0.431695,1.009360E-09
2111,0.420763,1.012090E-09
2112,0.389264,1.011830E-09
2113,0.350575,1.012340E-09
2114,0.310302,1.011750E-09
2115,0.258956,1.012000E-09
2116,0.225875,1.009270E-09
2117,0.210774,1.012260E-09
2118,0.209765,1.010980E-09
2119,0.212643,1.013880E-09
2120,0.239825,1.007480E-09
2121,0.272474,1.007310E-09
2122,0.306995,1.011490E-09
2123,0.34554,1.006880E-09
2124,0.391998,1.011060E-09
2125,0.422201,1.011570E-09
2126,0.434139,1.008080E-09
2127,0.42738,1.012000E-09
2128,0.411701,1.009700E-09
2129,0.374594,1.013880E-09
2130,0.336623,1.014050E-09
2131,0.294912,1.014820E-09
2132,0.246441,1.014130E-09
2133,0.217102,1.010890E-09
2134,0.212066,1.008670E-09
2135,0.20617,1.009780E-09
2136,0.218539,1.009950E-09
2137,0.246873,1.009700E-09
2138,0.28168,1.011060E-09
2139,0.318069,1.008760E-09
2140,0.364239,1.010550E-09
2141,0.404799,1.009780E-09
2142,0.429969,1.011230E-09
2143,0.429823,1.009270E-09
2144,0.427237,1.010810E-09
2145,0.398326,1.010640E-09
2146,0.359781,1.012850E-09
2147,0.321665,1.011920E-09
2148,0.27751,1.009700E-09
2149,0.234218,1.010380E-09
2150,0.215518,1.015240E-09
2151,0.209048,1.009780E-09
2152,0.211923,1.009870E-09
2153,0.225587,1.008850E-09
2154,0.261831,1.008080E-09
2155,0.293331,1.007740E-09
2156,0.329144,1.010380E-09
2157,0.376751,1.010120E-09
2158,0.417454,1.010890E-09
2159,0.42968,1.008330E-09
2160,0.433276,1.009100E-09
2161,0.420475,1.009270E-09
2162,0.390558,1.011750E-09
2163,0.347409,1.010810E-09
2164,0.311453,1.014300E-09
2165,0.263126,1.012510E-09
2166,0.223718,1.011320E-09
2167,0.211635,1.011830E-09
2168,0.208759,1.009360E-09
2169,0.213361,1.009530E-09
2170,0.237956,1.006800E-09
2171,0.272188,1.007990E-09
2172,0.307426,1.008670E-09
2173,0.345972,1.006030E-09
2174,0.39243,1.007650E-09
2175,0.426373,1.008500E-09
2176,0.432701,1.007650E-09
2177,0.426373,1.011490E-09
2178,0.412278,1.012340E-09
2179,0.374019,1.009530E-09
2180,0.337343,1.010300E-09
2181,0.29707,1.013110E-09
2182,0.249608,1.012000E-09
2183,0.223429,1.011400E-09
2184,0.210342,1.008080E-09
2185,0.210054,1.010120E-09
2186,0.218108,1.008590E-09
2187,0.247881,1.007140E-09
2188,0.281825,1.007740E-09
2189,0.319076,1.005690E-09
2190,0.364239,1.005770E-09
2191,0.407243,1.009270E-09
2192,0.430543,1.012680E-09
2193,0.435576,1.009190E-09
2194,0.422633,1.010470E-09
2195,0.399477,1.008670E-09
2196,0.363231,1.011750E-09
2197,0.321808,1.010040E-09
2198,0.280674,1.013200E-09
2199,0.235798,1.009780E-09
2200,0.214081,1.007820E-09
2201,0.211923,1.009950E-09
2202,0.212212,1.011150E-09
2203,0.227313,1.010550E-09
2204,0.259099,1.008590E-09
2205,0.292754,1.009440E-09
2206,0.331876,1.009190E-09
2207,0.375457,1.009020E-09
2208,0.414579,1.011750E-09
2209,0.433853,1.009780E-09
2210,0.430112,1.013020E-09
2211,0.42177,1.012340E-09
2212,0.388689,1.013540E-09
2213,0.350575,1.012510E-09
2214,0.308721,1.008160E-09
2215,0.265427,1.012000E-09
2216,0.227602,1.012000E-09
2217,0.214081,1.012170E-09
2218,0.206602,1.012260E-09
2219,0.216238,1.009440E-09
2220,0.238101,1.008760E-09
2221,0.269742,1.009360E-09
2222,0.309296,1.008930E-09
2223,0.346835,1.009270E-09
2224,0.389552,1.008080E-09
2225,0.423496,1.010720E-09
2226,0.434427,1.011920E-09
2227,0.428097,1.011490E-09
2228,0.409112,1.009610E-09
2229,0.374882,1.009020E-09
2230,0.33576,1.013110E-09
2231,0.2952,1.008760E-09
2232,0.249462,1.014390E-09
2233,0.22228,1.011920E-09
2234,0.210629,1.009530E-09
2235,0.212066,1.011660E-09
2236,0.220554,1.010810E-09
2237,0.249608,1.006970E-09
2238,0.27981,1.005430E-09
2239,0.318644,1.008330E-09
2240,0.364239,1.007220E-09
2241,0.402496,1.006540E-09
2242,0.4304,1.010890E-09
2243,0.435576,1.009440E-09
2244,0.426948,1.008670E-09
2245,0.401058,1.013280E-09
2246,0.363662,1.009950E-09
2247,0.324543,1.013370E-09
2248,0.28168,1.014130E-09
2249,0.235655,1.010550E-09
2250,0.217965,1.010210E-09
2251,0.210342,1.009950E-09
2252,0.212786,1.009360E-09
2253,0.230191,1.008500E-09
2254,0.260825,1.009440E-09
2255,0.294912,1.009870E-09
2256,0.330727,1.009870E-09
2257,0.375745,1.006370E-09
2258,0.41688,1.009020E-09
2259,0.432127,1.009440E-09
2260,0.435433,1.009610E-09
2261,0.422633,1.010470E-09
2262,0.390415,1.012090E-09
2263,0.354171,1.014390E-09
2264,0.313179,1.011750E-09
2265,0.261688,1.010550E-09
2266,0.227025,1.010120E-09
2267,0.210342,1.009780E-09
2268,0.211205,1.007390E-09
2269,0.213506,1.010380E-09
2270,0.239394,1.009440E-09
2271,0.272188,1.010380E-09
2272,0.30757,1.008160E-09
2273,0.347555,1.009190E-09
2274,0.39243,1.005520E-09
2275,0.423496,1.007220E-09
2276,0.433853,1.009700E-09
2277,0.430112,1.013710E-09
2278,0.410838,1.009440E-09
2279,0.375314,1.013020E-09
2280,0.337629,1.011920E-09
2281,0.298941,1.012000E-09
2282,0.251765,1.011060E-09
2283,0.220554,1.012090E-09
2284,0.215375,1.009440E-09
2285,0.209622,1.009360E-09
2286,0.218251,1.006200E-09
2287,0.247018,1.009700E-09
2288,0.28168,1.006460E-09
2289,0.3162,1.009190E-09
2290,0.362225,1.007140E-09
2291,0.40379,1.010120E-09
2292,0.430832,1.012260E-09
2293,0.434427,1.013450E-09
2294,0.427666,1.007140E-09
2295,0.402496,1.010380E-09
2296,0.362082,1.011150E-09
2297,0.325692,1.013280E-09
2298,0.282974,1.011570E-09
2299,0.236661,1.010810E-09
2300,0.215664,1.008420E-09
2301,0.210774,1.014650E-09
2302,0.213361,1.011150E-09
2303,0.223718,1.012510E-09
2304,0.260825,1.008330E-09
2305,0.29592,1.008160E-09
2306,0.331445,1.009100E-09
2307,0.37632,1.008330E-09
2308,0.418317,1.006540E-09
2309,0.433564,1.007910E-09
2310,0.434713,1.011060E-09
2311,0.42177,1.008500E-09
2312,0.391278,1.009360E-09
2313,0.350862,1.009780E-09
2314,0.311453,1.013540E-09
2315,0.268447,1.013110E-09
2316,0.225875,1.010810E-09
2317,0.214512,1.010890E-09
2318,0.210054,1.008930E-09
2319,0.215664,1.010980E-09
2320,0.239108,1.009610E-09
2321,0.272188,1.009020E-09
2322,0.30987,1.007310E-09
2323,0.347841,1.007570E-09
2324,0.389552,1.007740E-09
2325,0.429823,1.008760E-09
2326,0.435722,1.008760E-09
2327,0.428674,1.009530E-09
2328,0.413427,1.010300E-09
2329,0.377326,1.012430E-09
2330,0.338924,1.012680E-09
2331,0.29707,1.012000E-09
2332,0.250902,1.011490E-09
2333,0.223718,1.006800E-09
2334,0.212498,1.010300E-09
2335,0.214081,1.012340E-09
2336,0.220408,1.009190E-09
2337,0.247304,1.010120E-09
2338,0.2824,1.008250E-09
2339,0.321953,1.007140E-09
2340,0.359204,1.008670E-09
2341,0.40638,1.010300E-09
2342,0.432127,1.006460E-09
2343,0.438454,1.010120E-09
2344,0.426373,1.008670E-09
2345,0.405517,1.013110E-09
2346,0.367546,1.012600E-09
2347,0.323534,1.010380E-09
2348,0.280242,1.013960E-09
2349,0.233498,1.009700E-09
2350,0.215664,1.010720E-09
2351,0.210485,1.009950E-09
2352,0.212355,1.011060E-09
2353,0.229328,1.011230E-09
2354,0.260394,1.010720E-09
2355,0.296638,1.009100E-09
2356,0.333314,1.007570E-09
2357,0.376463,1.009100E-09
2358,0.412996,1.008500E-09
2359,0.434713,1.010890E-09
2360,0.431263,1.012430E-09
2361,0.423064,1.009870E-09
2362,0.389695,1.011920E-09
2363,0.354745,1.013960E-09
2364,0.313897,1.011150E-09
2365,0.264277,1.014130E-09
2366,0.226738,1.012680E-09
2367,0.214369,1.009530E-09
2368,0.207608,1.008670E-09
2369,0.216238,1.007740E-09
2370,0.237093,1.009530E-09
2371,0.271325,1.008160E-09
2372,0.307281,1.006630E-09
2373,0.346978,1.009100E-09
2374,0.391421,1.011230E-09
2375,0.423927,1.008080E-09
2376,0.433421,1.009700E-09
2377,0.43457,1.010720E-09
2378,0.410695,1.011490E-09
2379,0.378766,1.013620E-09
2380,0.339355,1.010640E-09
2381,0.297647,1.010890E-09
2382,0.250039,1.012340E-09
2383,0.222998,1.012000E-09
2384,0.214369,1.010640E-09
2385,0.212066,1.008930E-09
2386,0.218108,1.009700E-09
2387,0.252051,1.007570E-09
2388,0.28168,1.009700E-09
2389,0.318069,1.005010E-09
2390,0.363808,1.005770E-09
2391,0.403504,1.003470E-09
2392,0.431406,1.011750E-09
2393,0.436871,1.010640E-09
2394,0.428243,1.010470E-09
2395,0.404367,1.010640E-09
2396,0.367258,1.010120E-09
2397,0.328281,1.008500E-09
2398,0.283837,1.011750E-09
2399,0.235798,1.006540E-09
2400,0.218971,1.009360E-09
2401,0.213938,1.008250E-09
2402,0.212212,1.009530E-09
2403,0.232778,1.009020E-09
2404,0.26284,1.006710E-09
2405,0.296783,1.009610E-09
2406,0.331159,1.010300E-09
2407,0.378046,1.009020E-09
2408,0.417743,1.007220E-09
2409,0.43227,1.008760E-09
2410,0.432844,1.013200E-09
2411,0.421913,1.010210E-09
2412,0.390704,1.011920E-09
2413,0.354171,1.011150E-09
2414,0.316343,1.010980E-09
2415,0.26629,1.010300E-09
2416,0.229614,1.008670E-09
2417,0.216382,1.010550E-09
2418,0.213938,1.011830E-09
2419,0.213792,1.008500E-09
2420,0.238531,1.010040E-09
2421,0.272906,1.007050E-09
2422,0.306563,1.006800E-09
2423,0.346978,1.010380E-09
2424,0.394299,1.006630E-09
2425,0.426805,1.009100E-09
2426,0.435722,1.010890E-09
2427,0.430112,1.010980E-09
2428,0.414147,1.014390E-09
2429,0.377903,1.011750E-09
2430,0.339212,1.011920E-09
2431,0.298796,1.011320E-09
2432,0.252194,1.012850E-09
2433,0.222712,1.012510E-09
2434,0.215807,1.009950E-09
2435,0.212498,1.012680E-09
2436,0.218682,1.006800E-09
2437,0.247161,1.009870E-09
2438,0.281248,1.009530E-09
2439,0.318213,1.009100E-09
2440,0.361073,1.005770E-09
2441,0.404942,1.008080E-09
2442,0.43299,1.007650E-09
2443,0.433996,1.011750E-09
2444,0.431118,1.009950E-09
2445,0.404942,1.010640E-09
2446,0.36582,1.012000E-09
2447,0.325549,1.010810E-09
2448,0.282111,1.010720E-09
2449,0.238962,1.010720E-09
2450,0.215807,1.011320E-09
2451,0.210342,1.012340E-09
2452,0.215375,1.011320E-09
2453,0.225298,1.009440E-09
2454,0.26212,1.005010E-09
2455,0.29592,1.011150E-09
2456,0.332885,1.011750E-09
2457,0.376608,1.006290E-09
2458,0.418894,1.007650E-09
2459,0.434713,1.009780E-09
2460,0.434427,1.008250E-09
2461,0.422058,1.014220E-09
2462,0.394585,1.012340E-09
2463,0.355034,1.012340E-09
2464,0.314043,1.013790E-09
2465,0.270605,1.012600E-09
2466,0.229759,1.009950E-09
2467,0.214655,1.011570E-09
2468,0.210774,1.007740E-09
2469,0.217102,1.009530E-09
2470,0.239108,1.009610E-09
2471,0.271182,1.007390E-09
2472,0.308144,1.007220E-09
2473,0.346403,1.008250E-09
2474,0.391853,1.006970E-09
2475,0.428243,1.009020E-09
2476,0.438023,1.008930E-09
2477,0.430543,1.010380E-09
2478,0.416737,1.010300E-09
2479,0.381498,1.011230E-09
2480,0.341802,1.010640E-09
2481,0.298796,1.007910E-09
2482,0.251908,1.009780E-09
2483,0.224438,1.007740E-09
2484,0.210485,1.009100E-09
2485,0.213075,1.007910E-09
2486,0.221703,1.013960E-09
2487,0.251045,1.009780E-09
2488,0.282688,1.008670E-09
2489,0.320659,1.009950E-09
2490,0.363951,1.008500E-09
2491,0.406811,1.008590E-09
2492,0.430832,1.011320E-09
2493,0.437734,1.008160E-09
2494,0.426805,1.010890E-09
2495,0.404222,1.009780E-09
2496,0.369561,1.009870E-09
2497,0.327275,1.012940E-09
2498,0.284414,1.014390E-09
2499,0.239108,1.010720E-09
2500,0.21739,1.010640E-09
2501,0.212929,1.010380E-09
2502,0.212643,1.009440E-09
2503,0.229759,1.007990E-09
2504,0.262263,1.010300E-09
2505,0.295057,1.008930E-09
2506,0.334897,1.011230E-09
2507,0.378909,1.010040E-09
2508,0.414865,1.006460E-09
2509,0.435722,1.009950E-09
2510,0.431695,1.011320E-09
2511,0.424502,1.012940E-09
2512,0.390415,1.015070E-09
2513,0.355465,1.013710E-09
2514,0.315912,1.011570E-09
2515,0.268593,1.013880E-09
2516,0.233355,1.010890E-09
2517,0.217102,1.010380E-09
2518,0.209334,1.008760E-09
2519,0.215518,1.006710E-09
2520,0.239682,1.010380E-09
2521,0.269742,1.006880E-09
2522,0.307426,1.010380E-09
2523,0.346835,1.010550E-09
2524,0.393579,1.008420E-09
2525,0.427954,1.010890E-09
2526,0.437016,1.011150E-09
2527,0.435722,1.011660E-09
2528,0.41501,1.010720E-09
2529,0.377758,1.011150E-09
2530,0.339355,1.010120E-09
2531,0.30009,1.012340E-09
2532,0.250182,1.011570E-09
2533,0.223143,1.011230E-09
2534,0.214224,1.011060E-09
2535,0.213792,1.007910E-09
2536,0.22228,1.010640E-09
2537,0.251908,1.009700E-09
2538,0.283837,1.009100E-09
2539,0.317781,1.005690E-09
2540,0.364239,1.007310E-09
2541,0.404222,1.007220E-09
2542,0.433133,1.008670E-09
2543,0.435865,1.011230E-09
2544,0.430255,1.011570E-09
2545,0.407963,1.008500E-09
2546,0.366251,1.010380E-09
2547,0.328856,1.009440E-09
2548,0.286858,1.010120E-09
2549,0.239825,1.011660E-09
2550,0.219977,1.010640E-09
2551,0.212786,1.007740E-09
2552,0.214944,1.007990E-09
2553,0.228608,1.009020E-09
2554,0.262408,1.006800E-09
2555,0.296063,1.007740E-09
2556,0.332308,1.008760E-09
2557,0.377183,1.008250E-09
2558,0.421195,1.009530E-09
2559,0.433421,1.008760E-09
2560,0.436871,1.013790E-09
2561,0.42407,1.012680E-09
2562,0.393436,1.011400E-09
2563,0.35604,1.009610E-09
2564,0.317638,1.012170E-09
2565,0.269887,1.011920E-09
2566,0.233498,1.007310E-09
2567,0.214224,1.010720E-09
2568,0.216095,1.012260E-09
2569,0.215232,1.011750E-09
2570,0.237813,1.006120E-09
2571,0.272188,1.009780E-09
2572,0.306995,1.009870E-09
2573,0.347123,1.006970E-09
2574,0.39243,1.006970E-09
2575,0.426805,1.011320E-09
2576,0.43788,1.007820E-09
2577,0.433276,1.010720E-09
2578,0.419037,1.010210E-09
2579,0.378478,1.012510E-09
2580,0.339644,1.013450E-09
2581,0.300953,1.013020E-09
2582,0.255504,1.012430E-09
2583,0.219545,1.013200E-09
2584,0.214801,1.012260E-09
2585,0.214224,1.011400E-09
2586,0.223143,1.009270E-09
2587,0.247018,1.008850E-09
2588,0.285707,1.008330E-09
2589,0.320082,1.009100E-09
2590,0.362082,1.006200E-09
2591,0.402496,1.010810E-09
2592,0.43227,1.009870E-09
2593,0.434713,1.010040E-09
2594,0.428817,1.009870E-09
2595,0.406094,1.010640E-09
2596,0.368698,1.009870E-09
2597,0.327275,1.013540E-09
2598,0.288441,1.011320E-09
2599,0.241697,1.009870E-09
2600,0.217965,1.011150E-09
2601,0.209911,1.009700E-09
2602,0.215375,1.009610E-09
2603,0.226161,1.010810E-09
2604,0.261688,1.010890E-09
2605,0.295775,1.005770E-09
2606,0.334609,1.007140E-09
2607,0.378189,1.009780E-09
2608,0.4176,1.006880E-09
2609,0.435722,1.011570E-09
2610,0.436585,1.010120E-09
2611,0.422058,1.011060E-09
2612,0.394299,1.010810E-09
2613,0.354888,1.009700E-09
2614,0.317638,1.010120E-09
2615,0.270894,1.008670E-09
2616,0.23134,1.011490E-09
2617,0.217102,1.009100E-09
2618,0.21178,1.011060E-09
2619,0.21667,1.011060E-09
2620,0.240834,1.006970E-09
2621,0.270319,1.007910E-09
2622,0.309584,1.006200E-09
2623,0.348418,1.008930E-09
2624,0.390704,1.007740E-09
2625,0.428674,1.008850E-09
2626,0.44018,1.008420E-09
2627,0.434713,1.007140E-09
2628,0.416737,1.010890E-09
2629,0.379629,1.012850E-09
2630,0.344677,1.008760E-09
2631,0.301096,1.011320E-09
2632,0.252626,1.011750E-09
2633,0.22573,1.007050E-09
2634,0.213506,1.006800E-09
2635,0.214369,1.008670E-09
2636,0.221272,1.009440E-09
2637,0.25162,1.008670E-09
2638,0.284126,1.010980E-09
2639,0.322096,1.005520E-09
2640,0.364671,1.009190E-09
2641,0.406094,1.007740E-09
2642,0.431981,1.008590E-09
2643,0.440037,1.009780E-09
2644,0.430112,1.008590E-09
2645,0.405662,1.009780E-09
2646,0.370855,1.010470E-09
2647,0.330439,1.008930E-09
2648,0.28542,1.012850E-09
2649,0.240688,1.009360E-09
2650,0.219259,1.009530E-09
2651,0.212355,1.009950E-09
2652,0.212929,1.009360E-09
2653,0.227313,1.009100E-09
2654,0.260394,1.009530E-09
2655,0.295343,1.007820E-09
2656,0.333459,1.009950E-09
2657,0.380921,1.006800E-09
2658,0.416737,1.008080E-09
2659,0.438166,1.010550E-09
2660,0.436296,1.012260E-09
2661,0.426805,1.009020E-09
2662,0.391278,1.012340E-09
2663,0.355608,1.010470E-09
2664,0.316486,1.012340E-09
2665,0.268304,1.012340E-09
2666,0.232346,1.012090E-09
2667,0.217965,1.010720E-09
2668,0.212355,1.009270E-09
2669,0.217102,1.009440E-09
2670,0.239108,1.011920E-09
2671,0.27262,1.010040E-09
2672,0.308144,1.009100E-09
2673,0.345829,1.006200E-09
2674,0.392284,1.008760E-09
2675,0.426948,1.009440E-09
2676,0.43644,1.008160E-09
2677,0.43644,1.010380E-09
2678,0.416737,1.011400E-09
2679,0.380921,1.010720E-09
2680,0.341225,1.014050E-09
2681,0.301385,1.013110E-09
2682,0.253778,1.012510E-09
2683,0.224006,1.009610E-09
2684,0.217533,1.010040E-09
2685,0.216095,1.010980E-09
2686,0.220265,1.010550E-09
2687,0.254352,1.006630E-09
2688,0.286138,1.009190E-09
2689,0.318789,1.006630E-09
2690,0.363231,1.007740E-09
2691,0.403647,1.009360E-09
2692,0.434139,1.005520E-09
2693,0.436871,1.009020E-09
2694,0.430255,1.011570E-09
2695,0.408969,1.010040E-09
2696,0.369561,1.010550E-09
2697,0.332022,1.010120E-09
2698,0.289447,1.014560E-09
2699,0.241408,1.013540E-09
2700,0.219977,1.008330E-09
2701,0.215087,1.007650E-09
2702,0.213218,1.009780E-09
2703,0.23134,1.009530E-09
2704,0.261545,1.009440E-09
2705,0.298941,1.009700E-09
2706,0.335472,1.007910E-09
2707,0.378766,1.007220E-09
2708,0.423064,1.010640E-09
2709,0.436296,1.011060E-09
2710,0.436153,1.008850E-09
2711,0.423496,1.010980E-09
2712,0.396168,1.012680E-09
2713,0.354888,1.008670E-09
2714,0.317063,1.012510E-09
2715,0.270462,1.013200E-09
2716,0.235224,1.010380E-09
2717,0.217102,1.011230E-09
2718,0.216527,1.009440E-09
2719,0.217822,1.007740E-09
2720,0.240114,1.009780E-09
2721,0.273626,1.010980E-09
2722,0.310447,1.009610E-09
2723,0.34626,1.010040E-09
2724,0.391998,1.008250E-09
2725,0.428243,1.009270E-09
2726,0.439749,1.010720E-09
2727,0.429823,1.011060E-09
2728,0.418749,1.011830E-09
2729,0.382793,1.009020E-09
2730,0.342376,1.012600E-09
2731,0.301096,1.010040E-09
2732,0.255935,1.010380E-09
2733,0.224581,1.010810E-09
2734,0.216095,1.011400E-09
2735,0.213075,1.010300E-09
2736,0.222712,1.009100E-09
2737,0.248024,1.010470E-09
2738,0.283837,1.010980E-09
2739,0.322096,1.009440E-09
2740,0.361073,1.006630E-09
2741,0.405374,1.008760E-09
2742,0.433707,1.010120E-09
2743,0.436871,1.009020E-09
2744,0.430112,1.012680E-09
2745,0.406811,1.014820E-09
2746,0.371718,1.007820E-09
2747,0.331445,1.010210E-09
2748,0.287578,1.014220E-09
2749,0.245292,1.008590E-09
2750,0.220985,1.011660E-09
2751,0.211635,1.009780E-09
2752,0.216527,1.011400E-09
2753,0.227602,1.008850E-09
2754,0.262551,1.006970E-09
2755,0.29448,1.010550E-09
2756,0.334466,1.006200E-09
2757,0.380061,1.006290E-09
2758,0.418749,1.009360E-09
2759,0.43946,1.010720E-09
2760,0.437734,1.010720E-09
2761,0.423927,1.009360E-09
2762,0.396168,1.010980E-09
2763,0.359635,1.013450E-09
2764,0.315769,1.011060E-09
2765,0.272188,1.012510E-09
2766,0.235655,1.012340E-09
2767,0.221703,1.010380E-09
2768,0.214369,1.011490E-09
2769,0.219977,1.010890E-09
2770,0.243566,1.009360E-09
2771,0.272045,1.007990E-09
2772,0.306563,1.006370E-09
2773,0.346692,1.011400E-09
2774,0.39171,1.008160E-09
2775,0.42738,1.006800E-09
2776,0.44018,1.011320E-09
2777,0.436153,1.010810E-09
2778,0.418317,1.010890E-09
2779,0.385094,1.011750E-09
2780,0.345829,1.009610E-09
2781,0.303686,1.009870E-09
2782,0.252771,1.013370E-09
2783,0.226882,1.011570E-09
2784,0.215232,1.014560E-09
2785,0.215807,1.007570E-09
2786,0.22084,1.010550E-09
2787,0.253634,1.007820E-09
2788,0.286138,1.007570E-09
2789,0.320659,1.008160E-09
2790,0.363519,1.006540E-09
2791,0.406811,1.010040E-09
2792,0.432127,1.010210E-09
2793,0.438023,1.009530E-09
2794,0.430255,1.010810E-09
2795,0.4094,1.015500E-09
2796,0.372005,1.008760E-09
2797,0.332022,1.013450E-09
2798,0.28801,1.013880E-09
2799,0.242128,1.009950E-09
2800,0.219114,1.011400E-09
2801,0.21667,1.011570E-09
2802,0.213649,1.011570E-09
2803,0.229471,1.007740E-09
2804,0.261257,1.007910E-09
2805,0.295057,1.009440E-09
2806,0.333745,1.007650E-09
2807,0.379484,1.006710E-09
2808,0.419612,1.008670E-09
2809,0.437303,1.008760E-09
2810,0.433853,1.011400E-09
2811,0.428097,1.008590E-09
2812,0.393867,1.010120E-09
2813,0.356328,1.011570E-09
2814,0.317781,1.011490E-09
2815,0.269887,1.012000E-09
2816,0.234792,1.010300E-09
2817,0.219259,1.012000E-09
2818,0.214224,1.008760E-09
2819,0.218396,1.009870E-09
2820,0.241551,1.008420E-09
2821,0.27492,1.009440E-09
2822,0.309007,1.006800E-09
2823,0.345109,1.008930E-09
2824,0.392716,1.006200E-09
2825,0.430255,1.010720E-09
2826,0.437303,1.010380E-09
2827,0.437303,1.010890E-09
2828,0.419612,1.010550E-09
2829,0.384805,1.008160E-09
2830,0.343382,1.010640E-09
2831,0.305412,1.011920E-09
2832,0.256367,1.011230E-09
2833,0.225012,1.009270E-09
2834,0.215087,1.008330E-09
2835,0.214801,1.010120E-09
2836,0.222135,1.007650E-09
2837,0.252194,1.009870E-09
2838,0.286715,1.008670E-09
2839,0.320945,1.006970E-09
2840,0.365677,1.010810E-09
2841,0.408249,1.007910E-09
2842,0.436871,1.012340E-09
2843,0.437303,1.011060E-09
2844,0.430255,1.010550E-09
2845,0.41012,1.011230E-09
2846,0.369992,1.008670E-09
2847,0.33159,1.012340E-09
2848,0.291317,1.011320E-09
2849,0.244572,1.007480E-09
2850,0.222855,1.009610E-09
2851,0.214655,1.012430E-09
2852,0.215807,1.009780E-09
2853,0.228751,1.009360E-09
2854,0.262408,1.005940E-09
2855,0.296783,1.010980E-09
2856,0.334754,1.007140E-09
2857,0.379629,1.010120E-09
2858,0.423064,1.007650E-09
2859,0.438311,1.011660E-09
2860,0.438311,1.008330E-09
2861,0.424933,1.013370E-09
2862,0.396025,1.010300E-09
2863,0.358629,1.012000E-09
2864,0.316343,1.009950E-09
2865,0.272763,1.011920E-09
2866,0.234649,1.012770E-09
2867,0.217822,1.010890E-09
2868,0.217102,1.007990E-09
2869,0.219259,1.012600E-09
2870,0.240688,1.008850E-09
2871,0.272331,1.009360E-09
2872,0.306995,1.008080E-09
2873,0.347266,1.009780E-09
2874,0.39099,1.010470E-09
2875,0.426948,1.009530E-09
2876,0.441043,1.010210E-09
2877,0.432701,1.010380E-09
2878,0.42105,1.012000E-09
2879,0.383656,1.011490E-09
2880,0.345972,1.012430E-09
2881,0.302968,1.012340E-09
2882,0.258093,1.011320E-09
2883,0.224724,1.012000E-09
2884,0.216382,1.007990E-09
2885,0.213506,1.011660E-09
2886,0.225298,1.010040E-09
2887,0.25162,1.008420E-09
2888,0.284414,1.009020E-09
2889,0.323248,1.010120E-09
2890,0.363951,1.008250E-09
2891,0.404367,1.009870E-09
2892,0.433853,1.010890E-09
2893,0.438743,1.007910E-09
2894,0.430686,1.010380E-09
2895,0.407817,1.012090E-09
2896,0.372293,1.010890E-09
2897,0.331302,1.012090E-09
2898,0.289879,1.014560E-09
2899,0.245147,1.010810E-09
2900,0.224581,1.011060E-09
2901,0.213938,1.008330E-09
2902,0.219114,1.011570E-09
2903,0.231771,1.009190E-09
2904,0.264134,1.008080E-09
2905,0.2952,1.009270E-09
2906,0.33504,1.008670E-09
2907,0.380061,1.006630E-09
2908,0.41688,1.009440E-09
2909,0.438597,1.009870E-09
2910,0.44018,1.011920E-09
2911,0.427666,1.011230E-09
2912,0.396743,1.011570E-09
2913,0.36093,1.012430E-09
2914,0.32109,1.011060E-09
2915,0.273626,1.009870E-09
2916,0.234649,1.009610E-09
2917,0.221272,1.010890E-09
2918,0.214369,1.012260E-09
2919,0.219691,1.011490E-09
2920,0.244286,1.009530E-09
