# sweep_type: output
# time: 1675792713.1960878
# time_str: 07/02/2023 12:58
# t_int: 1.6666666666666667e-05
# delay: 0.1
# pulsed: False
# Drain voltage [V],Source current (Vg = 0.0) [A],Drain current (Vg = 0.0) [A],Gate current (Vg = 0.0) [A],Source current (Vg = 1.0) [A],Drain current (Vg = 1.0) [A],Gate current (Vg = 1.0) [A],Source current (Vg = 2.0) [A],Drain current (Vg = 2.0) [A],Gate current (Vg = 2.0) [A],Source current (Vg = 3.0) [A],Drain current (Vg = 3.0) [A],Gate current (Vg = 3.0) [A],Source current (Vg = 4.0) [A],Drain current (Vg = 4.0) [A],Gate current (Vg = 4.0) [A],Source current (Vg = 5.0) [A],Drain current (Vg = 5.0) [A],Gate current (Vg = 5.0) [A]
5.700000000000000178e+00,1.806524599999999897e-08,4.866460000000000378e-10,1.757859999999999966e-08,6.913206649999999328e-05,6.909089999999999947e-05,4.116650000000000007e-08,7.541939970899999828e-04,7.541870000000000214e-04,6.997090000000000288e-09,2.014549844964999906e-03,2.014549999999999935e-03,-1.550349999999999976e-10,3.679989587315000282e-03,3.679990000000000171e-03,-4.126850000000000075e-10,5.647850409023000631e-03,5.647850000000000266e-03,4.090230000000000257e-10
5.800000000000000711e+00,1.736281500000000194e-08,4.804150000000000414e-10,1.688240000000000035e-08,6.936331419999999521e-05,6.932380000000000193e-05,3.951420000000000320e-08,7.523738983800000316e-04,7.523669999999999880e-04,6.898380000000000326e-09,2.014979834114000168e-03,2.014979999999999983e-03,-1.658859999999999998e-10,3.686009584811000047e-03,3.686009999999999981e-03,-4.151889999999999815e-10,5.655160405183000220e-03,5.655160000000000221e-03,4.051830000000000162e-10
5.900000000000000355e+00,1.737948900000000002e-08,4.714889999999999835e-10,1.690800000000000158e-08,6.969692929999999416e-05,6.965829999999999678e-05,3.862929999999999770e-08,7.519078543900000562e-04,7.519010000000000233e-04,6.854389999999999943e-09,2.019719829106000116e-03,2.019720000000000022e-03,-1.708939999999999994e-10,3.689449582472999981e-03,3.689449999999999934e-03,-4.175269999999999790e-10,5.658170401844999677e-03,5.658169999999999693e-03,4.018450000000000222e-10
6.000000000000000000e+00,1.570031499999999946e-08,4.612149999999999940e-10,1.523910000000000045e-08,6.976079759999999938e-05,6.972179999999999372e-05,3.899760000000000107e-08,7.544477295899999552e-04,7.544410000000000092e-04,6.729589999999999712e-09,2.015409819590000158e-03,2.015410000000000031e-03,-1.804100000000000005e-10,3.691609578633000231e-03,3.691610000000000117e-03,-4.213669999999999885e-10,5.661610395501000086e-03,5.661610000000000080e-03,3.955009999999999870e-10
6.100000000000000533e+00,1.398685800000000084e-08,4.524579999999999900e-10,1.353440000000000074e-08,6.967082339999999981e-05,6.963289999999999530e-05,3.792340000000000327e-08,7.538556528600000002e-04,7.538490000000000121e-04,6.652860000000000123e-09,2.023589810409000007e-03,2.023590000000000024e-03,-1.895909999999999970e-10,3.695909577798000244e-03,3.695910000000000167e-03,-4.222020000000000171e-10,5.666770392997000187e-03,5.666769999999999793e-03,3.929970000000000130e-10
6.200000000000000178e+00,1.431705799999999872e-08,4.396579999999999928e-10,1.387739999999999925e-08,7.012720270000000178e-05,7.009020000000000191e-05,3.700270000000000086e-08,7.579616078500000728e-04,7.579550000000000436e-04,6.607849999999999676e-09,2.023589801560999983e-03,2.023590000000000024e-03,-1.984390000000000062e-10,3.700209573623999739e-03,3.700209999999999784e-03,-4.263759999999999967e-10,5.676670388990999981e-03,5.676669999999999980e-03,3.889909999999999754e-10
6.300000000000000711e+00,1.268545299999999958e-08,4.359530000000000041e-10,1.224949999999999994e-08,6.906505739999999928e-05,6.902740000000000254e-05,3.765739999999999943e-08,7.584695444300000025e-04,7.584630000000000191e-04,6.544430000000000323e-09,2.023589792046000084e-03,2.023590000000000024e-03,-2.079539999999999986e-10,3.701929570786000132e-03,3.701929999999999978e-03,-4.292139999999999925e-10,5.674090384483999883e-03,5.674089999999999689e-03,3.844839999999999825e-10
6.400000000000000355e+00,1.114224199999999917e-08,4.285420000000000180e-10,1.071369999999999951e-08,7.035433460000000772e-05,7.031880000000000173e-05,3.553459999999999845e-08,7.593153920099999718e-04,7.593090000000000039e-04,6.392010000000000140e-09,2.026169781862999664e-03,2.026169999999999881e-03,-2.181370000000000089e-10,3.701929565442999785e-03,3.701929999999999978e-03,-4.345570000000000225e-10,5.680110379476000469e-03,5.680110000000000367e-03,3.794759999999999829e-10
6.500000000000000000e+00,1.162382699999999984e-08,4.238269999999999986e-10,1.119999999999999937e-08,6.954406929999999373e-05,6.951009999999999708e-05,3.396930000000000097e-08,7.572832932900000133e-04,7.572769999999999935e-04,6.293290000000000299e-09,2.026169773348999829e-03,2.026169999999999881e-03,-2.266509999999999962e-10,3.707099564608000268e-03,3.707100000000000065e-03,-4.353919999999999995e-10,5.682690374801999990e-03,5.682689999999999790e-03,3.748020000000000050e-10
6.600000000000000533e+00,-3.765011000000000328e-09,4.182689999999999853e-10,-4.183280000000000055e-09,7.015486399999999625e-05,7.011979999999999906e-05,3.506400000000000217e-08,7.605852636199999985e-04,7.605790000000000510e-04,6.263620000000000338e-09,2.033909765670000036e-03,2.033909999999999885e-03,-2.343300000000000066e-10,3.707959560767999999e-03,3.707960000000000162e-03,-4.392320000000000090e-10,5.687420370128000620e-03,5.687420000000000322e-03,3.701279999999999755e-10
6.700000000000000178e+00,3.457600499999999635e-08,1.909049999999999989e-10,3.438509999999999865e-08,6.934066979999999297e-05,6.930689999999999876e-05,3.376979999999999975e-08,7.627441147800000532e-04,7.627380000000000011e-04,6.114779999999999847e-09,2.027029753984999939e-03,2.027029999999999978e-03,-2.460150000000000030e-10,3.713979556427000027e-03,3.713979999999999972e-03,-4.435730000000000253e-10,5.693870369961000384e-03,5.693870000000000181e-03,3.699609999999999904e-10
6.800000000000000711e+00,3.347628700000000360e-08,7.855870000000000501e-10,3.269070000000000169e-08,7.032105670000000767e-05,7.028920000000000458e-05,3.185670000000000229e-08,7.638450610799999742e-04,7.638389999999999893e-04,6.061080000000000332e-09,2.039069745972000008e-03,2.039070000000000032e-03,-2.540279999999999835e-10,3.715269554590000002e-03,3.715270000000000118e-03,-4.454100000000000160e-10,5.686990364787000360e-03,5.686990000000000274e-03,3.647870000000000143e-10
6.900000000000000355e+00,3.154691399999999693e-08,7.913139999999999622e-10,3.075559999999999914e-08,7.036727819999999596e-05,7.033579999999999834e-05,3.147820000000000324e-08,7.632519470200000182e-04,7.632459999999999765e-04,5.947020000000000004e-09,2.036919736456999867e-03,2.036919999999999790e-03,-2.635429999999999759e-10,3.715699549081000110e-03,3.715700000000000166e-03,-4.509190000000000225e-10,5.697310360613000099e-03,5.697309999999999701e-03,3.606129999999999830e-10
7.000000000000000000e+00,3.167284500000000200e-08,7.943450000000000109e-10,3.087850000000000085e-08,7.036655180000000369e-05,7.033579999999999834e-05,3.075179999999999880e-08,7.627437787399999735e-04,7.627380000000000011e-04,5.778739999999999837e-09,2.044659727107999998e-03,2.044659999999999794e-03,-2.728919999999999919e-10,3.721299546575999699e-03,3.721299999999999868e-03,-4.534240000000000050e-10,5.700320358443000147e-03,5.700320000000000040e-03,3.584429999999999791e-10
7.100000000000000533e+00,2.953058700000000222e-08,7.919870000000000486e-10,2.873860000000000165e-08,7.016120060000001154e-05,7.013250000000000658e-05,2.870060000000000158e-08,7.650297009899999570e-04,7.650239999999999992e-04,5.700990000000000183e-09,2.045089719428999815e-03,2.045089999999999842e-03,-2.805710000000000023e-10,3.724309544239000087e-03,3.724310000000000207e-03,-4.557609999999999940e-10,5.706770354436999614e-03,5.706769999999999898e-03,3.544369999999999931e-10
7.200000000000000178e+00,2.789679300000000177e-08,7.860930000000000481e-10,2.711070000000000069e-08,7.031357789999999189e-05,7.028499999999999537e-05,2.857790000000000075e-08,7.679506324500000227e-04,7.679450000000000208e-04,5.632449999999999921e-09,2.046379712083999918e-03,2.046379999999999987e-03,-2.879159999999999909e-10,3.727319541065999935e-03,3.727320000000000112e-03,-4.589340000000000201e-10,5.702040348928000442e-03,5.702040000000000233e-03,3.489279999999999866e-10
7.300000000000000711e+00,2.847416099999999911e-08,7.798610000000000432e-10,2.769429999999999938e-08,7.011359060000000134e-05,7.008600000000000626e-05,2.759060000000000024e-08,7.660874795199999190e-04,7.660819999999999609e-04,5.479520000000000120e-09,2.044659704021999872e-03,2.044659999999999794e-03,-2.959779999999999782e-10,3.728179537059000005e-03,3.728180000000000209e-03,-4.629410000000000147e-10,5.711500346758000349e-03,5.711500000000000431e-03,3.467579999999999827e-10
7.400000000000000355e+00,2.597175100000000258e-08,7.756510000000000132e-10,2.519610000000000153e-08,7.093752820000000291e-05,7.091160000000000052e-05,2.592819999999999986e-08,7.704054068899999315e-04,7.703999999999999694e-04,5.406889999999999720e-09,2.048099591488999980e-03,2.048100000000000181e-03,-4.085109999999999762e-10,3.734199532885000127e-03,3.734200000000000019e-03,-4.671149999999999943e-10,5.722250343752999929e-03,5.722249999999999906e-03,3.437530000000000019e-10
7.500000000000000000e+00,2.469827699999999950e-08,7.717769999999999706e-10,2.392649999999999922e-08,7.120849239999999208e-05,7.118259999999999844e-05,2.589239999999999963e-08,7.706593030599999828e-04,7.706539999999999571e-04,5.303059999999999676e-09,2.048529584977999956e-03,2.048529999999999796e-03,-4.150219999999999964e-10,3.737219527207999870e-03,3.737219999999999865e-03,-4.727919999999999944e-10,5.717090336742999997e-03,5.717090000000000193e-03,3.367429999999999920e-10
7.600000000000000533e+00,2.480190399999999852e-08,7.679040000000000399e-10,2.403399999999999869e-08,7.146239290000001149e-05,7.143670000000000673e-05,2.569289999999999841e-08,7.673571439900000232e-04,7.673520000000000080e-04,5.143989999999999728e-09,2.049199578466000173e-03,2.049200000000000153e-03,-4.215340000000000252e-10,3.741089524370000072e-03,3.741089999999999867e-03,-4.756300000000000419e-10,5.727840334905999302e-03,5.727839999999999668e-03,3.349060000000000013e-10
7.700000000000000178e+00,2.264944599999999975e-08,7.655459999999999742e-10,2.188390000000000050e-08,7.138479130000000494e-05,7.136050000000000227e-05,2.429129999999999862e-08,7.724790907899999363e-04,7.724739999999999905e-04,5.090789999999999953e-09,2.055659448067999849e-03,2.055659999999999953e-03,-5.519319999999999920e-10,3.739369519361000153e-03,3.739370000000000107e-03,-4.806389999999999984e-10,5.730850328896999919e-03,5.730850000000000007e-03,3.288969999999999965e-10
7.800000000000000711e+00,2.178390900000000247e-08,7.652089999999999784e-10,2.101870000000000146e-08,7.049924400000000463e-05,7.047549999999999973e-05,2.374400000000000072e-08,7.715899588300000316e-04,7.715849999999999792e-04,4.958830000000000339e-09,2.050929439218999659e-03,2.050929999999999854e-03,-5.607810000000000097e-10,3.744959516856999869e-03,3.744959999999999869e-03,-4.831429999999999724e-10,5.733860325725000269e-03,5.733860000000000345e-03,3.257249999999999790e-10
7.900000000000000355e+00,2.195560400000000102e-08,7.679040000000000399e-10,2.118770000000000119e-08,7.064353550000000942e-05,7.061950000000000378e-05,2.403550000000000039e-08,7.734528636900000467e-04,7.734480000000000391e-04,4.863690000000000190e-09,2.058669436046999673e-03,2.058669999999999858e-03,-5.639530000000000273e-10,3.742379509676999928e-03,3.742380000000000012e-03,-4.903230000000000448e-10,5.734720318045999701e-03,5.734719999999999575e-03,3.180460000000000203e-10
8.000000000000000000e+00,2.006816700000000172e-08,7.643669999999999931e-10,1.930380000000000111e-08,7.055728559999999811e-05,7.053480000000000101e-05,2.248559999999999854e-08,7.730717404300000394e-04,7.730670000000000033e-04,4.740430000000000349e-09,2.055229428198999692e-03,2.055229999999999904e-03,-5.718010000000000399e-10,3.750129509676999873e-03,3.750129999999999957e-03,-4.903230000000000448e-10,5.743750319214999643e-03,5.743749999999999724e-03,3.192150000000000190e-10
8.099999999999999645e+00,1.864949300000000208e-08,7.636930000000000014e-10,1.788580000000000125e-08,7.148859119999999713e-05,7.146630000000000387e-05,2.229119999999999846e-08,7.762466611500000576e-04,7.762420000000000127e-04,4.661150000000000184e-09,2.061679423357000353e-03,2.061680000000000196e-03,-5.766430000000000114e-10,3.752279506505000126e-03,3.752280000000000199e-03,-4.934949999999999590e-10,5.740310311703000420e-03,5.740310000000000204e-03,3.117029999999999937e-10
8.200000000000001066e+00,1.884214099999999953e-08,7.618410000000000372e-10,1.808030000000000011e-08,7.129422089999999158e-05,7.127149999999999686e-05,2.272089999999999999e-08,7.786585680600000784e-04,7.786540000000000432e-04,4.568060000000000043e-09,2.067279422689999747e-03,2.067279999999999899e-03,-5.773100000000000464e-10,3.764749506171000040e-03,3.764749999999999867e-03,-4.938290000000000325e-10,5.748910308532000600e-03,5.748910000000000305e-03,3.085319999999999847e-10
8.300000000000000711e+00,1.791145099999999889e-08,7.628510000000000161e-10,1.714859999999999846e-08,7.176275279999999829e-05,7.174149999999999744e-05,2.125280000000000089e-08,7.795054207500000517e-04,7.795010000000000437e-04,4.420750000000000063e-09,2.067709418682000134e-03,2.067709999999999947e-03,-5.813179999999999979e-10,3.761309499658999946e-03,3.761309999999999914e-03,-5.003409999999999579e-10,5.754070301019999743e-03,5.754070000000000018e-03,3.010200000000000110e-10
8.400000000000000355e+00,1.592228800000000105e-08,7.599879999999999609e-10,1.516230000000000005e-08,7.179187990000000666e-05,7.177120000000000158e-05,2.067989999999999845e-08,7.790822846900000414e-04,7.790779999999999971e-04,4.284689999999999604e-09,2.072439415676999904e-03,2.072440000000000046e-03,-5.843230000000000304e-10,3.763899496320000093e-03,3.763900000000000145e-03,-5.036799999999999605e-10,5.756220295010000196e-03,5.756220000000000260e-03,2.950099999999999977e-10
8.500000000000000000e+00,1.596822000000000175e-08,7.598199999999999673e-10,1.520840000000000137e-08,7.229203240000000577e-05,7.227079999999999930e-05,2.123239999999999960e-08,7.853472263799999653e-04,7.853429999999999786e-04,4.226379999999999627e-09,2.072869411669999926e-03,2.072870000000000094e-03,-5.883299999999999732e-10,3.774219498657999973e-03,3.774220000000000005e-03,-5.013419999999999630e-10,5.756650288166000051e-03,5.756650000000000308e-03,2.881660000000000159e-10
8.599999999999999645e+00,1.495461999999999855e-08,7.598199999999999673e-10,1.419479999999999983e-08,7.166846610000000535e-05,7.164840000000000336e-05,2.006610000000000126e-08,7.850500294600000050e-04,7.850459999999999643e-04,4.029460000000000269e-09,2.074589409665999855e-03,2.074589999999999854e-03,-5.903340000000000006e-10,3.778089495317999823e-03,3.778090000000000007e-03,-5.046819999999999742e-10,5.771700287998999916e-03,5.771700000000000268e-03,2.879989999999999792e-10
8.700000000000001066e+00,1.386506199999999866e-08,7.606619999999999526e-10,1.310439999999999954e-08,7.266723410000000582e-05,7.264770000000000580e-05,1.953410000000000020e-08,7.848808934100000127e-04,7.848770000000000139e-04,3.893409999999999690e-09,2.084919411669999920e-03,2.084920000000000089e-03,-5.883299999999999732e-10,3.778519490809999996e-03,3.778520000000000056e-03,-5.091899999999999756e-10,5.754500274645000385e-03,5.754500000000000066e-03,2.746449999999999858e-10
8.800000000000000711e+00,1.217953499999999955e-08,7.645349999999999867e-10,1.141499999999999998e-08,7.213041110000000488e-05,7.210990000000000563e-05,2.051109999999999962e-08,7.880978223100000134e-04,7.880940000000000341e-04,3.822309999999999801e-09,2.081909406327000101e-03,2.081910000000000184e-03,-5.936730000000000033e-10,3.775939487137000301e-03,3.775940000000000199e-03,-5.128629999999999484e-10,5.767400271473000113e-03,5.767399999999999784e-03,2.714730000000000199e-10
8.900000000000000355e+00,1.265698299999999999e-08,7.658829999999999700e-10,1.189109999999999919e-08,7.286154819999999469e-05,7.284249999999999926e-05,1.904820000000000046e-08,7.911456775600000111e-04,7.911419999999999954e-04,3.677559999999999861e-09,2.089649406828000388e-03,2.089650000000000188e-03,-5.931720000000000481e-10,3.796599489642000017e-03,3.796599999999999801e-03,-5.103579999999999658e-10,5.774280264461999733e-03,5.774279999999999691e-03,2.644620000000000014e-10
9.000000000000000000e+00,1.081376699999999860e-08,7.707669999999999916e-10,1.004299999999999934e-08,7.255138420000001092e-05,7.253340000000000590e-05,1.798420000000000165e-08,7.893675542899999866e-04,7.893639999999999728e-04,3.554290000000000141e-09,2.087069404657999807e-03,2.087069999999999897e-03,-5.953419999999999486e-10,3.791429482128000090e-03,3.791430000000000147e-03,-5.178720000000000083e-10,5.779010261625000533e-03,5.779010000000000223e-03,2.616250000000000142e-10
9.099999999999999645e+00,-3.320104000000000181e-09,7.761560000000000027e-10,-4.096260000000000080e-09,7.261917119999999469e-05,7.260109999999999849e-05,1.807120000000000104e-08,7.933464325599999751e-04,7.933429999999999562e-04,3.432559999999999984e-09,2.093089402654000220e-03,2.093090000000000141e-03,-5.973459999999999760e-10,3.801759482628999740e-03,3.801759999999999948e-03,-5.173709999999999498e-10,5.783310254446999768e-03,5.783309999999999840e-03,2.544470000000000107e-10
9.200000000000001066e+00,3.304672400000000273e-08,5.710239999999999918e-10,3.247570000000000274e-08,7.345734609999998949e-05,7.343949999999999372e-05,1.784609999999999858e-08,7.946162959999999520e-04,7.946130000000000033e-04,3.296000000000000199e-09,2.101699403656000394e-03,2.101700000000000183e-03,-5.963439999999999623e-10,3.808209478788999666e-03,3.808209999999999807e-03,-5.212110000000000109e-10,5.789330249605999582e-03,5.789329999999999650e-03,2.496059999999999960e-10
9.300000000000000711e+00,4.010556000000000063e-08,6.826159999999999928e-09,3.327939999999999822e-08,7.400656449999998992e-05,7.398989999999999441e-05,1.666450000000000010e-08,7.960561333400000212e-04,7.960530000000000167e-04,3.133339999999999853e-09,2.109009402487000123e-03,2.109010000000000138e-03,-5.975129999999999611e-10,3.812089477118999967e-03,3.812090000000000183e-03,-5.228809999999999648e-10,5.797080243095999522e-03,5.797079999999999594e-03,2.430959999999999844e-10
9.400000000000000355e+00,4.438728999999999883e-08,6.997189999999999905e-09,3.739009999999999809e-08,7.396015139999998931e-05,7.394339999999999409e-05,1.675140000000000070e-08,7.987220008700000092e-04,7.987190000000000348e-04,3.000870000000000206e-09,2.110739399481999928e-03,2.110739999999999839e-03,-6.005179999999999936e-10,3.815099472277999875e-03,3.815100000000000088e-03,-5.277220000000000312e-10,5.797940236083999263e-03,5.797939999999999691e-03,2.360840000000000090e-10
9.500000000000000000e+00,4.536006999999999968e-08,7.161070000000000377e-09,3.819899999999999682e-08,7.327793479999999092e-05,7.326169999999999688e-05,1.623479999999999857e-08,8.007537947400000149e-04,8.007510000000000452e-04,2.794739999999999802e-09,2.112889397144000151e-03,2.112890000000000081e-03,-6.028559999999999911e-10,3.827579473446000077e-03,3.827580000000000131e-03,-5.265540000000000410e-10,5.810410233247000067e-03,5.810410000000000227e-03,2.332470000000000218e-10
9.600000000000001421e+00,4.634618999999999792e-08,7.307589999999999991e-09,3.903860000000000124e-08,7.432720839999999707e-05,7.431169999999999529e-05,1.550840000000000075e-08,8.034626740300000129e-04,8.034599999999999815e-04,2.674030000000000122e-09,2.123209399982999880e-03,2.123209999999999941e-03,-6.000170000000000384e-10,3.831879466434000205e-03,3.831880000000000182e-03,-5.335660000000000164e-10,5.818580230409000319e-03,5.818580000000000280e-03,2.304090000000000002e-10
9.700000000000001066e+00,4.696200999999999715e-08,7.478109999999999522e-09,3.948389999999999928e-08,7.422554710000000297e-05,7.421010000000000291e-05,1.544710000000000139e-08,8.053675911700000807e-04,8.053650000000000522e-04,2.591169999999999852e-09,2.128809395975999989e-03,2.128810000000000077e-03,-6.040239999999999813e-10,3.838759465766000169e-03,3.838760000000000089e-03,-5.342339999999999566e-10,5.828470224232999881e-03,5.828469999999999658e-03,2.242330000000000104e-10
9.800000000000000711e+00,4.761146999999999958e-08,7.728269999999999825e-09,3.988319999999999810e-08,7.429786929999999555e-05,7.428209999999999815e-05,1.576930000000000013e-08,8.101935267200000403e-04,8.101910000000000361e-04,2.526720000000000142e-09,2.133109396142000066e-03,2.133110000000000128e-03,-6.038580000000000048e-10,3.847799463095000119e-03,3.847800000000000178e-03,-5.369050000000000190e-10,5.828900215551999567e-03,5.828899999999999706e-03,2.155520000000000121e-10
9.900000000000000355e+00,4.841731000000000224e-08,7.904409999999999177e-09,4.051290000000000141e-08,7.448747930000000541e-05,7.447260000000000251e-05,1.487930000000000010e-08,8.112943252000000141e-04,8.112920000000000244e-04,2.325200000000000201e-09,2.139989394139000210e-03,2.139990000000000035e-03,-6.058610000000000236e-10,3.851239459588000260e-03,3.851240000000000132e-03,-5.404120000000000153e-10,5.841800214384000427e-03,5.841800000000000291e-03,2.143839999999999961e-10
1.000000000000000000e+01,4.908216000000000042e-08,8.144360000000000608e-09,4.093780000000000147e-08,7.408926439999999683e-05,7.407459999999999717e-05,1.466439999999999994e-08,8.143840827599999445e-04,8.143819999999999965e-04,2.082759999999999950e-09,2.139129392802999793e-03,2.139129999999999938e-03,-6.071970000000000074e-10,3.865009457083999969e-03,3.865009999999999887e-03,-5.429159999999999892e-10,5.858140211546000731e-03,5.858140000000000396e-03,2.115460000000000003e-10
