# sweep_type: output
# time: 1675699413.7879877
# time_str: 06/02/2023 11:03
# t_int: 0.001
# delay: -1
# pulsed: False
# Drain voltage [V],Source current (Vg = 4.0) [A],Drain current (Vg = 4.0) [A],Gate current (Vg = 4.0) [A],Source current (Vg = 5.0) [A],Drain current (Vg = 5.0) [A],Gate current (Vg = 5.0) [A],Source current (Vg = 6.0) [A],Drain current (Vg = 6.0) [A],Gate current (Vg = 6.0) [A],Source current (Vg = 7.0) [A],Drain current (Vg = 7.0) [A],Gate current (Vg = 7.0) [A],Source current (Vg = 8.0) [A],Drain current (Vg = 8.0) [A],Gate current (Vg = 8.0) [A],Source current (Vg = 9.0) [A],Drain current (Vg = 9.0) [A],Gate current (Vg = 9.0) [A],Source current (Vg = 10.0) [A],Drain current (Vg = 10.0) [A],Gate current (Vg = 10.0) [A]
7.500000000000000000e+00,5.743425599999999690e-04,1.347559999999999978e-06,5.729949999999999714e-04,6.180136000000000353e-04,4.490459999999999694e-05,5.731090000000000316e-04,7.186669999999999820e-04,1.379510000000000079e-04,5.807160000000000013e-04,8.347730000000000254e-04,2.500029999999999982e-04,5.847699999999999730e-04,8.913980000000000601e-04,2.958079999999999976e-04,5.955900000000000083e-04,9.071349999999999943e-04,2.943120000000000241e-04,6.128229999999999702e-04,9.934469999999999499e-04,2.955960000000000206e-04,6.978509999999999835e-04
7.600000000000000533e+00,5.734873999999999397e-04,1.848399999999999955e-06,5.716389999999999796e-04,6.189047000000000038e-04,4.550670000000000257e-05,5.733980000000000283e-04,7.207669999999999789e-04,1.401499999999999914e-04,5.806169999999999604e-04,8.362849999999999798e-04,2.509880000000000032e-04,5.852970000000000308e-04,9.073630000000000063e-04,3.099509999999999874e-04,5.974119999999999648e-04,9.127379999999999608e-04,3.067619999999999744e-04,6.059760000000000407e-04,9.985110000000001033e-04,3.081390000000000257e-04,6.903719999999999692e-04
7.700000000000000178e+00,5.740429900000000325e-04,1.465989999999999960e-06,5.725770000000000035e-04,6.205086000000000716e-04,4.675160000000000145e-05,5.737570000000000430e-04,7.218100000000000297e-04,1.404590000000000049e-04,5.813510000000000249e-04,8.386710000000000345e-04,2.531529999999999935e-04,5.855180000000000410e-04,9.231919999999999796e-04,3.246510000000000194e-04,5.985409999999999602e-04,9.213150000000000246e-04,3.191010000000000200e-04,6.022140000000000045e-04,1.003568999999999945e-03,3.207589999999999964e-04,6.828099999999999491e-04
7.800000000000000711e+00,5.735429000000000005e-04,1.587900000000000077e-06,5.719549999999999678e-04,6.221096000000000178e-04,4.903860000000000174e-05,5.730709999999999754e-04,7.230070000000000116e-04,1.419319999999999957e-04,5.810750000000000160e-04,8.405650000000000404e-04,2.534850000000000167e-04,5.870800000000000237e-04,9.382609999999999128e-04,3.396149999999999798e-04,5.986459999999999872e-04,9.323210000000000611e-04,3.315780000000000160e-04,6.007430000000000452e-04,1.008390000000000068e-03,3.333759999999999740e-04,6.750140000000000393e-04
7.900000000000000355e+00,5.732905599999999933e-04,2.060559999999999970e-06,5.712300000000000450e-04,6.220906000000000439e-04,4.855559999999999976e-05,5.735350000000000170e-04,7.226059999999999862e-04,1.427760000000000032e-04,5.798300000000000372e-04,8.420459999999999404e-04,2.541639999999999741e-04,5.878819999999999662e-04,9.496889999999999802e-04,3.565530000000000132e-04,5.931359999999999671e-04,9.449599999999998973e-04,3.441399999999999950e-04,6.008199999999999565e-04,1.013699000000000067e-03,3.459560000000000196e-04,6.677430000000000474e-04
8.000000000000000000e+00,5.732994099999999755e-04,2.085409999999999825e-06,5.712140000000000099e-04,6.222979000000000444e-04,4.933290000000000331e-05,5.729650000000000411e-04,7.235109999999999241e-04,1.439129999999999891e-04,5.795979999999999622e-04,8.437940000000000327e-04,2.559920000000000251e-04,5.878020000000000076e-04,9.586530000000000658e-04,3.673950000000000154e-04,5.912579999999999962e-04,9.579299999999999577e-04,3.567180000000000090e-04,6.012119999999999487e-04,1.020557000000000061e-03,3.585150000000000056e-04,6.620419999999999474e-04
8.099999999999999645e+00,5.720821600000000270e-04,2.334160000000000197e-06,5.697480000000000209e-04,6.247991000000000265e-04,5.183810000000000094e-05,5.729609999999999781e-04,7.249989999999999343e-04,1.457110000000000013e-04,5.792879999999999601e-04,8.444379999999999812e-04,2.558190000000000117e-04,5.886189999999999695e-04,9.610619999999999406e-04,3.703339999999999952e-04,5.907279999999999996e-04,9.694659999999999909e-04,3.694729999999999911e-04,5.999930000000000541e-04,1.025609999999999933e-03,3.712519999999999753e-04,6.543579999999999579e-04
8.200000000000001066e+00,5.746933199999999494e-04,2.337320000000000180e-06,5.723559999999999932e-04,6.247517999999999431e-04,5.165280000000000121e-05,5.730989999999999826e-04,7.261229999999999594e-04,1.471579999999999893e-04,5.789649999999999701e-04,8.445980000000000067e-04,2.566280000000000102e-04,5.879700000000000508e-04,9.623140000000000296e-04,3.713850000000000094e-04,5.909290000000000202e-04,9.800270000000000682e-04,3.822979999999999911e-04,5.977289999999999687e-04,1.031097000000000133e-03,3.839700000000000253e-04,6.471270000000000537e-04
8.300000000000000711e+00,5.712481199999999574e-04,2.310119999999999830e-06,5.689379999999999524e-04,6.248932000000000228e-04,5.087120000000000178e-05,5.740219999999999871e-04,7.273860000000000048e-04,1.482590000000000047e-04,5.791270000000000272e-04,8.431590000000000092e-04,2.574499999999999966e-04,5.857090000000000126e-04,9.635979999999999719e-04,3.726110000000000142e-04,5.909869999999999577e-04,9.923569999999999180e-04,3.954410000000000108e-04,5.969159999999999614e-04,1.035813999999999919e-03,3.967770000000000129e-04,6.390369999999999601e-04
8.400000000000000355e+00,5.755611199999999955e-04,2.366119999999999802e-06,5.731949999999999762e-04,6.257921999999999747e-04,5.124220000000000212e-05,5.745499999999999522e-04,7.289289999999999051e-04,1.495789999999999989e-04,5.793499999999999605e-04,8.440859999999999683e-04,2.589339999999999979e-04,5.851520000000000245e-04,9.652630000000000585e-04,3.742519999999999940e-04,5.910110000000000103e-04,1.007080000000000041e-03,4.098099999999999811e-04,5.972700000000000058e-04,1.038513000000000023e-03,4.096840000000000030e-04,6.288290000000000199e-04
