# sweep_type: output
# time: 1675699351.9855208
# time_str: 06/02/2023 11:02
# t_int: 0.001
# delay: -1
# pulsed: False
# Drain voltage [V]	Source current (Vg = 4.0) [A]	Drain current (Vg = 4.0) [A]	Gate current (Vg = 4.0) [A]	Source current (Vg = 5.0) [A]	Drain current (Vg = 5.0) [A]	Gate current (Vg = 5.0) [A]	Source current (Vg = 6.0) [A]	Drain current (Vg = 6.0) [A]	Gate current (Vg = 6.0) [A]	Source current (Vg = 7.0) [A]	Drain current (Vg = 7.0) [A]	Gate current (Vg = 7.0) [A]	Source current (Vg = 8.0) [A]	Drain current (Vg = 8.0) [A]	Gate current (Vg = 8.0) [A]	Source current (Vg = 9.0) [A]	Drain current (Vg = 9.0) [A]	Gate current (Vg = 9.0) [A]	Source current (Vg = 10.0) [A]	Drain current (Vg = 10.0) [A]	Gate current (Vg = 10.0) [A]
8.900000000000000355e+00	5.735599499999999599e-04	2.630950000000000196e-06	5.709289999999999678e-04	6.264537000000000360e-04	5.296469999999999791e-05	5.734890000000000517e-04	7.335790000000000453e-04	1.539300000000000119e-04	5.796490000000000063e-04	8.489240000000000327e-04	2.617079999999999819e-04	5.872159999999999967e-04	9.720759999999999948e-04	3.801629999999999853e-04	5.919130000000000094e-04	1.082646000000000042e-03	4.855400000000000167e-04	5.971060000000000256e-04	1.076502000000000014e-03	4.726539999999999778e-04	6.038480000000000366e-04
9.000000000000000000e+00	5.739033500000000759e-04	2.763349999999999979e-06	5.711400000000000374e-04	6.271293000000000267e-04	5.353729999999999985e-05	5.735920000000000471e-04	7.349709999999999533e-04	1.559520000000000003e-04	5.790189999999999530e-04	8.507169999999999663e-04	2.628609999999999758e-04	5.878559999999999905e-04	9.724129999999998799e-04	3.805169999999999755e-04	5.918959999999999586e-04	1.093442000000000025e-03	4.960340000000000148e-04	5.974080000000000102e-04	1.088898999999999943e-03	4.856780000000000212e-04	6.032210000000000306e-04
9.099999999999999645e+00	4.151189999999999806e-04	1.702540000000000000e-04	2.448649999999999807e-04	6.287842999999999558e-04	5.489230000000000297e-05	5.738920000000000002e-04	7.355959999999999279e-04	1.568859999999999884e-04	5.787099999999999666e-04	8.515379999999999911e-04	2.635909999999999772e-04	5.879470000000000139e-04	9.728970000000001280e-04	3.808780000000000217e-04	5.920190000000000521e-04	1.092538000000000103e-03	4.951340000000000472e-04	5.974039999999999472e-04	1.101808000000000128e-03	4.986650000000000240e-04	6.031429999999999951e-04
9.200000000000001066e+00	3.398639999999999973e-04	1.696629999999999916e-04	1.702010000000000057e-04	6.280055000000000099e-04	5.487050000000000261e-05	5.731350000000000073e-04	7.375380000000000390e-04	1.581379999999999960e-04	5.793999999999999888e-04	8.532089999999999553e-04	2.647980000000000082e-04	5.884109999999999471e-04	9.746400000000000332e-04	3.824020000000000023e-04	5.922380000000000309e-04	1.096739000000000004e-03	4.993989999999999801e-04	5.973400000000000237e-04	1.114862999999999792e-03	5.117019999999999468e-04	6.031609999999999533e-04
9.300000000000000711e+00	3.375249999999999778e-04	1.769019999999999946e-04	1.606230000000000103e-04	6.300758999999999960e-04	5.626589999999999944e-05	5.738100000000000101e-04	7.366420000000000259e-04	1.581549999999999926e-04	5.784870000000000333e-04	8.529270000000000688e-04	2.651719999999999880e-04	5.877550000000000266e-04	9.747510000000000462e-04	3.827890000000000242e-04	5.919620000000000220e-04	1.097409000000000145e-03	5.000710000000000441e-04	5.973379999999999922e-04	1.128122999999999973e-03	5.249739999999999919e-04	6.031489999999999812e-04
9.400000000000000355e+00	3.466559999999999824e-04	1.962610000000000103e-04	1.503949999999999992e-04	6.286935000000000006e-04	5.603550000000000246e-05	5.726579999999999778e-04	7.370789999999999677e-04	1.573359999999999993e-04	5.797429999999999684e-04	8.528100000000000697e-04	2.671220000000000083e-04	5.856880000000000072e-04	9.752759999999999641e-04	3.833229999999999754e-04	5.919529999999999887e-04	1.099464999999999991e-03	5.018369999999999862e-04	5.976280000000000047e-04	1.143385999999999925e-03	5.396449999999999468e-04	6.037409999999999782e-04
9.500000000000000000e+00	3.511970000000000326e-04	2.100609999999999934e-04	1.411360000000000121e-04	6.330561000000000391e-04	5.977710000000000066e-05	5.732789999999999978e-04	7.386560000000000781e-04	1.586740000000000058e-04	5.799820000000000452e-04	8.542420000000000655e-04	2.683189999999999902e-04	5.859230000000000211e-04	9.769290000000000786e-04	3.840250000000000239e-04	5.929040000000000005e-04	1.104832000000000036e-03	5.049979999999999920e-04	5.998340000000000442e-04	1.160814999999999937e-03	5.546950000000000144e-04	6.061200000000000311e-04
9.600000000000001421e+00	3.439149999999999759e-04	2.116270000000000119e-04	1.322879999999999911e-04	6.335393000000000144e-04	5.950729999999999860e-05	5.740320000000000361e-04	7.408960000000000025e-04	1.603339999999999865e-04	5.805619999999999618e-04	8.554110000000000403e-04	2.702310000000000085e-04	5.851800000000000317e-04	9.799380000000000764e-04	3.855320000000000079e-04	5.944060000000000142e-04	1.110042999999999794e-03	5.085829999999999518e-04	6.014599999999999504e-04	1.177081999999999868e-03	5.697799999999999827e-04	6.073019999999999937e-04
9.700000000000001066e+00	3.367110000000000090e-04	2.132219999999999992e-04	1.234890000000000098e-04	7.408010000000000246e-04	5.229020000000000022e-04	2.178989999999999953e-04	7.404090000000000324e-04	1.598310000000000084e-04	5.805779999999999968e-04	8.561779999999999738e-04	2.704860000000000120e-04	5.856919999999999618e-04	9.811349999999999499e-04	3.864690000000000161e-04	5.946659999999999880e-04	1.110723000000000092e-03	5.092640000000000491e-04	6.014590000000000431e-04	1.193997000000000027e-03	5.852130000000000092e-04	6.087840000000000178e-04
9.800000000000000711e+00	3.290139999999999775e-04	2.143609999999999895e-04	1.146530000000000015e-04	7.348289999999999943e-04	5.245939999999999718e-04	2.102349999999999954e-04	7.422069999999999362e-04	1.610050000000000077e-04	5.812019999999999556e-04	8.580710000000000724e-04	2.726830000000000183e-04	5.853880000000000541e-04	9.827569999999999015e-04	3.873139999999999851e-04	5.954429999999999706e-04	1.112049999999999844e-03	5.095609999999999550e-04	6.024889999999999976e-04	1.210885999999999994e-03	6.007610000000000033e-04	6.101249999999999903e-04
9.900000000000000355e+00	3.216259999999999866e-04	2.157849999999999948e-04	1.058410000000000053e-04	7.239489999999999901e-04	5.223030000000000034e-04	2.016459999999999867e-04	7.417040000000000395e-04	1.609729999999999917e-04	5.807310000000000206e-04	8.592040000000000224e-04	2.740050000000000168e-04	5.851990000000000056e-04	9.838640000000000926e-04	3.885860000000000095e-04	5.952779999999999747e-04	1.111524999999999926e-03	5.099149999999999993e-04	6.016100000000000354e-04	1.225632999999999844e-03	6.183270000000000042e-04	6.073059999999999483e-04
1.000000000000000000e+01	3.140592000000000101e-04	2.168510000000000012e-04	9.720819999999999537e-05	7.009190000000000429e-04	5.075190000000000040e-04	1.934000000000000118e-04	7.412869999999999789e-04	1.625060000000000057e-04	5.787810000000000003e-04	8.617930000000000208e-04	2.765420000000000096e-04	5.852509999999999570e-04	9.828699999999998375e-04	3.896519999999999888e-04	5.932179999999999571e-04	1.111032999999999986e-03	5.121039999999999880e-04	5.989289999999999978e-04	1.236083999999999924e-03	6.284819999999999773e-04	6.076019999999999468e-04
1.000000000000000000e+01	3.070235000000000260e-04	2.096350000000000080e-04	9.738850000000000447e-05	6.749980000000000042e-04	4.800159999999999930e-04	1.949820000000000112e-04	7.412690000000000208e-04	1.625230000000000023e-04	5.787459999999999914e-04	8.615629999999999773e-04	2.759929999999999849e-04	5.855699999999999924e-04	9.816350000000000162e-04	3.898500000000000164e-04	5.917850000000000540e-04	1.109671000000000008e-03	5.115449999999999685e-04	5.981260000000000396e-04	1.234485999999999917e-03	6.260470000000000184e-04	6.084390000000000067e-04
9.900000000000000355e+00	2.938120000000000120e-04	1.854640000000000119e-04	1.083480000000000001e-04	6.779680000000000385e-04	4.737930000000000223e-04	2.041749999999999891e-04	7.411250000000000303e-04	1.616409999999999928e-04	5.794840000000000104e-04	8.611209999999999568e-04	2.759039999999999930e-04	5.852169999999999638e-04	9.810679999999998707e-04	3.892680000000000142e-04	5.917999999999999650e-04	1.109224000000000017e-03	5.110050000000000313e-04	5.982189999999999860e-04	1.225769000000000034e-03	6.183760000000000168e-04	6.073930000000000171e-04
9.800000000000000711e+00	2.932570000000000012e-04	1.757530000000000095e-04	1.175040000000000053e-04	6.805960000000000005e-04	4.671160000000000047e-04	2.134799999999999957e-04	7.399929999999999876e-04	1.603890000000000122e-04	5.796039999999999482e-04	8.586670000000000240e-04	2.725399999999999893e-04	5.861269999999999805e-04	9.795070000000001206e-04	3.875120000000000127e-04	5.919949999999999995e-04	1.107556999999999899e-03	5.095549999999999689e-04	5.980020000000000387e-04	1.205898999999999860e-03	6.011960000000000220e-04	6.047029999999999463e-04
9.700000000000001066e+00	3.002089999999999577e-04	1.736599999999999873e-04	1.265489999999999974e-04	6.886260000000000167e-04	4.665140000000000129e-04	2.221120000000000039e-04	7.399369999999999732e-04	1.607790000000000000e-04	5.791579999999999732e-04	8.586469999999999259e-04	2.709499999999999994e-04	5.876969999999999807e-04	9.784989999999998619e-04	3.863739999999999839e-04	5.921249999999999864e-04	1.105059000000000033e-03	5.072300000000000073e-04	5.978290000000000253e-04	1.189189000000000001e-03	5.856519999999999825e-04	6.035370000000000188e-04
9.600000000000001421e+00	3.152159999999999988e-04	1.809860000000000049e-04	1.342299999999999939e-04	7.119820000000000012e-04	4.828160000000000069e-04	2.291659999999999943e-04	7.385160000000000422e-04	1.596520000000000090e-04	5.788640000000000061e-04	8.571650000000000102e-04	2.696360000000000185e-04	5.875290000000000460e-04	9.772279999999999075e-04	3.849540000000000145e-04	5.922739999999999472e-04	1.106246999999999873e-03	5.081569999999999664e-04	5.980900000000000149e-04	1.176870999999999907e-03	5.697700000000000421e-04	6.071009999999999731e-04
9.500000000000000000e+00	3.377140000000000263e-04	1.959399999999999976e-04	1.417740000000000016e-04	7.395070000000000332e-04	5.025949999999999949e-04	2.369120000000000113e-04	7.365159999999999936e-04	1.579259999999999919e-04	5.785900000000000288e-04	8.564319999999999615e-04	2.680749999999999973e-04	5.883569999999999642e-04	9.766700000000000121e-04	3.844410000000000145e-04	5.922289999999999976e-04	1.104469999999999974e-03	5.066339999999999472e-04	5.978360000000000271e-04	1.160323999999999904e-03	5.544070000000000335e-04	6.059169999999999790e-04
9.400000000000000355e+00	3.573730000000000222e-04	2.073870000000000119e-04	1.499860000000000104e-04	7.614410000000000709e-04	5.163200000000000168e-04	2.451209999999999999e-04	7.365790000000000098e-04	1.576659999999999911e-04	5.789130000000000187e-04	8.555800000000000991e-04	2.672600000000000127e-04	5.883200000000000322e-04	9.753909999999999317e-04	3.834989999999999818e-04	5.918920000000000041e-04	1.100765000000000077e-03	5.032180000000000463e-04	5.975470000000000304e-04	1.143295999999999809e-03	5.395699999999999585e-04	6.037259999999999589e-04
9.300000000000000711e+00	3.668850000000000084e-04	2.082200000000000088e-04	1.586649999999999996e-04	7.697020000000000381e-04	5.159220000000000386e-04	2.537799999999999995e-04	7.358720000000000452e-04	1.570739999999999940e-04	5.787980000000000512e-04	8.521139999999999531e-04	2.659299999999999967e-04	5.861840000000000106e-04	9.742110000000000006e-04	3.823610000000000073e-04	5.918499999999999933e-04	1.097449999999999815e-03	4.999409999999999488e-04	5.975089999999999742e-04	1.128066000000000051e-03	5.249220000000000405e-04	6.031440000000000108e-04
9.200000000000001066e+00	3.744800000000000060e-04	2.070410000000000121e-04	1.674389999999999939e-04	7.769170000000000156e-04	5.144589999999999884e-04	2.624579999999999730e-04	7.365069999999999603e-04	1.573079999999999921e-04	5.791989999999999682e-04	8.501529999999999764e-04	2.648300000000000242e-04	5.853230000000000065e-04	9.743020000000000239e-04	3.822969999999999754e-04	5.920050000000000485e-04	1.097022000000000014e-03	4.985890000000000200e-04	5.984329999999999945e-04	1.114809000000000026e-03	5.116359999999999918e-04	6.031730000000000338e-04
9.099999999999999645e+00	3.819949999999999908e-04	2.057720000000000079e-04	1.762230000000000101e-04	7.838409999999999649e-04	5.127099999999999887e-04	2.711309999999999762e-04	7.382540000000000369e-04	1.577829999999999901e-04	5.804710000000000468e-04	8.491720000000000344e-04	2.635110000000000187e-04	5.856610000000000158e-04	9.749889999999999989e-04	3.810999999999999934e-04	5.938890000000000054e-04	1.096253000000000158e-03	4.956090000000000452e-04	6.006440000000000043e-04	1.101886000000000055e-03	4.986170000000000272e-04	6.032690000000000274e-04
9.000000000000000000e+00	3.897720000000000351e-04	2.047990000000000021e-04	1.849730000000000059e-04	7.908900000000000392e-04	5.111370000000000496e-04	2.797529999999999895e-04	7.351849999999999618e-04	1.543749999999999983e-04	5.808099999999999635e-04	8.482489999999999215e-04	2.621279999999999812e-04	5.861209999999999944e-04	9.748590000000000120e-04	3.800079999999999843e-04	5.948509999999999735e-04	1.095183999999999915e-03	4.943499999999999544e-04	6.008339999999999601e-04	1.089106999999999966e-03	4.855629999999999994e-04	6.035440000000000206e-04
8.900000000000000355e+00	3.970269999999999919e-04	2.032570000000000091e-04	1.937700000000000099e-04	7.975909999999999467e-04	5.091479999999999574e-04	2.884429999999999893e-04	7.353849999999999667e-04	1.543480000000000069e-04	5.810369999999999598e-04	8.481670000000000398e-04	2.619119999999999955e-04	5.862550000000000443e-04	9.750259999999999309e-04	3.799610000000000032e-04	5.950649999999999820e-04	1.086493000000000007e-03	4.847869999999999784e-04	6.017060000000000290e-04	1.077531999999999969e-03	4.724819999999999801e-04	6.050499999999999889e-04
8.800000000000000711e+00	4.035759999999999998e-04	2.009299999999999888e-04	2.026460000000000110e-04	7.999179999999999399e-04	5.026930000000000200e-04	2.972249999999999740e-04	7.341170000000000594e-04	1.527599999999999943e-04	5.813570000000000109e-04	8.464430000000001085e-04	2.606980000000000170e-04	5.857450000000000373e-04	9.749500000000000353e-04	3.792089999999999806e-04	5.957410000000000006e-04	1.069726000000000010e-03	4.677959999999999779e-04	6.019299999999999781e-04	1.066999000000000116e-03	4.594120000000000256e-04	6.075870000000000359e-04
8.700000000000001066e+00	4.048200000000000171e-04	1.932240000000000053e-04	2.115960000000000117e-04	7.947810000000000465e-04	4.886670000000000293e-04	3.061140000000000172e-04	7.301850000000000571e-04	1.507059999999999899e-04	5.794790000000000401e-04	8.451820000000000947e-04	2.596240000000000201e-04	5.855580000000000203e-04	9.719480000000000394e-04	3.771010000000000204e-04	5.948470000000000190e-04	1.052390999999999960e-03	4.526549999999999953e-04	5.997360000000000191e-04	1.056590999999999954e-03	4.465119999999999831e-04	6.100790000000000249e-04
8.599999999999999645e+00	3.955300000000000027e-04	1.740479999999999978e-04	2.214820000000000048e-04	7.743380000000000662e-04	4.580639999999999972e-04	3.162740000000000148e-04	7.296629999999999696e-04	1.510139999999999877e-04	5.786489999999999819e-04	8.434379999999999569e-04	2.579069999999999822e-04	5.855310000000000289e-04	9.691250000000000428e-04	3.768029999999999904e-04	5.923220000000000525e-04	1.038714000000000044e-03	4.372140000000000054e-04	6.015000000000000381e-04	1.050497999999999970e-03	4.336130000000000106e-04	6.168849999999999594e-04
8.500000000000000000e+00	3.955230000000000009e-04	1.642650000000000002e-04	2.312580000000000007e-04	7.747730000000000849e-04	4.492510000000000123e-04	3.255220000000000184e-04	7.275100000000000056e-04	1.481639999999999997e-04	5.793460000000000059e-04	8.426500000000000179e-04	2.569199999999999999e-04	5.857300000000000180e-04	9.663720000000000643e-04	3.744180000000000056e-04	5.919540000000000045e-04	1.022115999999999997e-03	4.223850000000000022e-04	5.997310000000000488e-04	1.044914999999999993e-03	4.208139999999999862e-04	6.241009999999999527e-04
8.400000000000000355e+00	4.034649999999999868e-04	1.635209999999999951e-04	2.399439999999999917e-04	7.811629999999999746e-04	4.469979999999999917e-04	3.341649999999999829e-04	7.269200000000000401e-04	1.471309999999999979e-04	5.797890000000000422e-04	8.428129999999999823e-04	2.570800000000000255e-04	5.857329999999999568e-04	9.627219999999999485e-04	3.715699999999999949e-04	5.911519999999999535e-04	1.005547000000000081e-03	4.079670000000000193e-04	5.975800000000000079e-04	1.036835000000000057e-03	4.080970000000000062e-04	6.287379999999999965e-04
8.300000000000000711e+00	4.086909999999999805e-04	1.595210000000000063e-04	2.491700000000000013e-04	7.860340000000000165e-04	4.431160000000000177e-04	3.429179999999999989e-04	7.258870000000000383e-04	1.468650000000000109e-04	5.790220000000000002e-04	8.432529999999999713e-04	2.555740000000000030e-04	5.876790000000000225e-04	9.607400000000000748e-04	3.693149999999999970e-04	5.914250000000000236e-04	9.907959999999999511e-04	3.937190000000000026e-04	5.970770000000000027e-04	1.030202999999999935e-03	3.954399999999999951e-04	6.347629999999999939e-04
8.200000000000001066e+00	4.196210000000000131e-04	1.618550000000000013e-04	2.577659999999999847e-04	8.021690000000000374e-04	4.516720000000000218e-04	3.504970000000000156e-04	7.244989999999999764e-04	1.445870000000000033e-04	5.799120000000000273e-04	8.427180000000001128e-04	2.546320000000000246e-04	5.880860000000000341e-04	9.591279999999999554e-04	3.679210000000000032e-04	5.912069999999999522e-04	9.777599999999998272e-04	3.806999999999999837e-04	5.970599999999999519e-04	1.024919000000000004e-03	3.827479999999999750e-04	6.421709999999999745e-04
8.099999999999999645e+00	4.400540000000000528e-04	1.753900000000000131e-04	2.646640000000000125e-04	8.302879999999999896e-04	4.729770000000000220e-04	3.573110000000000218e-04	7.229359999999999779e-04	1.431890000000000007e-04	5.797470000000000314e-04	8.427690000000000485e-04	2.542290000000000218e-04	5.885400000000000267e-04	9.572950000000000426e-04	3.657579999999999902e-04	5.915370000000000524e-04	9.651619999999999861e-04	3.680870000000000149e-04	5.970749999999999712e-04	1.020234999999999979e-03	3.700500000000000230e-04	6.501849999999999557e-04
8.000000000000000000e+00	4.614880000000000241e-04	1.890919999999999981e-04	2.723959999999999988e-04	8.568980000000000347e-04	4.919489999999999887e-04	3.649489999999999917e-04	7.210720000000000107e-04	1.416839999999999940e-04	5.793880000000000167e-04	8.430469999999999804e-04	2.541399999999999757e-04	5.889069999999999505e-04	9.543560000000000628e-04	3.631020000000000211e-04	5.912540000000000417e-04	9.525709999999999299e-04	3.554480000000000161e-04	5.971229999999999680e-04	1.015686000000000019e-03	3.573140000000000148e-04	6.583719999999999503e-04
7.900000000000000355e+00	4.740089999999999538e-04	1.933089999999999884e-04	2.806999999999999925e-04	8.694420000000000013e-04	4.964340000000000246e-04	3.730079999999999767e-04	7.205200000000001014e-04	1.411849999999999976e-04	5.793350000000000496e-04	8.409850000000000398e-04	2.535209999999999872e-04	5.874639999999999983e-04	9.462030000000000614e-04	3.550380000000000116e-04	5.911650000000000498e-04	9.401570000000000586e-04	3.428719999999999793e-04	5.972850000000000251e-04	1.011210000000000017e-03	3.446629999999999898e-04	6.665469999999999728e-04
7.800000000000000711e+00	4.821369999999999953e-04	1.928509999999999871e-04	2.892859999999999811e-04	8.765160000000000355e-04	4.953110000000000152e-04	3.812050000000000204e-04	7.188620000000000166e-04	1.394880000000000035e-04	5.793740000000000131e-04	8.388220000000000268e-04	2.527799999999999752e-04	5.860420000000000516e-04	9.299069999999999992e-04	3.385500000000000163e-04	5.913570000000000371e-04	9.281189999999999276e-04	3.302669999999999738e-04	5.978519999999999538e-04	1.006738000000000077e-03	3.320409999999999876e-04	6.746970000000000354e-04
7.700000000000000178e+00	4.898279999999999865e-04	1.919430000000000019e-04	2.978850000000000118e-04	8.839030000000000107e-04	4.945750000000000276e-04	3.893279999999999831e-04	7.194029999999999696e-04	1.388650000000000062e-04	5.805380000000000176e-04	8.360340000000000393e-04	2.504420000000000257e-04	5.855920000000000136e-04	9.161639999999999107e-04	3.235089999999999819e-04	5.926549999999999830e-04	9.200680000000000143e-04	3.175960000000000133e-04	6.024719999999999468e-04	1.002243000000000101e-03	3.194690000000000138e-04	6.827740000000000328e-04
7.600000000000000533e+00	4.976310000000000065e-04	1.911989999999999968e-04	3.064319999999999826e-04	8.908419999999999794e-04	4.934390000000000304e-04	3.974030000000000032e-04	7.189429999999999909e-04	1.374679999999999923e-04	5.814750000000000257e-04	8.356220000000000574e-04	2.502630000000000262e-04	5.853590000000000312e-04	9.061790000000000123e-04	3.082490000000000230e-04	5.979299999999999893e-04	9.144730000000000653e-04	3.050959999999999805e-04	6.093770000000000306e-04	9.975909999999999292e-04	3.068960000000000242e-04	6.906949999999999592e-04
7.500000000000000000e+00	5.051460000000000455e-04	1.901969999999999952e-04	3.149490000000000232e-04	8.972500000000000440e-04	4.917600000000000486e-04	4.054899999999999954e-04	7.182760000000001140e-04	1.370540000000000061e-04	5.812220000000000537e-04	8.335190000000000134e-04	2.481420000000000240e-04	5.853769999999999894e-04	8.906899999999999713e-04	2.938449999999999895e-04	5.968450000000000361e-04	9.092770000000000019e-04	2.926499999999999848e-04	6.166270000000000171e-04	9.931879999999998834e-04	2.943159999999999787e-04	6.988720000000000132e-04
7.400000000000000355e+00	5.125940000000000054e-04	1.890799999999999989e-04	3.235140000000000064e-04	9.028249999999998950e-04	4.892889999999999566e-04	4.135359999999999926e-04	7.177550000000000423e-04	1.360599999999999950e-04	5.816950000000000202e-04	8.294309999999999400e-04	2.446069999999999842e-04	5.848239999999999559e-04	8.756190000000000067e-04	2.799780000000000085e-04	5.956410000000000524e-04	9.051820000000000352e-04	2.803060000000000230e-04	6.248760000000000122e-04	9.907390000000000294e-04	2.817750000000000051e-04	7.089639999999999701e-04
7.300000000000000711e+00	5.160479999999999625e-04	1.838630000000000115e-04	3.321849999999999781e-04	9.010450000000000577e-04	4.793759999999999992e-04	4.216690000000000043e-04	7.158180000000000098e-04	1.343659999999999939e-04	5.814519999999999888e-04	8.282139999999999684e-04	2.434729999999999913e-04	5.847409999999999500e-04	8.615339999999999544e-04	2.663060000000000080e-04	5.952279999999999464e-04	9.000949999999999533e-04	2.680129999999999969e-04	6.320819999999999564e-04	9.865650000000000114e-04	2.693549999999999851e-04	7.172100000000000263e-04
7.200000000000000178e+00	5.126049999999999617e-04	1.714470000000000002e-04	3.411579999999999886e-04	8.841129999999999562e-04	4.535820000000000086e-04	4.305310000000000018e-04	7.135730000000000068e-04	1.339930000000000027e-04	5.795800000000000040e-04	8.270410000000000391e-04	2.422659999999999874e-04	5.847750000000000517e-04	8.468810000000000660e-04	2.539980000000000167e-04	5.928829999999999951e-04	8.931209999999999757e-04	2.558400000000000171e-04	6.372809999999999586e-04	9.819620000000000692e-04	2.570119999999999848e-04	7.249500000000000301e-04
7.100000000000000533e+00	5.060789999999999907e-04	1.550559999999999872e-04	3.510230000000000034e-04	8.747690000000000674e-04	4.350000000000000026e-04	4.397690000000000106e-04	7.129810000000000097e-04	1.333379999999999895e-04	5.796430000000000202e-04	8.250090000000000288e-04	2.400120000000000053e-04	5.849969999999999693e-04	8.333979999999999513e-04	2.419690000000000003e-04	5.914289999999999782e-04	8.880980000000000341e-04	2.436720000000000075e-04	6.444260000000000266e-04	9.772999999999999569e-04	2.447109999999999954e-04	7.325889999999999616e-04
7.000000000000000000e+00	5.124879999999999627e-04	1.529190000000000041e-04	3.595690000000000127e-04	8.812380000000000083e-04	4.336270000000000142e-04	4.476109999999999941e-04	7.118310000000000089e-04	1.326060000000000108e-04	5.792250000000000523e-04	8.248930000000000455e-04	2.397560000000000132e-04	5.851370000000000052e-04	8.209329999999999275e-04	2.299880000000000077e-04	5.909449999999999469e-04	8.838240000000000679e-04	2.315539999999999992e-04	6.522700000000000416e-04	9.709030000000000655e-04	2.325379999999999884e-04	7.383650000000000499e-04
6.900000000000000355e+00	5.182420000000000299e-04	1.499589999999999918e-04	3.682830000000000110e-04	8.839399999999999428e-04	4.278829999999999960e-04	4.560570000000000010e-04	7.117140000000000098e-04	1.321410000000000076e-04	5.795730000000000022e-04	8.162180000000000650e-04	2.295040000000000036e-04	5.867140000000000072e-04	8.088439999999999692e-04	2.179650000000000044e-04	5.908789999999999919e-04	8.798660000000000899e-04	2.194010000000000090e-04	6.604650000000000538e-04	9.632869999999999541e-04	2.203759999999999920e-04	7.429109999999999620e-04
6.800000000000000711e+00	5.262220000000000179e-04	1.495640000000000066e-04	3.766579999999999841e-04	8.943609999999999841e-04	4.304380000000000012e-04	4.639229999999999830e-04	7.106549999999999239e-04	1.312909999999999869e-04	5.793639999999999641e-04	8.015919999999999513e-04	2.138329999999999973e-04	5.877589999999999811e-04	7.970799999999999240e-04	2.060239999999999912e-04	5.910559999999999599e-04	8.759900000000001019e-04	2.073789999999999943e-04	6.686110000000000534e-04	9.578020000000000023e-04	2.083219999999999885e-04	7.494799999999999596e-04
6.700000000000000178e+00	5.426040000000000247e-04	1.589969999999999958e-04	3.836070000000000018e-04	9.203399999999999602e-04	4.503490000000000076e-04	4.699910000000000069e-04	7.106910000000000571e-04	1.312890000000000096e-04	5.794020000000000203e-04	7.874279999999999561e-04	1.997359999999999999e-04	5.876920000000000104e-04	7.874389999999999125e-04	1.941319999999999906e-04	5.933069999999999490e-04	8.719840000000000186e-04	1.953930000000000044e-04	6.765910000000000413e-04	9.530549999999999612e-04	1.962939999999999878e-04	7.567610000000000005e-04
6.600000000000000533e+00	5.631370000000000126e-04	1.728540000000000089e-04	3.902830000000000036e-04	9.484260000000000433e-04	4.715760000000000264e-04	4.768500000000000169e-04	7.086290000000000080e-04	1.296959999999999997e-04	5.789330000000000084e-04	7.772099999999999669e-04	1.854550000000000057e-04	5.917550000000000154e-04	7.813740000000000442e-04	1.823460000000000055e-04	5.990280000000000387e-04	8.678779999999999871e-04	1.835089999999999942e-04	6.843689999999999930e-04	9.486620000000000729e-04	1.843310000000000076e-04	7.643310000000000382e-04
6.500000000000000000e+00	5.802340000000000015e-04	1.824290000000000113e-04	3.978049999999999902e-04	9.687650000000000124e-04	4.841590000000000108e-04	4.846060000000000016e-04	7.070169999999999970e-04	1.282029999999999921e-04	5.788139999999999778e-04	7.621929999999999851e-04	1.718810000000000032e-04	5.903119999999999548e-04	7.768669999999999872e-04	1.706199999999999893e-04	6.062469999999999708e-04	8.636740000000000389e-04	1.716800000000000097e-04	6.919940000000000292e-04	9.443890000000000140e-04	1.724290000000000122e-04	7.719600000000000290e-04
6.400000000000000355e+00	5.880770000000000008e-04	1.823820000000000031e-04	4.056950000000000248e-04	9.770119999999999760e-04	4.840169999999999976e-04	4.929949999999999784e-04	7.044510000000000355e-04	1.260420000000000106e-04	5.784089999999999978e-04	7.452049999999999777e-04	1.590379999999999908e-04	5.861669999999999598e-04	7.730580000000000784e-04	1.589709999999999930e-04	6.140870000000000313e-04	8.595949999999999988e-04	1.599550000000000093e-04	6.996399999999999625e-04	9.402250000000000451e-04	1.606690000000000028e-04	7.795560000000000423e-04
6.300000000000000711e+00	5.954069999999999458e-04	1.818129999999999887e-04	4.135939999999999842e-04	9.851750000000000264e-04	4.834910000000000097e-04	5.016839999999999624e-04	7.028330000000000384e-04	1.236010000000000114e-04	5.792320000000000541e-04	7.310840000000000090e-04	1.463299999999999898e-04	5.847540000000000463e-04	7.698670000000000339e-04	1.473579999999999942e-04	6.225090000000000397e-04	8.565930000000001113e-04	1.482710000000000039e-04	7.083220000000000531e-04	9.362700000000000059e-04	1.489779999999999956e-04	7.872919999999999831e-04
6.200000000000000178e+00	6.029539999999999466e-04	1.815259999999999964e-04	4.214280000000000044e-04	9.931549999999999059e-04	4.827370000000000098e-04	5.104180000000000045e-04	7.022999999999999946e-04	1.217990000000000039e-04	5.805009999999999771e-04	7.192689999999999197e-04	1.348029999999999899e-04	5.844659999999999569e-04	7.686319999999999958e-04	1.358909999999999903e-04	6.327410000000000326e-04	8.543860000000000560e-04	1.367419999999999996e-04	7.176440000000000293e-04	9.325129999999999400e-04	1.374210000000000112e-04	7.950919999999999559e-04
