# sweep_type: output
# time: 1675699236.1620498
# time_str: 06/02/2023 11:00
# t_int: 0.001
# delay: -1
# pulsed: False
# Drain voltage [V]	Source current (Vg = 4.0) [A]	Drain current (Vg = 4.0) [A]	Gate current (Vg = 4.0) [A]	Source current (Vg = 5.0) [A]	Drain current (Vg = 5.0) [A]	Gate current (Vg = 5.0) [A]	Source current (Vg = 6.0) [A]	Drain current (Vg = 6.0) [A]	Gate current (Vg = 6.0) [A]	Source current (Vg = 7.0) [A]	Drain current (Vg = 7.0) [A]	Gate current (Vg = 7.0) [A]	Source current (Vg = 8.0) [A]	Drain current (Vg = 8.0) [A]	Gate current (Vg = 8.0) [A]	Source current (Vg = 9.0) [A]	Drain current (Vg = 9.0) [A]	Gate current (Vg = 9.0) [A]	Source current (Vg = 10.0) [A]	Drain current (Vg = 10.0) [A]	Gate current (Vg = 10.0) [A]
4.800000000000000711e+00	5.733401350000000936e-04	-7.268649999999999644e-07	5.740670000000000451e-04	5.821822999999999842e-04	7.459299999999999885e-06	5.747229999999999657e-04	5.839566900000000118e-04	3.693690000000000036e-06	5.802630000000000244e-04	6.628577399999999566e-04	3.734739999999999838e-06	6.591229999999999572e-04	7.440742399999999675e-04	3.772239999999999902e-06	7.403019999999999740e-04	8.234107800000000331e-04	3.779780000000000088e-06	8.196310000000000271e-04	9.153884299999999604e-04	3.797429999999999826e-06	9.115910000000000072e-04
4.900000000000000355e+00	5.731962680000000053e-04	-7.507320000000000020e-07	5.739469999999999988e-04	5.862943000000000017e-04	1.583929999999999927e-05	5.704549999999999855e-04	5.865674800000000031e-04	8.625479999999999280e-06	5.779420000000000173e-04	6.562959100000000405e-04	8.710910000000000595e-06	6.475850000000000009e-04	7.380095199999999562e-04	8.787519999999999850e-06	7.292219999999999648e-04	8.206904899999999982e-04	8.822489999999999957e-06	8.118679999999999864e-04	9.074969700000000677e-04	8.828969999999999258e-06	8.986680000000000362e-04
5.000000000000000000e+00	5.727429299999999696e-04	-6.800699999999999745e-07	5.734229999999999883e-04	5.920750999999999922e-04	1.979609999999999839e-05	5.722789999999999735e-04	5.928096999999999360e-04	1.512569999999999987e-05	5.776839999999999666e-04	6.546574000000000317e-04	1.528540000000000107e-05	6.393720000000000306e-04	7.374196999999999219e-04	1.542870000000000019e-05	7.219909999999999523e-04	8.200112000000000069e-04	1.548020000000000131e-05	8.045310000000000395e-04	9.057042000000000825e-04	1.548519999999999872e-05	8.902190000000000363e-04
5.100000000000000533e+00	5.713227790000000072e-04	-7.672209999999999851e-07	5.720900000000000334e-04	5.913118999999999450e-04	2.042290000000000059e-05	5.708889999999999885e-04	6.004318999999999932e-04	2.276289999999999851e-05	5.776689999999999473e-04	6.542438000000000463e-04	2.299580000000000097e-05	6.312480000000000521e-04	7.380645999999999604e-04	2.321860000000000162e-05	7.148459999999999927e-04	8.233744000000000089e-04	2.325240000000000119e-05	8.001220000000000077e-04	9.056183999999999892e-04	2.329740000000000161e-05	8.823210000000000384e-04
5.200000000000000178e+00	5.741318919999999822e-04	-6.701079999999999545e-07	5.748020000000000169e-04	5.931238000000000352e-04	2.220480000000000126e-05	5.709190000000000272e-04	6.087741000000000029e-04	3.110109999999999942e-05	5.776730000000000103e-04	6.546680999999999941e-04	3.142710000000000273e-05	6.232409999999999643e-04	7.394695999999999648e-04	3.175060000000000057e-05	7.077189999999999913e-04	8.249967000000000628e-04	3.175970000000000019e-05	7.932370000000000219e-04	9.060140999999999421e-04	3.184209999999999791e-05	8.741719999999999916e-04
5.300000000000000711e+00	5.724934460000000429e-04	-8.005540000000000097e-07	5.732940000000000171e-04	5.961098999999999218e-04	2.369390000000000027e-05	5.724159999999999622e-04	6.180006000000000475e-04	4.026560000000000290e-05	5.777350000000000107e-04	6.558662000000000259e-04	4.044720000000000129e-05	6.154189999999999704e-04	7.414878999999999654e-04	4.088089999999999682e-05	7.006070000000000093e-04	8.256623999999999301e-04	4.087740000000000270e-05	7.847849999999999748e-04	9.071256999999999671e-04	4.099770000000000221e-05	8.661279999999999717e-04
5.400000000000000355e+00	5.732545190000000240e-04	-7.684810000000000374e-07	5.740230000000000029e-04	5.985602000000000023e-04	2.532620000000000156e-05	5.732340000000000482e-04	6.289621000000000881e-04	5.072210000000000011e-05	5.782400000000000474e-04	6.590819999999999622e-04	4.986799999999999756e-05	6.092139999999999578e-04	7.452268000000000390e-04	5.043679999999999794e-05	6.947900000000000343e-04	8.250883999999999996e-04	5.045640000000000026e-05	7.746320000000000332e-04	9.100847999999999707e-04	5.058680000000000159e-05	8.594979999999999894e-04
5.500000000000000000e+00	5.722620060000000071e-04	-6.769939999999999806e-07	5.729389999999999570e-04	5.997272000000000540e-04	2.635119999999999937e-05	5.733760000000000072e-04	6.424920999999999670e-04	6.198109999999999514e-05	5.805110000000000261e-04	6.622324000000000396e-04	5.967940000000000327e-05	6.025530000000000296e-04	7.492411000000000253e-04	6.037509999999999730e-05	6.888660000000000009e-04	8.265253999999999657e-04	6.043739999999999838e-05	7.660879999999999470e-04	9.141210000000000524e-04	6.056999999999999776e-05	8.535510000000000276e-04
5.600000000000000533e+00	5.719801090000000343e-04	-7.298909999999999545e-07	5.727100000000000376e-04	6.019115999999999920e-04	2.769460000000000078e-05	5.742170000000000217e-04	6.566131000000000441e-04	7.342410000000000061e-05	5.831890000000000164e-04	6.654747999999999393e-04	6.977080000000000629e-05	5.957039999999999601e-04	7.520454000000000418e-04	7.062039999999999897e-05	6.814250000000000428e-04	8.289885000000000743e-04	7.068250000000000639e-05	7.583060000000000408e-04	9.165622999999999913e-04	7.084030000000000004e-05	8.457220000000000319e-04
5.700000000000000178e+00	5.736856160000000258e-04	-7.503840000000000309e-07	5.744360000000000004e-04	6.022631999999999769e-04	2.894819999999999840e-05	5.733150000000000225e-04	6.702652000000000349e-04	8.569919999999999426e-05	5.845660000000000136e-04	6.704356000000000291e-04	8.013960000000000094e-05	5.902960000000000282e-04	7.554314999999999381e-04	8.113150000000000071e-05	6.742999999999999645e-04	8.319268999999999579e-04	8.121890000000000262e-05	7.507079999999999960e-04	9.201408000000000113e-04	8.140479999999999689e-05	8.387359999999999738e-04
5.800000000000000711e+00	5.743918639999999595e-04	-6.901360000000000065e-07	5.750819999999999804e-04	6.026850000000000479e-04	2.971499999999999925e-05	5.729700000000000114e-04	6.831123000000000360e-04	9.835330000000000580e-05	5.847590000000000166e-04	6.776954999999999221e-04	9.070849999999999389e-05	5.869869999999999689e-04	7.573063999999999360e-04	9.183340000000000068e-05	6.654729999999999760e-04	8.350649999999999610e-04	9.194000000000000403e-05	7.431249999999999705e-04	9.221891999999999763e-04	9.214119999999999797e-05	8.300480000000000054e-04
5.900000000000000355e+00	5.729071000000000293e-04	-4.399000000000000149e-07	5.733469999999999843e-04	6.028772999999999207e-04	2.999329999999999962e-05	5.728839999999999584e-04	6.935709999999999228e-04	1.127469999999999964e-04	5.808239999999999671e-04	6.865980000000000694e-04	1.015630000000000032e-04	5.850350000000000255e-04	7.578669999999999591e-04	1.028339999999999983e-04	6.550329999999999608e-04	8.384840000000000175e-04	1.028899999999999991e-04	7.355940000000000048e-04	9.225319999999999961e-04	1.031440000000000004e-04	8.193879999999999957e-04
6.000000000000000000e+00	5.726135539999999829e-04	-4.864460000000000136e-07	5.730999999999999983e-04	6.034668000000000410e-04	3.055979999999999835e-05	5.729069999999999952e-04	6.968589999999999767e-04	1.186139999999999997e-04	5.782450000000000177e-04	6.968919999999999542e-04	1.124499999999999957e-04	5.844420000000000127e-04	7.598779999999999641e-04	1.138789999999999985e-04	6.459989999999999656e-04	8.423979999999999533e-04	1.139750000000000057e-04	7.284229999999999611e-04	9.245559999999999889e-04	1.142570000000000006e-04	8.102990000000000019e-04
6.100000000000000533e+00	5.719266880000000147e-04	-2.843119999999999852e-07	5.722109999999999870e-04	6.051774999999999906e-04	3.144349999999999804e-05	5.737340000000000061e-04	6.980229999999999812e-04	1.197879999999999990e-04	5.782349999999999686e-04	7.080149999999999898e-04	1.235540000000000032e-04	5.844609999999999866e-04	7.629429999999999762e-04	1.251570000000000080e-04	6.377859999999999953e-04	8.467630000000000512e-04	1.252360000000000051e-04	7.215270000000000190e-04	9.281530000000000292e-04	1.255569999999999907e-04	8.025960000000000386e-04
6.200000000000000178e+00	5.744661370000000338e-04	-1.298630000000000029e-07	5.745960000000000260e-04	6.065989000000000580e-04	3.218090000000000219e-05	5.744180000000000423e-04	7.012620000000000225e-04	1.225339999999999893e-04	5.787280000000000332e-04	7.192099999999999665e-04	1.347630000000000106e-04	5.844469999999999830e-04	7.661610000000000122e-04	1.365439999999999991e-04	6.296169999999999588e-04	8.529559999999999833e-04	1.365709999999999906e-04	7.163850000000000469e-04	9.318460000000000631e-04	1.369959999999999874e-04	7.948500000000000487e-04
6.300000000000000711e+00	5.750044640000000424e-04	1.484639999999999985e-07	5.748559999999999998e-04	6.062767000000000156e-04	3.244869999999999986e-05	5.738279999999999683e-04	7.022600000000000153e-04	1.236970000000000051e-04	5.785630000000000373e-04	7.307420000000000452e-04	1.463070000000000071e-04	5.844350000000000109e-04	7.695969999999999027e-04	1.479949999999999950e-04	6.216019999999999619e-04	8.582890000000000354e-04	1.480259999999999953e-04	7.102630000000000401e-04	9.357369999999999620e-04	1.485140000000000082e-04	7.872229999999999809e-04
6.400000000000000355e+00	5.731342200000000883e-04	1.142199999999999997e-07	5.730200000000000397e-04	6.066138000000000433e-04	3.314079999999999956e-05	5.734730000000000166e-04	7.037359999999999449e-04	1.254860000000000112e-04	5.782499999999999880e-04	7.440649999999999174e-04	1.590899999999999964e-04	5.849749999999999481e-04	7.734169999999999847e-04	1.596339999999999966e-04	6.137830000000000152e-04	8.628469999999999196e-04	1.596400000000000098e-04	7.032069999999999640e-04	9.398049999999999373e-04	1.601969999999999978e-04	7.796079999999999937e-04
6.500000000000000000e+00	5.730122629999999471e-04	3.412630000000000033e-07	5.726709999999999657e-04	6.075092000000000686e-04	3.391820000000000333e-05	5.735910000000000314e-04	7.062460000000000005e-04	1.274260000000000095e-04	5.788199999999999639e-04	7.595049999999999458e-04	1.723060000000000000e-04	5.871989999999999458e-04	7.775430000000000058e-04	1.712949999999999922e-04	6.062479999999999866e-04	8.675939999999999607e-04	1.713060000000000028e-04	6.962879999999999851e-04	9.440130000000000569e-04	1.719419999999999879e-04	7.720710000000000420e-04
6.600000000000000533e+00	5.751980680000000172e-04	3.730679999999999893e-07	5.748250000000000538e-04	6.099935000000000340e-04	3.494950000000000140e-05	5.750440000000000326e-04	7.072779999999999866e-04	1.285640000000000112e-04	5.787140000000000296e-04	7.740269999999999399e-04	1.856209999999999902e-04	5.884059999999999768e-04	7.823860000000000406e-04	1.830570000000000060e-04	5.993290000000000076e-04	8.707590000000000295e-04	1.831330000000000100e-04	6.876259999999999924e-04	9.484160000000001027e-04	1.837890000000000118e-04	7.646270000000000367e-04
6.700000000000000178e+00	5.742492289999999357e-04	3.592289999999999935e-07	5.738899999999999687e-04	6.098160999999999296e-04	3.545910000000000072e-05	5.743569999999999492e-04	7.106250000000001021e-04	1.312759999999999947e-04	5.793490000000000532e-04	7.902840000000000385e-04	1.993010000000000083e-04	5.909830000000000031e-04	7.899849999999999928e-04	1.947840000000000107e-04	5.952009999999999549e-04	8.726349999999999689e-04	1.950499999999999977e-04	6.775849999999999712e-04	9.544250000000000650e-04	1.956319999999999999e-04	7.587930000000000109e-04
6.800000000000000711e+00	5.732931450000000725e-04	5.621449999999999558e-07	5.727310000000000430e-04	6.104409000000000527e-04	3.685590000000000063e-05	5.735850000000000453e-04	7.099159999999998891e-04	1.307179999999999909e-04	5.791979999999999525e-04	8.048359999999999629e-04	2.133770000000000003e-04	5.914590000000000168e-04	8.010030000000000015e-04	2.066659999999999895e-04	5.943370000000000120e-04	8.757980000000000062e-04	2.070800000000000028e-04	6.687180000000000034e-04	9.607339999999999804e-04	2.075959999999999958e-04	7.531379999999999846e-04
6.900000000000000355e+00	5.724425589999999810e-04	5.905590000000000407e-07	5.718519999999999723e-04	6.112745999999999631e-04	3.736859999999999997e-05	5.739060000000000038e-04	7.134190000000000757e-04	1.325289999999999910e-04	5.808900000000000305e-04	8.167530000000000319e-04	2.291700000000000030e-04	5.875830000000000289e-04	8.128270000000000156e-04	2.186149999999999931e-04	5.942119999999999954e-04	8.795129999999999528e-04	2.190849999999999937e-04	6.604280000000000133e-04	9.653670000000000697e-04	2.196420000000000089e-04	7.457250000000000337e-04
7.000000000000000000e+00	5.728219270000000328e-04	8.729270000000000450e-07	5.719489999999999817e-04	6.133399000000000533e-04	3.905290000000000009e-05	5.742870000000000396e-04	7.134629999999999011e-04	1.318199999999999949e-04	5.816429999999999604e-04	8.271829999999999981e-04	2.391609999999999960e-04	5.880220000000000021e-04	8.255989999999999943e-04	2.306719999999999897e-04	5.949269999999999775e-04	8.834170000000000564e-04	2.312100000000000038e-04	6.522070000000000254e-04	9.711300000000000618e-04	2.318010000000000122e-04	7.393290000000000495e-04
7.100000000000000533e+00	5.743584770000000105e-04	8.244770000000000049e-07	5.735340000000000013e-04	6.131762000000000670e-04	3.977720000000000263e-05	5.733990000000000441e-04	7.153920000000000244e-04	1.336440000000000100e-04	5.817479999999999873e-04	8.272649999999999882e-04	2.399830000000000095e-04	5.872819999999999516e-04	8.370879999999999380e-04	2.427929999999999910e-04	5.942950000000000012e-04	8.873880000000000223e-04	2.433459999999999974e-04	6.440420000000000519e-04	9.754150000000000927e-04	2.439569999999999955e-04	7.314580000000000430e-04
7.200000000000000178e+00	5.741260430000000433e-04	9.230430000000000155e-07	5.732029999999999938e-04	6.139724000000000917e-04	4.068339999999999744e-05	5.732890000000000468e-04	7.157469999999999761e-04	1.337370000000000106e-04	5.820099999999999926e-04	8.269410000000000909e-04	2.416510000000000077e-04	5.852900000000000290e-04	8.471670000000000155e-04	2.550969999999999735e-04	5.920699999999999878e-04	8.914510000000000272e-04	2.555720000000000257e-04	6.358790000000000015e-04	9.777930000000000215e-04	2.562999999999999957e-04	7.214930000000000258e-04
7.300000000000000711e+00	5.736296700000000125e-04	1.229670000000000078e-06	5.724000000000000355e-04	6.161590000000000209e-04	4.239599999999999863e-05	5.737630000000000291e-04	7.155749999999999784e-04	1.348049999999999943e-04	5.807699999999999842e-04	8.273160000000000323e-04	2.424109999999999937e-04	5.849050000000000386e-04	8.588330000000000356e-04	2.677350000000000107e-04	5.910979999999999707e-04	8.957200000000000231e-04	2.678250000000000183e-04	6.278949999999999506e-04	9.816029999999999461e-04	2.686699999999999874e-04	7.129330000000000129e-04
7.400000000000000355e+00	5.745172300000000315e-04	1.163229999999999915e-06	5.733539999999999861e-04	6.159413999999999775e-04	4.322639999999999664e-05	5.727150000000000079e-04	7.148210000000000328e-04	1.353360000000000066e-04	5.794850000000000261e-04	8.277829999999999043e-04	2.429789999999999923e-04	5.848039999999999662e-04	8.729570000000000515e-04	2.814890000000000014e-04	5.914680000000000501e-04	9.002469999999999613e-04	2.801659999999999871e-04	6.200809999999999742e-04	9.863230000000001042e-04	2.810590000000000072e-04	7.052640000000000428e-04
7.500000000000000000e+00	5.755628299999999932e-04	1.325830000000000061e-06	5.742370000000000113e-04	6.170470999999999422e-04	4.408110000000000050e-05	5.729659999999999484e-04	7.160070000000000583e-04	1.362729999999999877e-04	5.797340000000000436e-04	8.317269999999999872e-04	2.464510000000000160e-04	5.852760000000000254e-04	8.892900000000000457e-04	2.956850000000000125e-04	5.936049999999999790e-04	9.051280000000000523e-04	2.924770000000000256e-04	6.126509999999999725e-04	9.913339999999999652e-04	2.934559999999999903e-04	6.978779999999999749e-04
7.600000000000000533e+00	5.743328500000000622e-04	1.491849999999999955e-06	5.728410000000000403e-04	6.186167000000000228e-04	4.500469999999999959e-05	5.736120000000000368e-04	7.175249999999998903e-04	1.378449999999999923e-04	5.796799999999999523e-04	8.366110000000000170e-04	2.509069999999999747e-04	5.857040000000000423e-04	9.045940000000001011e-04	3.099660000000000067e-04	5.946280000000000402e-04	9.115549999999999825e-04	3.047990000000000204e-04	6.067559999999999620e-04	9.962799999999999954e-04	3.059359999999999792e-04	6.903439999999999620e-04
7.700000000000000178e+00	5.733540900000000601e-04	1.444090000000000009e-06	5.719100000000000182e-04	6.197556000000000332e-04	4.651459999999999677e-05	5.732410000000000500e-04	7.178910000000000152e-04	1.384660000000000122e-04	5.794249999999999488e-04	8.358980000000000663e-04	2.502940000000000264e-04	5.856039999999999857e-04	9.204269999999999206e-04	3.247290000000000007e-04	5.956979999999999741e-04	9.201219999999999972e-04	3.171380000000000119e-04	6.029839999999999853e-04	1.001035999999999853e-03	3.184439999999999753e-04	6.825919999999999861e-04
7.800000000000000711e+00	5.753133399999999821e-04	1.658339999999999906e-06	5.736549999999999549e-04	6.210868000000000248e-04	4.779779999999999831e-05	5.732890000000000468e-04	7.187409999999999546e-04	1.393809999999999993e-04	5.793600000000000095e-04	8.386549999999999994e-04	2.529140000000000251e-04	5.857409999999999744e-04	9.347940000000000763e-04	3.397660000000000263e-04	5.950280000000000499e-04	9.304860000000000084e-04	3.295789999999999831e-04	6.009070000000000253e-04	1.005573000000000057e-03	3.309920000000000050e-04	6.745810000000000521e-04
7.900000000000000355e+00	5.752510500000000563e-04	1.696050000000000050e-06	5.735550000000000067e-04	6.199632999999999533e-04	4.720829999999999997e-05	5.727549999999999872e-04	7.202750000000000385e-04	1.405020000000000043e-04	5.797730000000000071e-04	8.390929999999999570e-04	2.531930000000000270e-04	5.858999999999999842e-04	9.475420000000000023e-04	3.565589999999999992e-04	5.909830000000000031e-04	9.436799999999999095e-04	3.420480000000000157e-04	6.016319999999999481e-04	1.010080000000000006e-03	3.435840000000000226e-04	6.664960000000000372e-04
8.000000000000000000e+00	5.728117299999999036e-04	1.862729999999999952e-06	5.709489999999999574e-04	6.219933000000000406e-04	4.882530000000000160e-05	5.731679999999999848e-04	7.212979999999999912e-04	1.415850000000000073e-04	5.797130000000000382e-04	8.385250000000000125e-04	2.529119999999999936e-04	5.856130000000000189e-04	9.556700000000000438e-04	3.644739999999999937e-04	5.911959999999999958e-04	9.558769999999999420e-04	3.545959999999999911e-04	6.012809999999999509e-04	1.014600999999999958e-03	3.561659999999999913e-04	6.584349999999999665e-04
8.099999999999999645e+00	5.744765000000000418e-04	2.236500000000000102e-06	5.722400000000000099e-04	6.228559999999999739e-04	4.974900000000000090e-05	5.731070000000000001e-04	7.222109999999999468e-04	1.429219999999999980e-04	5.792889999999999758e-04	8.400620000000000353e-04	2.533670000000000019e-04	5.866950000000000333e-04	9.579219999999999402e-04	3.659070000000000052e-04	5.920149999999999892e-04	9.662399999999999375e-04	3.673409999999999783e-04	5.988989999999999592e-04	1.019794999999999990e-03	3.687639999999999950e-04	6.510310000000000489e-04
8.200000000000001066e+00	5.754620200000000289e-04	2.140019999999999968e-06	5.733220000000000243e-04	6.228689000000000361e-04	4.975190000000000049e-05	5.731170000000000491e-04	7.236710000000000581e-04	1.449920000000000104e-04	5.786790000000000206e-04	8.426759999999999936e-04	2.546000000000000086e-04	5.880759999999999850e-04	9.620949999999999424e-04	3.680849999999999834e-04	5.940099999999999590e-04	9.776150000000000378e-04	3.800990000000000076e-04	5.975159999999999760e-04	1.026711000000000030e-03	3.812959999999999895e-04	6.454149999999999861e-04
8.300000000000000711e+00	5.745240900000000506e-04	2.041089999999999968e-06	5.724830000000000413e-04	6.245029999999999939e-04	5.076000000000000190e-05	5.737430000000000394e-04	7.263879999999999035e-04	1.466519999999999911e-04	5.797359999999999666e-04	8.428879999999999706e-04	2.548650000000000069e-04	5.880230000000000179e-04	9.638259999999999840e-04	3.694969999999999895e-04	5.943289999999999944e-04	9.903130000000000439e-04	3.931380000000000161e-04	5.971750000000000278e-04	1.031931999999999945e-03	3.939899999999999869e-04	6.379419999999999579e-04
8.400000000000000355e+00	5.758735099999999886e-04	2.452510000000000088e-06	5.734209999999999568e-04	6.254274999999999678e-04	5.195550000000000087e-05	5.734720000000000008e-04	7.284260000000000084e-04	1.477650000000000057e-04	5.806610000000000027e-04	8.441869999999999322e-04	2.555689999999999785e-04	5.886179999999999538e-04	9.661240000000000626e-04	3.711249999999999814e-04	5.949990000000000270e-04	1.005027000000000134e-03	4.073270000000000254e-04	5.977000000000000542e-04	1.037611999999999823e-03	4.066869999999999773e-04	6.309249999999999537e-04
8.500000000000000000e+00	5.755402999999999214e-04	2.352299999999999908e-06	5.731879999999999744e-04	6.257174000000000546e-04	5.210740000000000190e-05	5.736100000000000053e-04	7.297410000000000051e-04	1.492200000000000113e-04	5.805209999999999667e-04	8.451630000000000123e-04	2.565189999999999745e-04	5.886440000000000379e-04	9.716009999999999968e-04	3.762939999999999991e-04	5.953069999999999976e-04	1.021970999999999991e-03	4.219900000000000170e-04	5.999809999999999735e-04	1.042804999999999947e-03	4.194679999999999893e-04	6.233369999999999580e-04
8.599999999999999645e+00	5.722865099999999974e-04	2.451510000000000013e-06	5.698349999999999813e-04	6.249078000000000141e-04	5.181980000000000147e-05	5.730880000000000262e-04	7.310059999999999735e-04	1.497100000000000015e-04	5.812960000000000262e-04	8.443630000000001013e-04	2.578600000000000011e-04	5.865030000000000460e-04	9.696639999999999643e-04	3.763489999999999978e-04	5.933149999999999665e-04	1.037626000000000043e-03	4.366349999999999962e-04	6.009910000000000469e-04	1.046350000000000145e-03	4.323180000000000035e-04	6.140320000000000326e-04
8.700000000000001066e+00	5.720746399999999347e-04	2.592639999999999795e-06	5.694819999999999527e-04	6.272014999999999275e-04	5.244350000000000026e-05	5.747579999999999746e-04	7.325359999999999944e-04	1.515850000000000064e-04	5.809510000000000151e-04	8.451699999999999057e-04	2.594580000000000085e-04	5.857119999999999514e-04	9.687280000000000803e-04	3.768409999999999924e-04	5.918870000000000338e-04	1.054007999999999941e-03	4.517999999999999772e-04	6.022080000000000185e-04	1.051621999999999887e-03	4.453389999999999996e-04	6.062829999999999955e-04
8.800000000000000711e+00	5.744882000000000200e-04	2.461199999999999831e-06	5.720270000000000172e-04	6.266684999999999920e-04	5.250749999999999829e-05	5.741610000000000073e-04	7.335889999999999859e-04	1.543100000000000049e-04	5.792790000000000352e-04	8.458119999999999311e-04	2.604649999999999804e-04	5.853469999999999507e-04	9.720639999999999142e-04	3.798650000000000095e-04	5.921989999999999589e-04	1.068572999999999962e-03	4.672230000000000090e-04	6.013499999999999531e-04	1.061707000000000059e-03	4.582599999999999933e-04	6.034470000000000112e-04
8.900000000000000355e+00	5.742735500000000068e-04	2.862549999999999808e-06	5.714109999999999676e-04	6.261286000000000889e-04	5.313660000000000215e-05	5.729920000000000326e-04	7.329479999999999763e-04	1.542020000000000120e-04	5.787459999999999914e-04	8.468329999999999608e-04	2.609159999999999800e-04	5.859170000000000350e-04	9.728049999999999805e-04	3.809250000000000027e-04	5.918800000000000320e-04	1.081811999999999921e-03	4.844690000000000129e-04	5.973429999999999625e-04	1.074389999999999937e-03	4.711860000000000115e-04	6.032039999999999798e-04
9.000000000000000000e+00	5.797202099999999598e-04	8.576210000000000005e-06	5.711439999999999920e-04	6.287443000000000849e-04	5.444330000000000100e-05	5.743010000000000432e-04	7.343309999999999595e-04	1.552880000000000081e-04	5.790430000000000056e-04	8.473440000000000919e-04	2.618680000000000074e-04	5.854760000000000303e-04	9.744969999999999501e-04	3.824289999999999938e-04	5.920679999999999563e-04	1.089591999999999904e-03	4.917100000000000203e-04	5.978819999999999924e-04	1.087244000000000014e-03	4.840380000000000030e-04	6.032060000000000113e-04
9.099999999999999645e+00	3.675020000000000196e-04	1.917619999999999980e-04	1.757399999999999945e-04	6.291781000000000196e-04	5.556210000000000120e-05	5.736159999999999913e-04	7.343109999999999698e-04	1.556220000000000086e-04	5.786889999999999612e-04	8.486299999999999573e-04	2.628199999999999807e-04	5.858099999999999766e-04	9.749469999999999881e-04	3.829390000000000007e-04	5.920079999999999874e-04	1.094508000000000113e-03	4.942940000000000484e-04	6.002139999999999559e-04	1.100176999999999926e-03	4.969969999999999987e-04	6.031800000000000356e-04
9.200000000000001066e+00	3.495129999999999721e-04	1.809799999999999918e-04	1.685330000000000075e-04	6.276399000000000214e-04	5.451190000000000235e-05	5.731280000000000055e-04	7.372229999999999582e-04	1.586269999999999976e-04	5.785960000000000148e-04	8.499409999999998910e-04	2.640359999999999908e-04	5.859049999999999545e-04	9.752750000000000568e-04	3.834560000000000095e-04	5.918190000000000473e-04	1.097192000000000089e-03	4.962290000000000494e-04	6.009630000000000397e-04	1.113133000000000091e-03	5.099549999999999786e-04	6.031780000000000041e-04
9.300000000000000711e+00	3.349530000000000302e-04	1.743980000000000064e-04	1.605549999999999968e-04	6.295515000000000659e-04	5.556049999999999769e-05	5.739910000000000411e-04	7.384299999999999892e-04	1.586210000000000116e-04	5.798090000000000318e-04	8.505360000000000437e-04	2.652889999999999871e-04	5.852470000000000025e-04	9.761489999999999403e-04	3.841820000000000022e-04	5.919669999999999923e-04	1.099649999999999976e-03	4.981599999999999874e-04	6.014899999999999891e-04	1.126499999999999897e-03	5.232470000000000133e-04	6.032529999999999924e-04
9.400000000000000355e+00	3.273320000000000027e-04	1.756209999999999911e-04	1.517110000000000116e-04	6.294599000000000548e-04	5.698390000000000172e-05	5.724760000000000395e-04	7.367689999999999656e-04	1.578139999999999903e-04	5.789550000000000295e-04	8.530739999999999981e-04	2.676329999999999768e-04	5.854410000000000213e-04	9.760409999999999746e-04	3.840420000000000205e-04	5.919989999999999541e-04	1.100662000000000081e-03	4.989639999999999614e-04	6.016980000000000115e-04	1.141749999999999970e-03	5.378110000000000182e-04	6.039389999999999516e-04
9.500000000000000000e+00	3.165840000000000169e-04	1.731190000000000073e-04	1.434650000000000096e-04	6.321117999999999269e-04	5.917279999999999697e-05	5.729389999999999570e-04	7.377459999999999530e-04	1.588209999999999893e-04	5.789249999999999908e-04	8.536089999999999650e-04	2.679150000000000260e-04	5.856939999999999933e-04	9.777819999999999567e-04	3.858169999999999959e-04	5.919649999999999608e-04	1.104770000000000144e-03	5.042650000000000517e-04	6.005049999999999841e-04	1.159263000000000004e-03	5.527250000000000045e-04	6.065379999999999990e-04
9.600000000000001421e+00	3.123670000000000266e-04	1.782499999999999959e-04	1.341170000000000036e-04	6.332329999999999730e-04	6.013199999999999958e-05	5.731010000000000141e-04	7.378210000000000497e-04	1.588919999999999959e-04	5.789290000000000538e-04	8.573610000000000606e-04	2.700690000000000057e-04	5.872920000000000007e-04	9.798569999999999936e-04	3.859460000000000213e-04	5.939110000000000266e-04	1.105231999999999829e-03	5.065659999999999608e-04	5.986659999999999768e-04	1.177209000000000024e-03	5.675380000000000268e-04	6.096709999999999977e-04
9.700000000000001066e+00	3.204040000000000447e-04	1.966140000000000118e-04	1.237900000000000057e-04	6.330103999999999592e-04	5.926440000000000131e-05	5.737459999999999782e-04	7.386520000000000152e-04	1.596000000000000034e-04	5.790520000000000389e-04	8.574529999999999912e-04	2.698579999999999902e-04	5.875950000000000010e-04	9.823040000000000330e-04	3.874470000000000192e-04	5.948569999999999596e-04	1.103355999999999998e-03	5.051990000000000126e-04	5.981569999999999856e-04	1.195551999999999900e-03	5.828499999999999914e-04	6.127020000000000166e-04
9.800000000000000711e+00	3.284240000000000119e-04	2.141260000000000027e-04	1.142979999999999956e-04	6.356995000000000484e-04	6.192950000000000397e-05	5.737700000000000309e-04	7.406730000000000692e-04	1.602730000000000018e-04	5.804000000000000131e-04	8.598530000000000496e-04	2.717670000000000155e-04	5.880860000000000341e-04	9.831939999999999517e-04	3.882240000000000018e-04	5.949700000000000041e-04	1.106495000000000091e-03	5.083410000000000446e-04	5.981540000000000468e-04	1.210180999999999844e-03	5.986189999999999957e-04	6.115619999999999563e-04
