# sweep_type: output
# time: 1675792585.2177281
# time_str: 07/02/2023 12:56
# t_int: 1.6666666666666667e-05
# delay: 0.1
# pulsed: False
# Drain voltage [V],Source current (Vg = 0.0) [A],Drain current (Vg = 0.0) [A],Gate current (Vg = 0.0) [A],Source current (Vg = 1.0) [A],Drain current (Vg = 1.0) [A],Gate current (Vg = 1.0) [A],Source current (Vg = 2.0) [A],Drain current (Vg = 2.0) [A],Gate current (Vg = 2.0) [A],Source current (Vg = 3.0) [A],Drain current (Vg = 3.0) [A],Gate current (Vg = 3.0) [A],Source current (Vg = 4.0) [A],Drain current (Vg = 4.0) [A],Gate current (Vg = 4.0) [A],Source current (Vg = 5.0) [A],Drain current (Vg = 5.0) [A],Gate current (Vg = 5.0) [A]
5.700000000000000178e+00,4.286541999999999527e-08,3.905320000000000324e-09,3.896009999999999826e-08,6.935727829999999540e-05,6.931410000000000099e-05,4.317830000000000091e-08,7.540816965799999319e-04,7.540869999999999648e-04,-5.303420000000000283e-09,2.009910591166000002e-03,2.009910000000000169e-03,5.911660000000000036e-10,3.678279946781899852e-03,3.678279999999999918e-03,-5.321809999999999999e-11,5.653989758401999945e-03,5.653990000000000231e-03,-2.415980000000000067e-10
5.800000000000000711e+00,4.140617000000000158e-08,3.705269999999999965e-09,3.770090000000000244e-08,6.901497899999999150e-05,6.897109999999999428e-05,4.387899999999999871e-08,7.521337528499999958e-04,7.521389999999999760e-04,-5.247149999999999608e-09,2.007760589998000035e-03,2.007759999999999927e-03,5.899980000000000134e-10,3.688169936429300244e-03,3.688170000000000164e-03,-6.357069999999999690e-11,5.650119762410000038e-03,5.650119999999999795e-03,-2.375900000000000036e-10
5.900000000000000355e+00,3.944249000000000076e-08,3.528189999999999993e-09,3.591430000000000284e-08,6.900067810000000304e-05,6.895840000000000032e-05,4.227810000000000189e-08,7.530238147500000140e-04,7.530290000000000030e-04,-5.185250000000000059e-09,2.015930592668999793e-03,2.015929999999999979e-03,5.926689999999999724e-10,3.689889924240000087e-03,3.689889999999999923e-03,-7.576000000000000515e-11,5.662589779277000558e-03,5.662590000000000331e-03,-2.207229999999999884e-10
6.000000000000000000e+00,3.962167999999999960e-08,3.369479999999999825e-09,3.625219999999999688e-08,6.968582390000000360e-05,6.964440000000000019e-05,4.142390000000000209e-08,7.547598607899999633e-04,7.547650000000000149e-04,-5.139209999999999668e-09,2.015500588995999907e-03,2.015499999999999931e-03,5.889959999999999997e-10,3.695909912217700075e-03,3.695910000000000167e-03,-8.778230000000000250e-11,5.665169793305000097e-03,5.665169999999999755e-03,-2.066950000000000033e-10
6.100000000000000533e+00,3.903748000000000156e-08,3.235780000000000173e-09,3.580170000000000221e-08,6.963186220000000591e-05,6.958940000000000156e-05,4.246219999999999757e-08,7.559449406200000054e-04,7.559500000000000247e-04,-5.059380000000000369e-09,2.021950589830999803e-03,2.021949999999999789e-03,5.898310000000000283e-10,3.695059895854000027e-03,3.695060000000000011e-03,-1.041460000000000015e-10,5.666029804993999788e-03,5.666029999999999851e-03,-1.950059999999999985e-10
6.200000000000000178e+00,3.741884000000000104e-08,3.065839999999999827e-09,3.435300000000000328e-08,6.966878579999999117e-05,6.962749999999999701e-05,4.128579999999999902e-08,7.570897804400000212e-04,7.570940000000000395e-04,-4.219560000000000264e-09,2.021090586492000057e-03,2.021090000000000126e-03,5.864920000000000257e-10,3.696779881494000053e-03,3.696780000000000205e-03,-1.185060000000000042e-10,5.671619818854999572e-03,5.671619999999999613e-03,-1.811449999999999985e-10
6.300000000000000711e+00,3.741822999999999849e-08,2.927029999999999973e-09,3.449119999999999852e-08,6.934505980000000192e-05,6.930560000000000268e-05,3.945979999999999975e-08,7.559458295400000053e-04,7.559500000000000247e-04,-4.170459999999999679e-09,2.024530588161000018e-03,2.024530000000000080e-03,5.881609999999999710e-10,3.695909866967000187e-03,3.695910000000000167e-03,-1.330330000000000048e-10,5.672049833216999924e-03,5.672049999999999662e-03,-1.667829999999999916e-10
6.400000000000000355e+00,3.709207000000000135e-08,2.800469999999999946e-09,3.429159999999999850e-08,6.911244110000000300e-05,6.907270000000000022e-05,3.974109999999999711e-08,7.565429164799999853e-04,7.565469999999999921e-04,-4.083520000000000391e-09,2.027540585656999877e-03,2.027539999999999985e-03,5.856569999999999970e-10,3.697209856947999886e-03,3.697209999999999819e-03,-1.430520000000000040e-10,5.680659848748000063e-03,5.680659999999999703e-03,-1.512520000000000118e-10
6.500000000000000000e+00,3.530028000000000168e-08,2.672379999999999823e-09,3.262790000000000062e-08,7.002290529999999173e-05,6.998319999999999769e-05,3.970530000000000019e-08,7.615808304700000426e-04,7.615840000000000456e-04,-3.169529999999999911e-09,2.025390581818000205e-03,2.025390000000000176e-03,5.818180000000000478e-10,3.701509841586000070e-03,3.701509999999999870e-03,-1.584140000000000074e-10,5.690119865112999893e-03,5.690119999999999900e-03,-1.348870000000000120e-10
6.600000000000000533e+00,3.460007999999999784e-08,2.489179999999999877e-09,3.211089999999999672e-08,7.036131150000000153e-05,7.032199999999999519e-05,3.931150000000000099e-08,7.608618805900000531e-04,7.608650000000000005e-04,-3.119410000000000088e-09,2.027970580815999929e-03,2.027970000000000033e-03,5.808160000000000341e-10,3.709679831234000049e-03,3.709679999999999922e-03,-1.687659999999999940e-10,5.686679878306000017e-03,5.686680000000000380e-03,-1.216940000000000039e-10
6.700000000000000178e+00,3.468587999999999851e-08,2.375380000000000125e-09,3.231049999999999673e-08,7.016592330000000297e-05,7.012720000000000173e-05,3.872329999999999841e-08,7.598029389000000248e-04,7.598060000000000230e-04,-3.061100000000000110e-09,2.033560581149999880e-03,2.033559999999999795e-03,5.811500000000000042e-10,3.718279818711000152e-03,3.718280000000000023e-03,-1.812889999999999930e-10,5.693129896675999842e-03,5.693130000000000239e-03,-1.033239999999999939e-10
6.800000000000000711e+00,3.289970000000000045e-08,2.247800000000000034e-09,3.065190000000000331e-08,6.994559029999999737e-05,6.990699999999999323e-05,3.859029999999999980e-08,7.641211460400000642e-04,7.641240000000000315e-04,-2.853959999999999934e-09,2.030980576476000121e-03,2.030979999999999938e-03,5.764760000000000264e-10,3.713119801511999968e-03,3.713119999999999876e-03,-1.984880000000000129e-10,5.696139912373800011e-03,5.696139999999999710e-03,-8.762620000000000239e-11
6.900000000000000355e+00,3.203705999999999690e-08,2.127359999999999983e-09,2.990969999999999816e-08,6.988903770000000370e-05,6.985190000000000116e-05,3.713770000000000174e-08,7.634442503799999946e-04,7.634469999999999971e-04,-2.749619999999999858e-09,2.032270575474000134e-03,2.032270000000000083e-03,5.754740000000000127e-10,3.716989786984999707e-03,3.716989999999999877e-03,-2.130149999999999877e-10,5.696139927570599559e-03,5.696139999999999710e-03,-7.242940000000000478e-11
7.000000000000000000e+00,3.215679000000000058e-08,1.970689999999999944e-09,3.018610000000000188e-08,7.063518959999999709e-05,7.059729999999999576e-05,3.788960000000000200e-08,7.599303194199999141e-04,7.599329999999999627e-04,-2.680579999999999857e-09,2.038720576309000030e-03,2.038719999999999942e-03,5.763090000000000413e-10,3.721289775798000080e-03,3.721289999999999928e-03,-2.242020000000000029e-10,5.707329943435300069e-03,5.707330000000000042e-03,-5.656470000000000191e-11
7.100000000000000533e+00,3.004106000000000338e-08,1.825759999999999907e-09,2.821530000000000120e-08,7.075900739999999684e-05,7.072009999999999397e-05,3.890740000000000070e-08,7.642485102000000103e-04,7.642509999999999712e-04,-2.489799999999999819e-09,2.042590576476000126e-03,2.042589999999999944e-03,5.764760000000000264e-10,3.719139757262999915e-03,3.719140000000000119e-03,-2.427370000000000066e-10,5.709049957129099830e-03,5.709050000000000236e-03,-4.287089999999999901e-11
7.200000000000000178e+00,2.912143000000000125e-08,1.725230000000000049e-09,2.739620000000000017e-08,7.070490330000000437e-05,7.066930000000000455e-05,3.560330000000000091e-08,7.640376222099999571e-04,7.640400000000000099e-04,-2.377789999999999913e-09,2.043020573137000091e-03,2.043019999999999992e-03,5.731370000000000237e-10,3.727309744072000025e-03,3.727310000000000172e-03,-2.559279999999999976e-10,5.710339969152900333e-03,5.710340000000000381e-03,-3.084710000000000171e-11
7.300000000000000711e+00,2.947563999999999976e-08,1.567539999999999945e-09,2.790809999999999961e-08,7.102350580000000180e-05,7.098689999999999623e-05,3.660579999999999947e-08,7.661967981499999978e-04,7.661989999999999600e-04,-2.201849999999999795e-09,2.043880570466000048e-03,2.043880000000000089e-03,5.704659999999999613e-10,3.722579725203999882e-03,3.722580000000000073e-03,-2.747959999999999887e-10,5.718509985852700782e-03,5.718510000000000433e-03,-1.414729999999999971e-11
7.400000000000000355e+00,2.769609999999999745e-08,1.451700000000000064e-09,2.624439999999999842e-08,7.093374139999999333e-05,7.089799999999999781e-05,3.574139999999999737e-08,7.689059694899999563e-04,7.689080000000000047e-04,-2.030509999999999847e-09,2.040010565959000238e-03,2.040010000000000087e-03,5.659589999999999685e-10,3.733759711344999954e-03,3.733760000000000030e-03,-2.886550000000000232e-10,5.723239998210550433e-03,5.723240000000000098e-03,-1.789450000000000014e-12
7.500000000000000000e+00,2.710118000000000009e-08,1.312379999999999970e-09,2.578879999999999929e-08,7.047928309999999970e-05,7.044479999999999340e-05,3.448309999999999728e-08,7.656040221699999095e-04,7.656059999999999472e-04,-1.977829999999999983e-09,2.046030564623999796e-03,2.046029999999999897e-03,5.646239999999999933e-10,3.735049696985000365e-03,3.735050000000000175e-03,-3.030150000000000129e-10,5.724960010401700626e-03,5.724960000000000292e-03,1.040170000000000000e-11
7.600000000000000533e+00,2.769123000000000013e-08,1.201129999999999966e-09,2.649009999999999975e-08,7.091035220000001000e-05,7.087680000000000553e-05,3.355219999999999918e-08,7.665351587300000017e-04,7.665369999999999693e-04,-1.841269999999999991e-09,2.049470563622000051e-03,2.049469999999999851e-03,5.636219999999999796e-10,3.737629683793000212e-03,3.737630000000000032e-03,-3.162070000000000125e-10,5.729260023595099741e-03,5.729259999999999908e-03,2.359509999999999990e-11
7.700000000000000178e+00,2.618197999999999937e-08,1.104679999999999953e-09,2.507729999999999983e-08,7.119862329999999734e-05,7.116480000000000006e-05,3.382330000000000086e-08,7.700073096100000340e-04,7.700089999999999929e-04,-1.690389999999999991e-09,2.049470563454999956e-03,2.049469999999999851e-03,5.634549999999999945e-10,3.740209671102999976e-03,3.740209999999999889e-03,-3.288969999999999965e-10,5.734000035786400266e-03,5.734000000000000381e-03,3.578640000000000269e-11
7.800000000000000711e+00,2.430767300000000000e-08,6.995730000000000202e-10,2.360810000000000081e-08,7.149663800000000656e-05,7.146550000000000211e-05,3.113799999999999732e-08,7.707264303200000175e-04,7.707280000000000381e-04,-1.569679999999999898e-09,2.057650560282999960e-03,2.057649999999999844e-03,5.602829999999999769e-10,3.737629656742999951e-03,3.737630000000000032e-03,-3.432569999999999863e-10,5.734430037957400673e-03,5.734430000000000430e-03,3.795740000000000222e-11
7.900000000000000355e+00,2.251682299999999889e-08,7.413230000000000052e-10,2.177549999999999868e-08,7.137595630000000352e-05,7.134689999999999956e-05,2.905629999999999860e-08,7.761035863100000003e-04,7.761050000000000240e-04,-1.413689999999999902e-09,2.050330555609000162e-03,2.050329999999999948e-03,5.556089999999999991e-10,3.746229642216000223e-03,3.746230000000000133e-03,-3.577840000000000127e-10,5.734430051317800266e-03,5.734430000000000430e-03,5.131780000000000010e-11
8.000000000000000000e+00,2.107455900000000016e-08,7.682589999999999833e-10,2.030629999999999966e-08,7.113265870000000390e-05,7.110549999999999878e-05,2.715869999999999887e-08,7.747056753099999674e-04,7.747070000000000215e-04,-1.324689999999999900e-09,2.063240558614000148e-03,2.063240000000000039e-03,5.586140000000000316e-10,3.756979631196000115e-03,3.756980000000000042e-03,-3.688039999999999912e-10,5.740020062507200128e-03,5.740020000000000192e-03,6.250719999999999845e-11
8.099999999999999645e+00,1.993331500000000170e-08,7.839149999999999756e-10,1.914940000000000007e-08,7.209603379999999866e-05,7.207110000000000187e-05,2.493379999999999924e-08,7.748327832299999919e-04,7.748339999999999611e-04,-1.216769999999999925e-09,2.063670555775999962e-03,2.063670000000000088e-03,5.557759999999999841e-10,3.759559619006999729e-03,3.759559999999999898e-03,-3.809930000000000201e-10,5.742170080376600774e-03,5.742170000000000434e-03,8.037659999999999984e-11
8.200000000000001066e+00,2.116860000000000071e-08,7.956999999999999509e-10,2.037290000000000106e-08,7.144970120000000062e-05,7.142310000000000401e-05,2.660119999999999867e-08,7.747909059799999243e-04,7.747919999999999504e-04,-1.094019999999999909e-09,2.059800550267000020e-03,2.059800000000000086e-03,5.502669999999999776e-10,3.753109603477999909e-03,3.753110000000000040e-03,-3.965220000000000086e-10,5.744320096075099941e-03,5.744319999999999808e-03,9.607509999999999479e-11
8.300000000000000711e+00,1.956093200000000042e-08,8.056319999999999534e-10,1.875530000000000119e-08,7.166391029999999213e-05,7.163489999999999409e-05,2.901029999999999938e-08,7.783477474849999833e-04,7.783479999999999956e-04,-2.525149999999999805e-10,2.065820550934999774e-03,2.065819999999999896e-03,5.509350000000000212e-10,3.757839589118000274e-03,3.757840000000000139e-03,-4.108819999999999983e-10,5.757650115781999881e-03,5.757649999999999574e-03,1.157820000000000040e-10
8.400000000000000355e+00,1.867344999999999904e-08,8.140499999999999961e-10,1.785939999999999977e-08,7.282802439999999330e-05,7.279949999999999984e-05,2.852439999999999964e-08,7.800837528259999898e-04,7.800840000000000074e-04,-2.471740000000000193e-10,2.072270546594000284e-03,2.072270000000000188e-03,5.465940000000000049e-10,3.764719575092000201e-03,3.764720000000000046e-03,-4.249080000000000179e-10,5.761090128640999723e-03,5.761089999999999961e-03,1.286409999999999904e-10
8.500000000000000000e+00,1.953743999999999948e-08,8.231400000000000133e-10,1.871430000000000102e-08,7.236950419999999972e-05,7.234209999999999979e-05,2.740419999999999931e-08,7.808457593369999171e-04,7.808459999999999707e-04,-2.406629999999999991e-10,2.071410544257000236e-03,2.071410000000000091e-03,5.442570000000000159e-10,3.771169564571999824e-03,3.771169999999999904e-03,-4.354279999999999981e-10,5.773140147680000563e-03,5.773140000000000389e-03,1.476800000000000008e-10
8.599999999999999645e+00,1.842559899999999693e-08,8.323990000000000328e-10,1.759319999999999835e-08,7.209069980000000770e-05,7.206260000000000356e-05,2.809979999999999927e-08,7.813957671819999435e-04,7.813959999999999569e-04,-2.328180000000000122e-10,2.073560543589999736e-03,2.073559999999999900e-03,5.435899999999999809e-10,3.769879550546000133e-03,3.769880000000000193e-03,-4.494540000000000177e-10,5.762810157199000499e-03,5.762810000000000155e-03,1.571990000000000017e-10
8.700000000000001066e+00,1.728926899999999989e-08,8.426690000000000397e-10,1.644659999999999985e-08,7.272058990000000408e-05,7.269360000000000481e-05,2.698990000000000003e-08,7.820307723569999356e-04,7.820309999999999805e-04,-2.276430000000000017e-10,2.084310541752999908e-03,2.084309999999999809e-03,5.417530000000000420e-10,3.780629534014999949e-03,3.780630000000000102e-03,-4.659850000000000199e-10,5.763670171060000617e-03,5.763670000000000251e-03,1.710600000000000018e-10
8.800000000000000711e+00,1.794694400000000051e-08,8.502439999999999851e-10,1.709670000000000115e-08,7.268997719999999044e-05,7.266399999999999411e-05,2.597719999999999918e-08,7.862637807029999046e-04,7.862639999999999517e-04,-2.192970000000000080e-10,2.083020537245999955e-03,2.083020000000000097e-03,5.372460000000000491e-10,3.784499518152000235e-03,3.784500000000000104e-03,-4.818480000000000301e-10,5.774860191267999418e-03,5.774859999999999716e-03,1.912680000000000110e-10
8.900000000000000355e+00,1.699414000000000145e-08,8.598400000000000003e-10,1.613430000000000042e-08,7.276305130000000892e-05,7.273600000000000291e-05,2.705130000000000149e-08,7.870687893840000405e-04,7.870690000000000498e-04,-2.106160000000000097e-10,2.089470538247999946e-03,2.089469999999999956e-03,5.382479999999999594e-10,3.790089506797999792e-03,3.790089999999999865e-03,-4.932020000000000304e-10,5.780880209972000250e-03,5.780880000000000393e-03,2.099719999999999910e-10
9.000000000000000000e+00,1.610350899999999880e-08,8.701089999999999987e-10,1.523339999999999994e-08,7.378727329999999838e-05,7.376080000000000028e-05,2.647330000000000122e-08,7.916407997330000140e-04,7.916410000000000460e-04,-2.002669999999999972e-10,2.093770533740000120e-03,2.093770000000000006e-03,5.337399999999999581e-10,3.797829492938999910e-03,3.797829999999999869e-03,-5.070610000000000133e-10,5.780450227841999952e-03,5.780450000000000345e-03,2.278420000000000028e-10
9.099999999999999645e+00,1.604275200000000048e-08,8.810519999999999887e-10,1.516170000000000070e-08,7.356125699999999893e-05,7.353639999999999613e-05,2.485699999999999885e-08,7.909628037399999909e-04,7.909629999999999959e-04,-1.962600000000000026e-10,2.092480529399999827e-03,2.092479999999999861e-03,5.293999999999999503e-10,3.801269479079999979e-03,3.801269999999999823e-03,-5.209199999999999961e-10,5.786470245878000407e-03,5.786470000000000155e-03,2.458780000000000168e-10
9.200000000000001066e+00,1.604182999999999774e-08,8.955300000000000084e-10,1.514629999999999845e-08,7.387482809999999431e-05,7.384969999999999870e-05,2.512810000000000053e-08,7.928258115849999826e-04,7.928259999999999474e-04,-1.884149999999999899e-10,2.101080529066000173e-03,2.101079999999999962e-03,5.290659999999999802e-10,3.807289466890999979e-03,3.807290000000000067e-03,-5.331090000000000251e-10,5.798950265250999749e-03,5.798949999999999765e-03,2.652509999999999973e-10
9.300000000000000711e+00,1.438127899999999947e-08,9.037790000000000489e-10,1.347749999999999942e-08,7.305238190000000464e-05,7.302820000000000665e-05,2.418189999999999897e-08,7.974818216009999655e-04,7.974819999999999652e-04,-1.783989999999999906e-10,2.098930523891000179e-03,2.098930000000000153e-03,5.238910000000000472e-10,3.810309453031999940e-03,3.810309999999999912e-03,-5.469680000000000079e-10,5.802820282118000168e-03,5.802820000000000200e-03,2.821179999999999868e-10
9.400000000000000355e+00,1.455955699999999876e-08,9.182569999999999652e-10,1.364129999999999921e-08,7.386061410000000556e-05,7.383700000000000473e-05,2.361410000000000100e-08,7.990488281110000313e-04,7.990490000000000266e-04,-1.718890000000000048e-10,2.104520520551999858e-03,2.104519999999999915e-03,5.205520000000000445e-10,3.819339444516000118e-03,3.819340000000000061e-03,-5.554839999999999607e-10,5.809270301824999948e-03,5.809270000000000059e-03,3.018249999999999891e-10
9.500000000000000000e+00,1.446109800000000105e-08,9.323979999999999891e-10,1.352870000000000024e-08,7.301820569999999989e-05,7.299429999999999330e-05,2.390569999999999945e-08,7.981168334529999478e-04,7.981169999999999888e-04,-1.665470000000000092e-10,2.119580523223999965e-03,2.119579999999999815e-03,5.232240000000000122e-10,3.822779432326000194e-03,3.822780000000000015e-03,-5.676739999999999982e-10,5.810990317523000333e-03,5.810990000000000252e-03,3.175229999999999798e-10
9.600000000000001421e+00,1.348331800000000115e-08,9.477180000000000974e-10,1.253560000000000043e-08,7.392042560000000942e-05,7.389630000000000601e-05,2.412559999999999866e-08,8.032818456389999957e-04,8.032819999999999978e-04,-1.543610000000000060e-10,2.121730519383999841e-03,2.121730000000000057e-03,5.193839999999999510e-10,3.828799424645999705e-03,3.828799999999999825e-03,-5.753540000000000172e-10,5.823470333555999523e-03,5.823469999999999862e-03,3.335560000000000008e-10
9.700000000000001066e+00,1.274154199999999881e-08,9.635419999999999799e-10,1.177799999999999965e-08,7.477840189999999596e-05,7.475600000000000051e-05,2.240189999999999892e-08,8.070498536510000440e-04,8.070500000000000200e-04,-1.463490000000000082e-10,2.123450513355999887e-03,2.123449999999999817e-03,5.133560000000000417e-10,3.836539417131999870e-03,3.836539999999999829e-03,-5.828679999999999563e-10,5.825190348919999719e-03,5.825190000000000055e-03,3.489200000000000214e-10
9.800000000000000711e+00,1.346662899999999994e-08,9.822289999999999176e-10,1.248439999999999961e-08,7.434704920000000214e-05,7.432409999999999538e-05,2.294920000000000012e-08,8.093348633330000198e-04,8.093350000000000023e-04,-1.366670000000000048e-10,2.133770473948000315e-03,2.133770000000000111e-03,4.739479999999999850e-10,3.850299412623000173e-03,3.850300000000000077e-03,-5.873769999999999663e-10,5.841530366957000536e-03,5.841530000000000160e-03,3.669570000000000181e-10
9.900000000000000355e+00,2.108262999999999878e-08,9.770430000000000556e-09,1.131219999999999988e-08,7.515195099999999397e-05,7.512869999999999780e-05,2.325100000000000088e-08,8.114938718459999535e-04,8.114939999999999523e-04,-1.281540000000000002e-10,2.137210470273999928e-03,2.137210000000000065e-03,4.702740000000000037e-10,3.855029410286000321e-03,3.855030000000000175e-03,-5.897139999999999552e-10,5.842820378313000156e-03,5.842820000000000305e-03,3.783129999999999839e-10
1.000000000000000000e+01,5.369281000000000207e-08,9.833710000000000776e-09,4.385910000000000129e-08,7.496444390000000558e-05,7.494240000000000265e-05,2.204389999999999995e-08,8.118328755189999253e-04,8.118329999999999774e-04,-1.244810000000000016e-10,2.144090462927000090e-03,2.144089999999999972e-03,4.629269999999999980e-10,3.864059405609999998e-03,3.864059999999999891e-03,-5.943899999999999502e-10,5.850560391672999898e-03,5.850560000000000309e-03,3.916729999999999771e-10
