# sweep_type: output
# time: 1675791205.9040434
# time_str: 07/02/2023 12:33
# t_int: 1.6666666666666667e-05
# delay: 0.1
# pulsed: False
# Drain voltage [V],Source current (Vg = 0.0) [A],Drain current (Vg = 0.0) [A],Gate current (Vg = 0.0) [A],Source current (Vg = 1.0) [A],Drain current (Vg = 1.0) [A],Gate current (Vg = 1.0) [A],Source current (Vg = 2.0) [A],Drain current (Vg = 2.0) [A],Gate current (Vg = 2.0) [A],Source current (Vg = 3.0) [A],Drain current (Vg = 3.0) [A],Gate current (Vg = 3.0) [A],Source current (Vg = 4.0) [A],Drain current (Vg = 4.0) [A],Gate current (Vg = 4.0) [A],Source current (Vg = 5.0) [A],Drain current (Vg = 5.0) [A],Gate current (Vg = 5.0) [A],Source current (Vg = 6.0) [A],Drain current (Vg = 6.0) [A],Gate current (Vg = 6.0) [A],Source current (Vg = 7.0) [A],Drain current (Vg = 7.0) [A],Gate current (Vg = 7.0) [A],Source current (Vg = 8.0) [A],Drain current (Vg = 8.0) [A],Gate current (Vg = 8.0) [A],Source current (Vg = 9.0) [A],Drain current (Vg = 9.0) [A],Gate current (Vg = 9.0) [A],Source current (Vg = 10.0) [A],Drain current (Vg = 10.0) [A],Gate current (Vg = 10.0) [A]
6.100000000000000533e+00,1.519214900000000248e-08,1.149490000000000055e-10,1.507720000000000083e-08,5.570799299999999937e-08,1.057930000000000037e-10,5.560220000000000141e-08,-2.001850000000000175e-10,1.078130000000000003e-10,-3.079980000000000049e-10,-3.933689999999999472e-10,1.206049999999999935e-10,-5.139739999999999665e-10,4.977430000000000047e-10,1.231200000000000101e-10,3.746230000000000204e-10,-1.038619999999999951e-10,1.141620000000000009e-10,-2.180239999999999959e-10,1.580093999999999951e-10,1.133809999999999960e-10,4.462839999999999914e-11,5.841949999999999663e-10,1.228090000000000047e-10,4.613860000000000133e-10,7.030540000000000002e-10,1.240729999999999912e-10,5.789810000000000089e-10,3.095540121768000121e-03,1.217679999999999925e-10,3.095539999999999924e-03,1.267340012246200021e-02,1.224620000000000006e-10,1.267339999999999960e-02
6.200000000000000178e+00,1.406281199999999956e-08,1.018119999999999996e-10,1.396100000000000008e-08,5.318297599999999946e-08,1.074760000000000045e-10,5.307549999999999772e-08,-2.131590000000000081e-10,1.152189999999999952e-10,-3.283779999999999904e-10,-4.178040000000000288e-10,1.145459999999999992e-10,-5.323500000000000280e-10,5.082279999999999949e-10,1.185750000000000015e-10,3.896530000000000192e-10,-1.200489999999999801e-10,1.155080000000000058e-10,-2.355569999999999859e-10,1.826358000000000074e-10,1.233139999999999942e-10,5.932180000000000033e-11,6.040100000000000680e-10,1.162430000000000038e-10,4.877670000000000383e-10,6.933369999999999809e-10,1.198669999999999956e-10,5.734699999999999853e-10,3.105430124965999957e-03,1.249660000000000005e-10,3.105430000000000169e-03,1.269060011825299920e-02,1.182530000000000051e-10,1.269059999999999980e-02
6.300000000000000711e+00,1.330896000000000074e-08,9.035999999999999868e-11,1.321860000000000065e-08,5.169072299999999717e-08,1.088230000000000051e-10,5.158189999999999948e-08,-2.442550000000000008e-10,1.120210000000000002e-10,-3.562760000000000010e-10,-4.306390000000000677e-10,1.182489999999999967e-10,-5.488880000000000385e-10,5.236030000000000581e-10,1.199220000000000022e-10,4.036810000000000042e-10,-1.281559999999999915e-10,1.254340000000000086e-10,-2.535900000000000001e-10,1.927819999999999966e-10,1.186000000000000092e-10,7.418200000000000036e-11,6.257270000000000458e-10,1.175900000000000044e-10,5.081370000000000414e-10,6.883419999999999377e-10,1.217180000000000030e-10,5.666239999999999864e-10,3.045280129678000144e-03,1.296779999999999941e-10,3.045280000000000035e-03,1.261760012262999955e-02,1.226299999999999943e-10,1.261759999999999965e-02
6.400000000000000355e+00,1.292347080000000050e-08,7.857080000000000282e-11,1.284489999999999976e-08,5.362306199999999641e-08,1.128620000000000028e-10,5.351019999999999829e-08,-2.611229999999999988e-10,1.126939999999999962e-10,-3.738169999999999820e-10,-4.401520000000000430e-10,1.194269999999999951e-10,-5.595790000000000381e-10,5.481879999999999272e-10,1.246339999999999958e-10,4.235539999999999831e-10,-1.544070000000000128e-10,1.207229999999999976e-10,-2.751300000000000105e-10,2.111538999999999919e-10,1.192729999999999923e-10,9.188089999999999960e-11,6.550539999999999591e-10,1.307199999999999891e-10,5.243340000000000218e-10,6.919279999999999912e-10,1.324839999999999997e-10,5.594440000000000174e-10,3.080080123787999613e-03,1.237880000000000020e-10,3.080079999999999797e-03,1.267340012363999888e-02,1.236399999999999990e-10,1.267339999999999960e-02
6.500000000000000000e+00,1.095706049999999954e-08,6.796049999999999501e-11,1.088909999999999955e-08,4.947832900000000371e-08,1.162290000000000000e-10,4.936210000000000101e-08,-2.831570000000000077e-10,1.148819999999999994e-10,-3.980389999999999942e-10,-4.460819999999999905e-10,1.307040000000000069e-10,-5.767859999999999974e-10,5.675930000000000272e-10,1.290100000000000022e-10,4.385830000000000250e-10,-1.736149999999999997e-10,1.200499999999999887e-10,-2.936649999999999883e-10,2.394360000000000198e-10,1.271850000000000111e-10,1.122509999999999958e-10,6.630030000000000110e-10,1.226400000000000025e-10,5.403630000000000085e-10,6.817039999999999653e-10,1.274370000000000015e-10,5.542669999999999638e-10,3.117030126648999682e-03,1.266489999999999883e-10,3.117029999999999801e-03,1.262610012532299972e-02,1.253230000000000128e-10,1.262609999999999948e-02
6.600000000000000533e+00,1.030017130000000125e-08,5.617129999999999916e-11,1.024400000000000061e-08,4.833094600000000045e-08,1.145459999999999992e-10,4.821640000000000154e-08,-2.991350000000000222e-10,1.227929999999999967e-10,-4.219279999999999930e-10,-4.593389999999999789e-10,1.227929999999999967e-10,-5.821319999999999498e-10,5.782549999999999848e-10,1.256440000000000006e-10,4.526110000000000100e-10,-1.867920000000000256e-10,1.219009999999999960e-10,-3.086930000000000216e-10,2.557850000000000116e-10,1.253340000000000037e-10,1.304510000000000079e-10,6.787199999999999062e-10,1.253340000000000037e-10,5.533859999999999541e-10,6.805320000000000442e-10,1.269329999999999948e-10,5.535990000000000236e-10,3.084370132707999878e-03,1.327080000000000085e-10,3.084369999999999907e-03,1.268200012616500089e-02,1.261649999999999981e-10,1.268200000000000056e-02
6.700000000000000178e+00,1.004734519999999976e-08,4.404520000000000058e-11,1.000329999999999998e-08,4.798718500000000090e-08,1.185850000000000098e-10,4.786860000000000156e-08,-3.295959999999999959e-10,1.150510000000000016e-10,-4.446469999999999846e-10,-4.604929999999999524e-10,1.246450000000000126e-10,-5.851379999999999909e-10,5.946190000000000536e-10,1.253079999999999875e-10,4.693110000000000144e-10,-1.897070000000000098e-10,1.338470000000000084e-10,-3.235540000000000182e-10,2.751470000000000012e-10,1.246600000000000121e-10,1.504869999999999892e-10,7.036729999999999336e-10,1.344239999999999951e-10,5.692489999999999644e-10,6.790830000000000216e-10,1.341669999999999876e-10,5.449159999999999823e-10,3.076640129172999831e-03,1.291730000000000046e-10,3.076639999999999844e-03,1.267770012650199993e-02,1.265019999999999939e-10,1.267770000000000008e-02
6.800000000000000711e+00,-2.946709799999999990e-09,3.394020000000000032e-11,-2.980650000000000042e-09,4.670708799999999756e-08,1.222880000000000072e-10,4.658479999999999903e-08,-3.506069999999999660e-10,1.201000000000000040e-10,-4.707069999999999959e-10,-4.658369999999999910e-10,1.249809999999999999e-10,-5.908180000000000168e-10,6.162150000000000274e-10,1.322080000000000102e-10,4.840070000000000430e-10,-2.107890000000000204e-10,1.281259999999999926e-10,-3.389150000000000130e-10,2.990819999999999811e-10,1.317310000000000024e-10,1.673510000000000045e-10,7.046150000000000530e-10,1.271850000000000111e-10,5.774300000000000419e-10,6.696969999999999467e-10,1.296239999999999962e-10,5.400730000000000023e-10,3.090390134558999944e-03,1.345589999999999900e-10,3.090390000000000151e-03,1.269490013626400036e-02,1.362640000000000115e-10,1.269490000000000028e-02
6.900000000000000355e+00,3.100581789999999970e-08,-9.658210000000000141e-11,3.110239999999999798e-08,4.420509699999999894e-08,1.163969999999999937e-10,4.408870000000000224e-08,-3.743259999999999541e-10,1.204369999999999999e-10,-4.947629999999999798e-10,-4.654760000000000478e-10,1.285160000000000037e-10,-5.939920000000000515e-10,6.369349999999999310e-10,1.337230000000000044e-10,5.032119999999999783e-10,-2.248050000000000059e-10,1.294720000000000105e-10,-3.542770000000000164e-10,3.124150000000000011e-10,1.287000000000000053e-10,1.837149999999999958e-10,7.124729999999999446e-10,1.283639999999999922e-10,5.841089999999999523e-10,6.608710000000000229e-10,1.326530000000000019e-10,5.282180000000000468e-10,3.093830135737000303e-03,1.357369999999999884e-10,3.093830000000000104e-03,1.267340013020499916e-02,1.302049999999999914e-10,1.267339999999999960e-02
7.000000000000000000e+00,3.006385700000000114e-08,2.567569999999999748e-10,2.980710000000000226e-08,4.395988299999999702e-08,1.217829999999999919e-10,4.383809999999999733e-08,-3.864609999999999851e-10,1.283480000000000101e-10,-5.148089999999999952e-10,-4.682850000000000016e-10,1.325559999999999970e-10,-6.008409999999999727e-10,6.497900000000000898e-10,1.333860000000000086e-10,5.164040000000000295e-10,-2.431799999999999812e-10,1.284629999999999885e-10,-3.716429999999999956e-10,3.351269999999999843e-10,1.292049999999999948e-10,2.059219999999999895e-10,7.216859999999999830e-10,1.320669999999999897e-10,5.896189999999999674e-10,6.543480000000000031e-10,1.313070000000000099e-10,5.230409999999999932e-10,3.082660137925000068e-03,1.379249999999999916e-10,3.082660000000000088e-03,1.266480013087799977e-02,1.308780000000000003e-10,1.266480000000000036e-02
7.100000000000000533e+00,2.966465099999999920e-08,2.466509999999999788e-10,2.941799999999999912e-08,4.301319600000000566e-08,1.264959999999999941e-10,4.288670000000000246e-08,-4.061839999999999696e-10,1.270010000000000095e-10,-5.331849999999999533e-10,-4.704829999999999355e-10,1.291890000000000127e-10,-5.996719999999999740e-10,6.664920000000000596e-10,1.335550000000000108e-10,5.329369999999999971e-10,-2.441009999999999721e-10,1.390630000000000087e-10,-3.831639999999999809e-10,3.571980000000000005e-10,1.330769999999999945e-10,2.241210000000000060e-10,7.233629999999999969e-10,1.329090000000000008e-10,5.904539999999999961e-10,6.493529999999999599e-10,1.333250000000000023e-10,5.160280000000000093e-10,3.072770134726999797e-03,1.347270000000000095e-10,3.072769999999999842e-03,1.268630013222499936e-02,1.322250000000000009e-10,1.268629999999999931e-02
7.200000000000000178e+00,2.822789900000000061e-08,2.383990000000000160e-10,2.798950000000000059e-08,3.948197600000000139e-08,1.244760000000000104e-10,3.935750000000000021e-08,-4.275939999999999505e-10,1.234660000000000056e-10,-5.510599999999999561e-10,-4.689689999999999757e-10,1.305359999999999874e-10,-5.995049999999999889e-10,6.839009999999999940e-10,1.389399999999999876e-10,5.449609999999999548e-10,-2.650120000000000150e-10,1.340150000000000020e-10,-3.990269999999999912e-10,3.812570000000000101e-10,1.349290000000000104e-10,2.463279999999999997e-10,7.327129999999999698e-10,1.329090000000000008e-10,5.998039999999999690e-10,6.540929999999999870e-10,1.420730000000000066e-10,5.120199999999999545e-10,3.045710136074000242e-03,1.360740000000000101e-10,3.045710000000000084e-03,1.268630014030399863e-02,1.403040000000000048e-10,1.268629999999999931e-02
7.300000000000000711e+00,2.624568300000000043e-08,2.272829999999999895e-10,2.601840000000000023e-08,3.832893799999999873e-08,1.273380000000000053e-10,3.820159999999999844e-08,-4.402779999999999348e-10,1.249809999999999999e-10,-5.652589999999999606e-10,-4.681059999999999136e-10,1.342390000000000107e-10,-6.023449999999999502e-10,6.912379999999999657e-10,1.374260000000000019e-10,5.538119999999999897e-10,-2.834000000000000243e-10,1.313229999999999921e-10,-4.147230000000000164e-10,4.059890000000000029e-10,1.374540000000000094e-10,2.685349999999999934e-10,7.330519999999999828e-10,1.335820000000000098e-10,5.994699999999999989e-10,6.378490000000000170e-10,1.356809999999999991e-10,5.021680000000000179e-10,3.063750144320000028e-03,1.443199999999999990e-10,3.063750000000000067e-03,1.269490013441300011e-02,1.344130000000000041e-10,1.269490000000000028e-02
7.400000000000000355e+00,2.523481999999999951e-08,2.148199999999999882e-10,2.501999999999999839e-08,3.775996000000000244e-08,1.261600000000000069e-10,3.763380000000000047e-08,-4.447650000000000146e-10,1.281790000000000079e-10,-5.729440000000000224e-10,-4.684590000000000467e-10,1.317140000000000117e-10,-6.001730000000000325e-10,7.041039999999999087e-10,1.384349999999999981e-10,5.656689999999999623e-10,-2.997639999999999897e-10,1.313229999999999921e-10,-4.310869999999999818e-10,4.320800000000000217e-10,1.426730000000000097e-10,2.894070000000000119e-10,7.432809999999999482e-10,1.389690000000000037e-10,6.043119999999999704e-10,6.298409999999999760e-10,1.366899999999999953e-10,4.931510000000000065e-10,3.080510141626999904e-03,1.416270000000000063e-10,3.080509999999999846e-03,1.269490013458100114e-02,1.345809999999999978e-10,1.269490000000000028e-02
7.500000000000000000e+00,2.457316800000000168e-08,2.033680000000000002e-10,2.436980000000000160e-08,3.515208300000000599e-08,1.318829999999999880e-10,3.502020000000000279e-08,-4.428999999999999905e-10,1.317140000000000117e-10,-5.746139999999999763e-10,-4.545150000000000584e-10,1.421499999999999951e-10,-5.966650000000000277e-10,7.120980000000000364e-10,1.355740000000000118e-10,5.765240000000000246e-10,-3.092600000000000260e-10,1.341829999999999956e-10,-4.434429999999999958e-10,4.442050000000000186e-10,1.349290000000000104e-10,3.092760000000000082e-10,7.404210000000000222e-10,1.362760000000000110e-10,6.041449999999999853e-10,6.245050000000000060e-10,1.376989999999999915e-10,4.868059999999999628e-10,3.105000140618000004e-03,1.406180000000000101e-10,3.105000000000000121e-03,1.265620013727399885e-02,1.372739999999999904e-10,1.265619999999999939e-02
7.600000000000000533e+00,2.293804200000000015e-08,1.912419999999999947e-10,2.274680000000000090e-08,3.422650100000000243e-08,1.270010000000000095e-10,3.409950000000000038e-08,-4.494120000000000193e-10,1.320510000000000075e-10,-5.814630000000000010e-10,-4.588779999999999533e-10,1.396249999999999961e-10,-5.985029999999999752e-10,7.192830000000000482e-10,1.360790000000000013e-10,5.832040000000000470e-10,-3.187219999999999774e-10,1.414179999999999970e-10,-4.601399999999999744e-10,4.654229999999999550e-10,1.364440000000000047e-10,3.289789999999999762e-10,7.434539999999999847e-10,1.396429999999999954e-10,6.038110000000000152e-10,6.092960000000000226e-10,1.358489999999999928e-10,4.734470000000000299e-10,3.083520142469000323e-03,1.424689999999999916e-10,3.083520000000000184e-03,1.269490014383900002e-02,1.438390000000000086e-10,1.269490000000000028e-02
7.700000000000000178e+00,2.141888400000000083e-08,1.824840000000000080e-10,2.123640000000000082e-08,3.341404300000000110e-08,1.278429999999999948e-10,3.328620000000000196e-08,-4.567699999999999643e-10,1.310410000000000027e-10,-5.878109999999999671e-10,-4.570680000000000392e-10,1.359219999999999986e-10,-5.929900000000000378e-10,7.322240000000000142e-10,1.466819999999999956e-10,5.855420000000000445e-10,-3.407859999999999852e-10,1.383899999999999998e-10,-4.791759999999999591e-10,4.910300000000000094e-10,1.440190000000000018e-10,3.470109999999999818e-10,7.432979999999998873e-10,1.409889999999999874e-10,6.023089999999999515e-10,5.944600000000000338e-10,1.392140000000000116e-10,4.552460000000000221e-10,3.081370147180999969e-03,1.471810000000000111e-10,3.081369999999999942e-03,1.269920013878900016e-02,1.387890000000000105e-10,1.269920000000000077e-02
7.800000000000000711e+00,2.165441100000000185e-08,1.722110000000000012e-10,2.148220000000000095e-08,3.171942700000000146e-08,1.364269999999999881e-10,3.158299999999999899e-08,-4.572579999999999631e-10,1.328920000000000101e-10,-5.901499999999999732e-10,-4.513839999999999790e-10,1.364269999999999881e-10,-5.878109999999999671e-10,7.328800000000000583e-10,1.451680000000000099e-10,5.877120000000000484e-10,-3.531319999999999651e-10,1.397359999999999918e-10,-4.928679999999999569e-10,5.068629999999999691e-10,1.403160000000000043e-10,3.665470000000000165e-10,7.374120000000000587e-10,1.357709999999999957e-10,6.016410000000000113e-10,5.870000000000000409e-10,1.466159999999999981e-10,4.403840000000000170e-10,3.079220140954000342e-03,1.409539999999999974e-10,3.079220000000000134e-03,1.267340014131400003e-02,1.413140000000000096e-10,1.267339999999999960e-02
7.900000000000000355e+00,1.931761599999999803e-08,1.599159999999999935e-10,1.915769999999999889e-08,3.095513900000000286e-08,1.342390000000000107e-10,3.082090000000000304e-08,-4.515320000000000595e-10,1.389519999999999871e-10,-5.904840000000000467e-10,-4.461860000000000038e-10,1.389519999999999871e-10,-5.851379999999999909e-10,7.279849999999999423e-10,1.384349999999999981e-10,5.895499999999999959e-10,-3.708619999999999649e-10,1.356979999999999899e-10,-5.065599999999999547e-10,5.226979999999999459e-10,1.371169999999999878e-10,3.855809999999999840e-10,7.324870000000000990e-10,1.401480000000000107e-10,5.923390000000000366e-10,5.539000000000000208e-10,1.415689999999999999e-10,4.123310000000000209e-10,3.066760142300999949e-03,1.423009999999999980e-10,3.066759999999999972e-03,1.266050014080899976e-02,1.408089999999999942e-10,1.266049999999999988e-02
8.000000000000000000e+00,1.763723299999999920e-08,1.486330000000000078e-10,1.748860000000000018e-08,3.028497099999999691e-08,1.340709999999999912e-10,3.015089999999999770e-08,-4.488519999999999716e-10,1.399619999999999919e-10,-5.888139999999999893e-10,-4.362809999999999744e-10,1.455159999999999967e-10,-5.817969999999999711e-10,7.358609999999999883e-10,1.418020000000000083e-10,5.940590000000000059e-10,-3.764600000000000628e-10,1.462970000000000016e-10,-5.227570000000000385e-10,5.442879999999999717e-10,1.431779999999999992e-10,4.011100000000000242e-10,7.092849999999999965e-10,1.411579999999999896e-10,5.681269999999999552e-10,5.380280000000000367e-10,1.405589999999999951e-10,3.974690000000000158e-10,3.059030149200999988e-03,1.492009999999999948e-10,3.059029999999999909e-03,1.269920014636400155e-02,1.463640000000000076e-10,1.269920000000000077e-02
8.099999999999999645e+00,1.756370599999999990e-08,1.365059999999999937e-10,1.742719999999999872e-08,2.899339500000000046e-08,1.365950000000000076e-10,2.885680000000000069e-08,-4.540570000000000586e-10,1.364269999999999881e-10,-5.904840000000000467e-10,-4.388480000000000752e-10,1.374369999999999929e-10,-5.762850000000000422e-10,7.454189999999999878e-10,1.470189999999999914e-10,5.984000000000000222e-10,-3.913679999999999455e-10,1.400720000000000050e-10,-5.314399999999999763e-10,5.623199999999999772e-10,1.431779999999999992e-10,4.191419999999999780e-10,7.135290000000000079e-10,1.499110000000000110e-10,5.636180000000000486e-10,5.213710000000000393e-10,1.461110000000000086e-10,3.752600000000000049e-10,3.076640143814999683e-03,1.438150000000000095e-10,3.076639999999999844e-03,1.270770013845300139e-02,1.384529999999999974e-10,1.270770000000000059e-02
8.200000000000001066e+00,1.580774900000000106e-08,1.213489999999999911e-10,1.568640000000000076e-08,2.774871099999999972e-08,1.450110000000000072e-10,2.760370000000000054e-08,-4.505529999999999847e-10,1.359219999999999986e-10,-5.864749999999999833e-10,-4.306379999999999557e-10,1.406350000000000008e-10,-5.712729999999999566e-10,7.442410000000000152e-10,1.458409999999999930e-10,5.984000000000000222e-10,-4.068949999999999685e-10,1.402399999999999986e-10,-5.471349999999999930e-10,5.754949999999999860e-10,1.411579999999999896e-10,4.343369999999999964e-10,7.013469999999999357e-10,1.415689999999999999e-10,5.597779999999999875e-10,5.054979999999999433e-10,1.447649999999999907e-10,3.607329999999999784e-10,3.101560146172000019e-03,1.461719999999999891e-10,3.101560000000000168e-03,1.265190014299800124e-02,1.429980000000000060e-10,1.265190000000000065e-02
8.300000000000000711e+00,1.442980200000000058e-08,1.104020000000000056e-10,1.431940000000000082e-08,2.856429999999999989e-08,1.370999999999999970e-10,2.842720000000000126e-08,-4.401380000000000263e-10,1.434969999999999957e-10,-5.836350000000000220e-10,-4.229219999999999381e-10,1.448429999999999878e-10,-5.677649999999999517e-10,7.457529999999999579e-10,1.470189999999999914e-10,5.987339999999999923e-10,-4.101840000000000075e-10,1.469700000000000105e-10,-5.571540000000000180e-10,5.988989999999999602e-10,1.446929999999999934e-10,4.542059999999999926e-10,6.633249999999999815e-10,1.484659999999999969e-10,5.148590000000000105e-10,4.906830000000000312e-10,1.509899999999999873e-10,3.396930000000000180e-10,3.055160149368999715e-03,1.493689999999999885e-10,3.055159999999999907e-03,1.260040014552200015e-02,1.455219999999999965e-10,1.260039999999999945e-02
8.400000000000000355e+00,1.410487029999999959e-08,9.777029999999999427e-11,1.400709999999999974e-08,2.692324199999999999e-08,1.379420000000000082e-10,2.678530000000000097e-08,-4.362860000000000173e-10,1.448429999999999878e-10,-5.811290000000000309e-10,-4.179179999999999211e-10,1.438330000000000088e-10,-5.617509999999999557e-10,7.447470000000000133e-10,1.465140000000000019e-10,5.982330000000000372e-10,-4.232110000000000392e-10,1.464660000000000038e-10,-5.696770000000000171e-10,6.197819999999999180e-10,1.460399999999999941e-10,4.737419999999999756e-10,6.489510000000000268e-10,1.466159999999999981e-10,5.023350000000000029e-10,4.634009999999999800e-10,1.424100000000000025e-10,3.209910000000000034e-10,3.061600148358999823e-03,1.483590000000000095e-10,3.061599999999999825e-03,1.266910014451300137e-02,1.445130000000000003e-10,1.266910000000000085e-02
8.500000000000000000e+00,1.229379170000000054e-08,8.379170000000000131e-11,1.220999999999999982e-08,2.583587999999999867e-08,1.451800000000000094e-10,2.569069999999999856e-08,-4.341600000000000290e-10,1.387839999999999935e-10,-5.729440000000000224e-10,-4.149359999999999824e-10,1.404670000000000072e-10,-5.554029999999999896e-10,7.501319999999999900e-10,1.517319999999999936e-10,5.984000000000000222e-10,-4.335930000000000763e-10,1.425959999999999954e-10,-5.761890000000000459e-10,6.389719999999999313e-10,1.446929999999999934e-10,4.942789999999999637e-10,6.410950000000000490e-10,1.456059999999999933e-10,4.954890000000000040e-10,4.452329999999999968e-10,1.469520000000000112e-10,2.982809999999999856e-10,3.111010148023000098e-03,1.480229999999999964e-10,3.111009999999999991e-03,1.268630014518599969e-02,1.451860000000000092e-10,1.268629999999999931e-02
8.599999999999999645e+00,1.119200770000000103e-08,7.250769999999999406e-11,1.111950000000000074e-08,2.532962999999999704e-08,1.401300000000000114e-10,2.518949999999999868e-08,-4.286260000000000665e-10,1.416450000000000056e-10,-5.702710000000000462e-10,-4.067309999999999575e-10,1.429920000000000062e-10,-5.497229999999999638e-10,7.454429999999999869e-10,1.500490000000000058e-10,5.953939999999999811e-10,-4.370789999999999958e-10,1.454559999999999990e-10,-5.825349999999999948e-10,6.580270000000000273e-10,1.472179999999999925e-10,5.108090000000000090e-10,6.337780000000000421e-10,1.496439999999999953e-10,4.841339999999999951e-10,4.289069999999999955e-10,1.521670000000000030e-10,2.767400000000000184e-10,3.081370155932999962e-03,1.559329999999999981e-10,3.081369999999999942e-03,1.266910015461200113e-02,1.546119999999999878e-10,1.266910000000000085e-02
8.700000000000001066e+00,1.104880270000000018e-08,6.240269999999999380e-11,1.098640000000000003e-08,2.474652999999999892e-08,1.401300000000000114e-10,2.460640000000000056e-08,-4.222710000000000403e-10,1.424869999999999909e-10,-5.647580000000000054e-10,-4.021750000000000096e-10,1.443379999999999983e-10,-5.465130000000000338e-10,7.432420000000000272e-10,1.461779999999999888e-10,5.970640000000000384e-10,-4.326849999999999384e-10,1.523540000000000045e-10,-5.850389999999999688e-10,6.748900000000000341e-10,1.470499999999999988e-10,5.278400000000000094e-10,6.124000000000000773e-10,1.491390000000000058e-10,4.632610000000000198e-10,4.070100000000000245e-10,1.491390000000000058e-10,2.578710000000000187e-10,3.081800148695999948e-03,1.486960000000000054e-10,3.081799999999999991e-03,1.267770014468099990e-02,1.446809999999999939e-10,1.267770000000000008e-02
8.800000000000000711e+00,-3.977676400000000361e-09,4.741359999999999822e-11,-4.025090000000000211e-09,2.325600999999999981e-08,1.482099999999999979e-10,2.310779999999999996e-08,-4.097010000000000000e-10,1.480409999999999957e-10,-5.577419999999999957e-10,-3.557139999999999361e-10,1.490510000000000005e-10,-5.047649999999999625e-10,7.444409999999999732e-10,1.500490000000000058e-10,5.943919999999999674e-10,-4.455959999999999572e-10,1.451200000000000117e-10,-5.907159999999999689e-10,6.879020000000000922e-10,1.457029999999999982e-10,5.421990000000000423e-10,5.918660000000000115e-10,1.498119999999999889e-10,4.420540000000000226e-10,3.863099999999999822e-10,1.499800000000000084e-10,2.363299999999999997e-10,3.077070148358999890e-03,1.483590000000000095e-10,3.077069999999999892e-03,1.263050014821599960e-02,1.482159999999999977e-10,1.263049999999999937e-02
8.900000000000000355e+00,3.320751300000000223e-08,-1.066869999999999956e-10,3.331420000000000062e-08,2.253502799999999863e-08,1.433279999999999935e-10,2.239169999999999992e-08,-4.099289999999999397e-10,1.397939999999999983e-10,-5.497229999999999638e-10,-3.467180000000000015e-10,1.463580000000000079e-10,-4.930759999999999835e-10,7.478169999999999830e-10,1.547609999999999994e-10,5.930559999999999836e-10,-4.492739999999999728e-10,1.446149999999999964e-10,-5.938889999999999951e-10,7.044659999999999122e-10,1.499110000000000110e-10,5.545549999999999529e-10,5.681669999999999882e-10,1.516619999999999877e-10,4.165050000000000005e-10,3.684339999999999708e-10,1.488029999999999927e-10,2.196310000000000039e-10,3.046140157616000245e-03,1.576160000000000118e-10,3.046140000000000132e-03,1.269490015579000097e-02,1.557900000000000121e-10,1.269490000000000028e-02
9.000000000000000000e+00,3.138482999999999821e-08,2.670300000000000074e-10,3.111779999999999691e-08,2.272422799999999876e-08,1.433279999999999935e-10,2.258090000000000006e-08,-4.030579999999999848e-10,1.428230000000000040e-10,-5.458809999999999888e-10,-3.408699999999999820e-10,1.466950000000000037e-10,-4.875649999999999598e-10,7.394490000000000591e-10,1.522370000000000090e-10,5.872119999999999984e-10,-4.524519999999999902e-10,1.439419999999999875e-10,-5.963939999999999776e-10,7.181439999999999967e-10,1.482279999999999973e-10,5.699159999999999994e-10,5.449529999999999895e-10,1.509899999999999873e-10,3.939629999999999764e-10,3.520679999999999882e-10,1.486339999999999905e-10,2.034339999999999977e-10,3.060750147518000088e-03,1.475180000000000070e-10,3.060750000000000103e-03,1.266910015074100039e-02,1.507409999999999968e-10,1.266910000000000085e-02
9.099999999999999645e+00,2.902898299999999929e-08,2.560829999999999831e-10,2.877290000000000018e-08,2.096092400000000048e-08,1.497240000000000095e-10,2.081120000000000109e-08,-3.931619999999999809e-10,1.480409999999999957e-10,-5.412029999999999766e-10,-3.328550000000000360e-10,1.481969999999999898e-10,-4.810520000000000258e-10,7.374289999999999978e-10,1.502169999999999994e-10,5.872119999999999984e-10,-4.430230000000000117e-10,1.542050000000000119e-10,-5.972279999999999977e-10,7.300170000000000031e-10,1.504160000000000005e-10,5.796009999999999510e-10,5.257409999999999943e-10,1.499800000000000084e-10,3.757610000000000117e-10,3.421270000000000119e-10,1.590650000000000085e-10,1.830620000000000033e-10,3.044420150884000111e-03,1.508840000000000086e-10,3.044419999999999939e-03,1.269060015057199911e-02,1.505719999999999945e-10,1.269059999999999980e-02
9.200000000000001066e+00,2.931152000000000054e-08,2.468199999999999811e-10,2.906469999999999953e-08,2.057754299999999729e-08,1.448429999999999878e-10,2.043269999999999873e-08,-3.832770000000000197e-10,1.519129999999999954e-10,-5.351899999999999892e-10,-2.229719999999999979e-10,1.487020000000000051e-10,-3.716740000000000030e-10,7.344290000000000081e-10,1.510580000000000020e-10,5.833710000000000320e-10,-4.551159999999999409e-10,1.449510000000000095e-10,-6.000669999999999504e-10,7.368630000000000020e-10,1.504160000000000005e-10,5.864469999999999499e-10,5.147650000000000313e-10,1.560360000000000028e-10,3.587290000000000027e-10,3.166849999999999771e-10,1.509899999999999873e-10,1.656949999999999898e-10,3.079650158626000105e-03,1.586259999999999907e-10,3.079650000000000182e-03,1.264330015343399956e-02,1.534339999999999894e-10,1.264329999999999968e-02
