# sweep_type: output
# time: 1675792321.2670445
# time_str: 07/02/2023 12:52
# t_int: 1.6666666666666667e-05
# delay: 0.1
# pulsed: False
# Drain voltage [V],Source current (Vg = 0.0) [A],Drain current (Vg = 0.0) [A],Gate current (Vg = 0.0) [A],Source current (Vg = 1.0) [A],Drain current (Vg = 1.0) [A],Gate current (Vg = 1.0) [A],Source current (Vg = 2.0) [A],Drain current (Vg = 2.0) [A],Gate current (Vg = 2.0) [A],Source current (Vg = 3.0) [A],Drain current (Vg = 3.0) [A],Gate current (Vg = 3.0) [A],Source current (Vg = 4.0) [A],Drain current (Vg = 4.0) [A],Gate current (Vg = 4.0) [A],Source current (Vg = 5.0) [A],Drain current (Vg = 5.0) [A],Gate current (Vg = 5.0) [A]
5.700000000000000178e+00,-2.832151999999999796e-09,3.285980000000000165e-10,-3.160749999999999864e-09,6.940899179999999384e-05,6.939349999999999891e-05,1.549179999999999979e-08,7.500403174600000144e-04,7.500420000000000264e-04,-1.682540000000000065e-09,2.010499558913000310e-03,2.010500000000000134e-03,-4.410869999999999989e-10,3.682759671744000127e-03,3.682760000000000200e-03,-3.282559999999999778e-10,5.648359512935999596e-03,5.648359999999999839e-03,-4.870640000000000047e-10
5.800000000000000711e+00,2.951242800000000061e-08,1.473280000000000055e-10,2.936510000000000068e-08,6.861133869999999667e-05,6.859710000000000091e-05,1.423869999999999964e-08,7.543596453700000815e-04,7.543610000000000506e-04,-1.354629999999999902e-09,2.010499586630000012e-03,2.010500000000000134e-03,-4.133699999999999901e-10,3.693519699965000166e-03,3.693520000000000050e-03,-3.000349999999999881e-10,5.657819498741999652e-03,5.657820000000000037e-03,-5.012579999999999662e-10
5.900000000000000355e+00,2.958314800000000179e-08,6.328480000000000257e-10,2.895030000000000083e-08,6.873803970000000622e-05,6.872420000000000178e-05,1.383970000000000051e-08,7.534289113800000026e-04,7.534300000000000285e-04,-1.088619999999999907e-09,2.016529611174999910e-03,2.016529999999999885e-03,-3.888249999999999989e-10,3.686209719336000241e-03,3.686210000000000094e-03,-2.806640000000000247e-10,5.659969483211999865e-03,5.659970000000000279e-03,-5.167880000000000149e-10
6.000000000000000000e+00,2.689417899999999996e-08,6.326790000000000235e-10,2.626149999999999994e-08,7.006821420000000264e-05,7.005440000000000473e-05,1.381419999999999971e-08,7.558009255818999095e-04,7.558009999999999555e-04,-7.441810000000000175e-11,2.010069632045999918e-03,2.010070000000000086e-03,-3.679539999999999890e-10,3.691799739374999976e-03,3.691799999999999856e-03,-2.606250000000000177e-10,5.660829470520000600e-03,5.660830000000000375e-03,-5.294800000000000162e-10
6.100000000000000533e+00,2.534185200000000200e-08,6.269520000000000080e-10,2.471490000000000117e-08,6.925811159999999990e-05,6.924529999999999921e-05,1.281160000000000072e-08,7.545729394399000155e-04,7.545730000000000276e-04,-6.056010000000000163e-11,2.019109657759000313e-03,2.019110000000000175e-03,-3.422410000000000075e-10,3.695669759413999951e-03,3.695669999999999858e-03,-2.405860000000000106e-10,5.674599460000000553e-03,5.674600000000000130e-03,-5.399999999999999964e-10
6.200000000000000178e+00,2.480356999999999689e-08,6.161699999999999515e-10,2.418739999999999859e-08,6.945203699999999967e-05,6.944010000000000622e-05,1.193699999999999962e-08,7.562249553014000533e-04,7.562250000000000178e-04,-4.469859999999999777e-11,2.021259685309000163e-03,2.021259999999999984e-03,-3.146909999999999838e-10,3.697389779620000212e-03,3.697390000000000052e-03,-2.203799999999999927e-10,5.673729446139999695e-03,5.673730000000000093e-03,-5.538599999999999878e-10
6.300000000000000711e+00,2.360509300000000180e-08,6.058929999999999880e-10,2.299920000000000057e-08,6.900744670000001331e-05,6.899530000000000669e-05,1.214669999999999984e-08,7.537679621469000430e-04,7.537680000000000378e-04,-3.785310000000000316e-11,2.022549712858999916e-03,2.022550000000000129e-03,-2.871410000000000117e-10,3.706849800159999798e-03,3.706849999999999815e-03,-1.998400000000000047e-10,5.676319435953000245e-03,5.676320000000000324e-03,-5.640470000000000065e-10
6.400000000000000355e+00,2.099730600000000094e-08,5.946060000000000454e-10,2.040270000000000111e-08,7.032393910000000439e-05,7.031280000000000212e-05,1.113910000000000013e-08,7.591889828503000032e-04,7.591889999999999576e-04,-1.714970000000000153e-11,2.022549737738000251e-03,2.022550000000000129e-03,-2.622619999999999987e-10,3.706849818194999941e-03,3.706849999999999815e-03,-1.818049999999999993e-10,5.683629427603999890e-03,5.683630000000000279e-03,-5.723959999999999743e-10
6.500000000000000000e+00,2.011106100000000014e-08,5.841609999999999848e-10,1.952690000000000130e-08,6.947554959999999950e-05,6.946549999999999416e-05,1.004960000000000053e-08,7.582580005482440029e-04,7.582580000000000440e-04,5.482439999999999811e-13,2.025129762783000036e-03,2.025129999999999986e-03,-2.372170000000000092e-10,3.705989834560000345e-03,3.705990000000000152e-03,-1.654399999999999995e-10,5.689219421591999726e-03,5.689220000000000041e-03,-5.784079999999999531e-10
6.600000000000000533e+00,1.936684600000000118e-08,5.671460000000000183e-10,1.879969999999999992e-08,6.970009570000000804e-05,6.969000000000000531e-05,1.009570000000000020e-08,7.604600195828999923e-04,7.604600000000000205e-04,1.958289999999999888e-11,2.025129783820999937e-03,2.025129999999999986e-03,-2.161789999999999883e-10,3.703839855434000114e-03,3.703839999999999910e-03,-1.445659999999999896e-10,5.689219412909000094e-03,5.689220000000000041e-03,-5.870909999999999944e-10
6.700000000000000178e+00,1.691042299999999973e-08,5.587230000000000361e-10,1.635170000000000010e-08,7.024802625999998875e-05,7.024079999999999332e-05,7.226259999999999818e-09,7.605020337753000794e-04,7.605020000000000313e-04,3.377529999999999968e-11,2.025129806696000009e-03,2.025129999999999986e-03,-1.933040000000000027e-10,3.714159877476000144e-03,3.714160000000000204e-03,-1.225239999999999897e-10,5.688789410570999593e-03,5.688789999999999993e-03,-5.894289999999999919e-10
6.800000000000000711e+00,1.526615499999999897e-08,5.430550000000000443e-10,1.472309999999999934e-08,7.002654675999999713e-05,7.002470000000000059e-05,1.846759999999999938e-09,7.560550421238000510e-04,7.560550000000000517e-04,4.212380000000000192e-11,2.029859831575000009e-03,2.029860000000000084e-03,-1.684249999999999897e-10,3.718889901522999877e-03,3.718889999999999869e-03,-9.847700000000000539e-11,5.698249409903000280e-03,5.698250000000000190e-03,-5.900970000000000355e-10
6.900000000000000355e+00,1.466709299999999978e-08,5.278930000000000505e-10,1.413919999999999932e-08,6.988255494999999506e-05,6.988069999999999655e-05,1.854950000000000093e-09,7.631700629950999943e-04,7.631699999999999725e-04,6.299510000000000408e-11,2.034159860294000328e-03,2.034160000000000135e-03,-1.397059999999999930e-10,3.715019921060899819e-03,3.715019999999999867e-03,-7.893909999999999834e-11,5.700829404558999287e-03,5.700829999999999613e-03,-5.954409999999999707e-10
7.000000000000000000e+00,1.301565799999999906e-08,5.152580000000000213e-10,1.250039999999999956e-08,6.951363675000000021e-05,6.951210000000000147e-05,1.536750000000000096e-09,7.644410775214000335e-04,7.644410000000000354e-04,7.752140000000000126e-11,2.033299883168999869e-03,2.033300000000000038e-03,-1.168310000000000074e-10,3.727069942769799683e-03,3.727069999999999862e-03,-5.723019999999999822e-11,5.707279402722000711e-03,5.707280000000000339e-03,-5.972780000000000131e-10
7.100000000000000533e+00,1.128323399999999934e-08,5.036339999999999795e-10,1.077959999999999946e-08,7.032679835999999384e-05,7.032549999999999609e-05,1.298360000000000054e-09,7.634670820296999682e-04,7.634669999999999868e-04,8.202969999999999488e-11,2.035879913724099842e-03,2.035879999999999895e-03,-8.627589999999999672e-11,3.723619961305599853e-03,3.723619999999999968e-03,-3.869439999999999797e-11,5.705989399382000414e-03,5.705990000000000194e-03,-6.006180000000000243e-10
7.200000000000000178e+00,1.104587300000000099e-08,4.916730000000000453e-10,1.055420000000000063e-08,6.986486381999999372e-05,6.986369999999999993e-05,1.163820000000000020e-09,7.649490967231000263e-04,7.649490000000000109e-04,9.672309999999999607e-11,2.038459938936500009e-03,2.038460000000000185e-03,-6.106349999999999805e-11,3.728359977837699801e-03,3.728360000000000007e-03,-2.216230000000000059e-11,5.715459396543000684e-03,5.715460000000000332e-03,-6.034569999999999769e-10
7.300000000000000711e+00,-2.504718000000000201e-09,4.819019999999999764e-10,-2.986620000000000177e-09,7.016170373999999820e-05,7.016029999999999977e-05,1.403739999999999952e-09,7.643981185959999999e-04,7.643980000000000089e-04,1.185960000000000007e-10,2.045339964983800083e-03,2.045340000000000092e-03,-3.501620000000000260e-11,3.733519998544570194e-03,3.733520000000000155e-03,-1.455429999999999989e-12,5.712879394373000103e-03,5.712880000000000041e-03,-6.056269999999999808e-10
7.400000000000000355e+00,2.266830099999999823e-08,3.195009999999999909e-10,2.234879999999999959e-08,6.989029833999999930e-05,6.988919999999999486e-05,1.098339999999999952e-09,7.672781428069999849e-04,7.672780000000000355e-04,1.428069999999999960e-10,2.042759986522899723e-03,2.042759999999999802e-03,-1.347709999999999959e-11,3.733090013741099944e-03,3.733090000000000106e-03,1.374109999999999928e-11,5.720189394373000058e-03,5.720189999999999997e-03,-6.056269999999999808e-10
7.500000000000000000e+00,2.075487199999999847e-08,6.850720000000000099e-10,2.006979999999999949e-08,7.080954694000001002e-05,7.080840000000000463e-05,1.146939999999999971e-09,7.702851671840000441e-04,7.702850000000000018e-04,1.671839999999999936e-10,2.040610008062240105e-03,2.040609999999999993e-03,8.062239999999999784e-12,3.740400029773000099e-03,3.740400000000000062e-03,2.977299999999999764e-11,5.722769395375000047e-03,5.722770000000000287e-03,-6.046249999999999671e-10
7.600000000000000533e+00,1.907877900000000067e-08,6.887789999999999642e-10,1.839000000000000122e-08,7.039464337999999622e-05,7.039329999999999568e-05,1.343379999999999966e-09,7.691421863859999528e-04,7.691420000000000028e-04,1.863860000000000065e-10,2.049640029602300354e-03,2.049640000000000142e-03,2.960230000000000282e-11,3.745130040126800047e-03,3.745130000000000160e-03,4.012680000000000225e-11,5.730079397211000104e-03,5.730080000000000243e-03,-6.027890000000000367e-10
7.700000000000000178e+00,1.835941999999999738e-08,6.864199999999999933e-10,1.767299999999999884e-08,7.084779222000000393e-05,7.084650000000000008e-05,1.292219999999999907e-09,7.675752054210000300e-04,7.675750000000000498e-04,2.054210000000000085e-10,2.044910042626500030e-03,2.044910000000000044e-03,4.262650000000000138e-11,3.745560054989700068e-03,3.745560000000000209e-03,5.498969999999999701e-11,5.730509397378000247e-03,5.730510000000000291e-03,-6.026220000000000517e-10
7.800000000000000711e+00,1.733044900000000119e-08,6.766490000000000278e-10,1.665380000000000054e-08,7.044932978999999889e-05,7.044829999999999430e-05,1.029790000000000018e-09,7.718102346400000820e-04,7.718100000000000524e-04,2.346399999999999776e-10,2.055230064333599983e-03,2.055229999999999904e-03,6.433359999999999640e-11,3.749000074695300021e-03,3.749000000000000162e-03,7.469529999999999899e-11,5.737389401219000588e-03,5.737390000000000198e-03,-5.987809999999999819e-10
7.900000000000000355e+00,1.495862100000000010e-08,6.709210000000000037e-10,1.428770000000000061e-08,7.116140118000000578e-05,7.116000000000000309e-05,1.401179999999999911e-09,7.733342603539999482e-04,7.733339999999999789e-04,2.603540000000000193e-10,2.051360090715899972e-03,2.051359999999999902e-03,9.071589999999999638e-11,3.749000095737100267e-03,3.749000000000000162e-03,9.573710000000000330e-11,5.733519399549000077e-03,5.733519999999999762e-03,-6.004510000000000392e-10
8.000000000000000000e+00,1.353724900000000068e-08,6.579489999999999786e-10,1.287930000000000039e-08,7.103002138000000015e-05,7.102870000000000657e-05,1.321380000000000042e-09,7.741392867349999700e-04,7.741389999999999686e-04,2.867349999999999926e-10,2.060400118266999918e-03,2.060399999999999992e-03,1.182669999999999960e-10,3.759320118115000008e-03,3.759320000000000023e-03,1.181150000000000104e-10,5.738679402054000338e-03,5.738680000000000343e-03,-5.979459999999999533e-10
8.099999999999999645e+00,1.295819000000000031e-08,6.523899999999999567e-10,1.230580000000000025e-08,7.141972752000000152e-05,7.141840000000000048e-05,1.327519999999999982e-09,7.751983112799999860e-04,7.751979999999999461e-04,3.112799999999999839e-10,2.060830144983000038e-03,2.060830000000000040e-03,1.449829999999999997e-10,3.759750137320000060e-03,3.759750000000000071e-03,1.373199999999999973e-10,5.743409407854000240e-03,5.743410000000000008e-03,-5.921460000000000353e-10
8.200000000000001066e+00,1.108691399999999934e-08,6.453139999999999493e-10,1.044160000000000001e-08,7.169933468000000106e-05,7.169800000000000370e-05,1.334679999999999986e-09,7.762993378279999922e-04,7.762990000000000428e-04,3.378279999999999939e-10,2.064270170530999905e-03,2.064269999999999994e-03,1.705309999999999874e-10,3.767500160031000186e-03,3.767500000000000016e-03,1.600309999999999978e-10,5.748139434232999584e-03,5.748139999999999673e-03,-5.657669999999999758e-10
8.300000000000000711e+00,-2.798622000000000223e-09,6.437979999999999724e-10,-3.442420000000000196e-09,7.152166078999999687e-05,7.152009999999999986e-05,1.560789999999999942e-09,7.787133615379999464e-04,7.787129999999999963e-04,3.615380000000000082e-10,2.064700198917000101e-03,2.064700000000000042e-03,1.989169999999999967e-10,3.767070180572000028e-03,3.767069999999999967e-03,1.805719999999999943e-10,5.748139437405999641e-03,5.748139999999999673e-03,-5.625939999999999496e-10
8.400000000000000355e+00,3.040827399999999805e-08,4.542740000000000073e-10,2.995399999999999810e-08,7.172925567999998949e-05,7.172769999999999428e-05,1.555679999999999947e-09,7.800253865829999324e-04,7.800249999999999458e-04,3.865829999999999977e-10,2.066850230976999964e-03,2.066849999999999851e-03,2.309769999999999873e-10,3.766640199442999794e-03,3.766639999999999919e-03,1.994430000000000112e-10,5.755979442414000009e-03,5.755979999999999951e-03,-5.575860000000000016e-10
8.500000000000000000e+00,3.065998500000000308e-08,9.670850000000000782e-10,2.969290000000000114e-08,7.175909663000001046e-05,7.175730000000000498e-05,1.796630000000000030e-09,7.814234091239999260e-04,7.814229999999999484e-04,4.091240000000000133e-10,2.068140256691000049e-03,2.068139999999999996e-03,2.566909999999999773e-10,3.770510220316999807e-03,3.770509999999999921e-03,2.203169999999999951e-10,5.756409478309999772e-03,5.756409999999999999e-03,-5.216899999999999842e-10
8.599999999999999645e+00,2.873171199999999964e-08,9.696119999999999393e-10,2.776209999999999949e-08,7.180614219999999486e-05,7.180389999999999874e-05,2.242199999999999971e-09,7.821014336690000146e-04,7.821009999999999985e-04,4.336690000000000045e-10,2.074160288750999913e-03,2.074159999999999806e-03,2.887510000000000196e-10,3.775670244532000185e-03,3.775670000000000068e-03,2.445319999999999989e-10,5.756409479645999659e-03,5.756409999999999999e-03,-5.203540000000000004e-10
8.700000000000001066e+00,2.619694899999999988e-08,9.699490000000000386e-10,2.522700000000000150e-08,7.265333401999999707e-05,7.265109999999999971e-05,2.234020000000000108e-09,7.819744555419999056e-04,7.819739999999999504e-04,4.555419999999999764e-10,2.078460317637999960e-03,2.078459999999999856e-03,3.176379999999999840e-10,3.774380267410999950e-03,3.774379999999999923e-03,2.674110000000000188e-10,5.765869485155000231e-03,5.765870000000000196e-03,-5.148449999999999938e-10
8.800000000000000711e+00,2.493485900000000264e-08,9.677590000000000699e-10,2.396710000000000092e-08,7.261978007999998926e-05,7.261729999999999336e-05,2.480079999999999980e-09,7.867174825910000762e-04,7.867170000000000369e-04,4.825909999999999933e-10,2.080180343685999848e-03,2.080180000000000050e-03,3.436859999999999958e-10,3.784700289454000048e-03,3.784700000000000217e-03,2.894540000000000015e-10,5.764579488661000263e-03,5.764580000000000051e-03,-5.113390000000000062e-10
8.900000000000000355e+00,2.404190600000000096e-08,9.659059999999999937e-10,2.307600000000000096e-08,7.210315428000000043e-05,7.210040000000000513e-05,2.754280000000000130e-09,7.856165068020000463e-04,7.856160000000000487e-04,5.068019999999999628e-10,2.082760368231999920e-03,2.082759999999999907e-03,3.682319999999999956e-10,3.791150311831999967e-03,3.791150000000000075e-03,3.118320000000000146e-10,5.780499496842000408e-03,5.780500000000000048e-03,-5.031580000000000320e-10
9.000000000000000000e+00,2.212951600000000153e-08,9.637160000000000250e-10,2.116580000000000150e-08,7.283212337000000342e-05,7.282909999999999699e-05,3.023370000000000076e-09,7.874795291760000029e-04,7.874790000000000002e-04,5.291759999999999933e-10,2.090070392609999928e-03,2.090069999999999862e-03,3.926100000000000018e-10,3.797600329868000037e-03,3.797599999999999934e-03,3.298680000000000028e-10,5.776199499346000403e-03,5.776200000000000431e-03,-5.006539999999999546e-10
9.099999999999999645e+00,1.976851600000000110e-08,9.637160000000000250e-10,1.880480000000000107e-08,7.210342796999999861e-05,7.210040000000000513e-05,3.027969999999999833e-09,7.908255530520000211e-04,7.908249999999999915e-04,5.530519999999999840e-10,2.093940417322999806e-03,2.093939999999999864e-03,4.173229999999999867e-10,3.800180350742999973e-03,3.800179999999999791e-03,3.507429999999999953e-10,5.783079506192000639e-03,5.783080000000000338e-03,-4.938079999999999557e-10
9.200000000000001066e+00,1.950820400000000056e-08,9.595040000000000814e-10,1.854869999999999986e-08,7.264613005999999657e-05,7.264269999999999484e-05,3.430060000000000044e-09,7.936625749260000284e-04,7.936619999999999916e-04,5.749259999999999645e-10,2.095670442536000030e-03,2.095669999999999998e-03,4.425360000000000215e-10,3.807500369112000200e-03,3.807500000000000120e-03,3.691119999999999967e-10,5.788239511200000444e-03,5.788240000000000052e-03,-4.888000000000000078e-10
9.300000000000000711e+00,1.747348800000000041e-08,9.579879999999998976e-10,1.651549999999999989e-08,7.337494338999999528e-05,7.337129999999999325e-05,3.643390000000000175e-09,7.965425907880000281e-04,7.965420000000000183e-04,5.907879999999999662e-10,2.099540469754000022e-03,2.099540000000000000e-03,4.697539999999999890e-10,3.808360385811999753e-03,3.808359999999999784e-03,3.858120000000000011e-10,5.798139514705999940e-03,5.798140000000000238e-03,-4.852940000000000201e-10
9.400000000000000355e+00,1.579626099999999846e-08,9.554610000000000365e-10,1.484079999999999946e-08,7.379856180999999778e-05,7.379490000000000051e-05,3.661810000000000200e-09,7.999726048130000608e-04,7.999720000000000312e-04,6.048130000000000289e-10,2.109430495634999868e-03,2.109429999999999812e-03,4.956350000000000157e-10,3.822120406854000174e-03,3.822120000000000031e-03,4.068539999999999787e-10,5.807169525391000717e-03,5.807170000000000387e-03,-4.746089999999999686e-10
9.500000000000000000e+00,1.526924400000000096e-08,9.507439999999999999e-10,1.431850000000000013e-08,7.335827154999999982e-05,7.335440000000000363e-05,3.871550000000000346e-09,7.962886023090000147e-04,7.962880000000000305e-04,6.023089999999999515e-10,2.109430516840999931e-03,2.109429999999999812e-03,5.168409999999999526e-10,3.821260425056999949e-03,3.821259999999999935e-03,4.250570000000000036e-10,5.812329536910999794e-03,5.812330000000000101e-03,-4.630889999999999918e-10
9.600000000000001421e+00,1.317213900000000006e-08,9.534390000000000615e-10,1.221870000000000042e-08,7.369726390000000665e-05,7.369320000000000113e-05,4.063900000000000411e-09,8.045896129950000060e-04,8.045889999999999770e-04,6.129950000000000116e-10,2.114160538380999849e-03,2.114159999999999911e-03,5.383809999999999630e-10,3.831580444928999688e-03,3.831579999999999795e-03,4.449290000000000256e-10,5.814909547763000806e-03,5.814910000000000391e-03,-4.522370000000000070e-10
9.700000000000001066e+00,1.196779699999999984e-08,9.525970000000000762e-10,1.101520000000000059e-08,7.453200458000000495e-05,7.452780000000000158e-05,4.204580000000000384e-09,8.072146198410000330e-04,8.072140000000000001e-04,6.198410000000000105e-10,2.122330557082999919e-03,2.122329999999999963e-03,5.570830000000000293e-10,3.846210467307000034e-03,3.846210000000000080e-03,4.673069999999999870e-10,5.821799558115000293e-03,5.821800000000000239e-03,-4.418850000000000204e-10
9.800000000000000711e+00,1.117502999999999879e-08,9.588300000000000897e-10,1.021619999999999952e-08,7.448138339000001174e-05,7.447690000000000516e-05,4.483389999999999755e-09,8.081886176700000483e-04,8.081880000000000487e-04,6.176699999999999981e-10,2.132660572612000115e-03,2.132660000000000198e-03,5.726119999999999661e-10,3.841040484841999874e-03,3.841039999999999992e-03,4.848419999999999683e-10,5.828249573140999694e-03,5.828250000000000097e-03,-4.268590000000000042e-10
9.900000000000000355e+00,-8.582430000000000523e-10,9.635469999999999194e-10,-1.821789999999999972e-09,7.497731666000000367e-05,7.497260000000000111e-05,4.716660000000000130e-09,8.098406160000000712e-04,8.098400000000000390e-04,6.160000000000000442e-10,2.134380579291000109e-03,2.134379999999999958e-03,5.792909999999999799e-10,3.857390503546000073e-03,3.857390000000000038e-03,5.035459999999999484e-10,5.844599588501000337e-03,5.844600000000000142e-03,-4.114990000000000180e-10
1.000000000000000000e+01,2.107659799999999832e-08,8.484979999999999996e-10,2.022809999999999966e-08,7.508746935000000825e-05,7.508270000000000536e-05,4.769350000000000286e-09,8.110686124939999299e-04,8.110679999999999669e-04,6.124939999999999531e-10,2.145130583631999800e-03,2.145129999999999867e-03,5.836319999999999963e-10,3.867280521581000028e-03,3.867279999999999850e-03,5.215809999999999797e-10,5.847179599019000293e-03,5.847180000000000433e-03,-4.009810000000000032e-10
